alumno,curso,contenido,nota_numerica,evaluacion
10945672,3162079957,0619,0,FO
10837069,3162079957,0615,6,01
10679677,3162079957,0615,4,01
10489583,3162079957,0615,9,01
13294635,3162079957,0615,9,01
10254986,3162079957,CV0004,10,01
10663063,3162079957,CV0004,8,01
10254986,3162079957,0612,9,01
10730670,3162079957,0616,10,PO
10730670,3162079957,0614,9,FI
10820972,3162079957,0612,10,FI
10392051,3162079957,0612,8,FI
13294635,3162079957,0612,10,FI
10663063,3162079957,0619,0,FO
10663063,3162079957,0616,10,PO
10392051,3162079957,0616,9,PO
13294635,3162079957,0616,10,PO
10663109,3162079936,0226,0,FI
10657057,3162079957,0614,0,EX
10027669,3162079936,0226,0,FI
10837080,3162079936,0226,7,FI
10027669,3162079936,0227,0,01
10837080,3162079936,0227,5,01
10819052,3162079936,0227,4,01
10888617,3162079936,0227,5,01
10910799,3162079936,CV0002,9,01
10904569,3162079936,CV0002,10,01
10910799,3162079936,0228,10,FI
10911373,3162079936,0228,10,FI
10906556,3162079936,0230,7,01
10892259,3162079936,0230,8,01
10911129,3162079936,0230,7,01
10906556,3162079936,0227,5,FI
10911129,3162079936,0227,5,FI
13261957,3162079936,0227,6,FI
10789656,3162079936,0227,8,FI
11088604,3162079936,0227,10,FI
10909591,3162079936,0226,10,FI
10017433,3162079936,0227,10,FI
13086978,3162079936,0230,8,FI
10344575,3162079936,0227,4,01
12636621,3162079936,0224,9,FI
10978459,3162079936,0224,0,FI
10767533,3162075411,028100,9,02
10777684,3162075411,028100,9,FI
11088604,3162079936,0231,0,FO
10895404,3162079936,0231,0,FO
10017433,3162079936,CV0002,7,FI
10895404,3162079936,0228,10,01
10895404,3162079936,0224,10,FI
12505624,3162079936,0226,6,FI
10978459,3162079936,0226,0,FI
10283255,3162079936,0230,5,01
10283255,3162079936,0228,6,01
13031141,3162079936,0228,9,01
10679666,3162079936,0227,0,FI
12636621,3162079936,0227,9,FI
13031141,3162079936,0227,4,01
10344575,3162079936,0228,8,FI
10344575,3162079936,0226,7,01
13250561,3162079936,CV0002,0,01
10978459,3162079936,CV0002,0,EX
10978459,3162079936,0227,0,EX
10978459,3162079936,0224,0,01
10906346,3162075411,028502,8,01
13452193,3162075411,028504,10,02
10892583,3162075411,028504,5,02
11004261,3162075411,028504,7,02
12869703,3162075411,028504,7,02
11025178,3162075411,028504,6,02
10927446,3162075411,028504,10,02
10901871,3162075411,028505,4,01
11001548,3162075411,028505,6,01
10793625,3162075411,028100,8,01
10892583,3162075411,028100,4,01
10901871,3162075411,028100,7,01
10793625,3162075411,028100,9,FI
11001548,3162075411,028100,9,FI
10927446,3162075411,028100,9,FI
12921679,3162075411,028100,6,01
13452193,3162075411,028502,8,02
12869703,3162075411,028502,4,02
11318443,3162075411,028502,9,02
13452193,3162075411,028001,9,02
10904286,3162075411,028001,9,02
12869703,3162075411,028001,6,02
10906346,3162075411,028001,9,02
10927446,3162075411,028001,8,02
13452193,3162075411,028001,8,FI
10901871,3162075411,028001,7,FI
10904286,3162075411,028001,8,FI
13452193,3162075411,028503,9,01
10901871,3162075411,028503,7,01
11001548,3162075411,028503,8,01
10777684,3162075411,028503,4,01
10767533,3162075411,028505,9,02
10767533,3162075411,028503,8,01
10471049,3162075411,028504,10,01
11006716,3162075411,028504,5,01
12869703,3162075411,028504,6,01
10777684,3162075411,028504,9,01
10464351,3162075411,028505,8,FI
10464351,3162075411,028001,9,FI
10824027,3162075411,028001,7,FI
10892583,3162075411,028504,5,FI
11176344,3162075411,028504,5,FI
10892583,3162075411,028501,2,01
11176344,3162075411,028501,1,01
10906346,3162075411,028501,7,01
10892583,3162075411,028501,3,02
10931651,3162075411,028502,7,FI
10901871,3162075411,028502,7,FI
10777684,3162075411,028502,6,FI
10783770,3162075411,028501,6,FI
10333832,3162075411,028501,5,FI
11006716,3162075411,028503,6,02
10333832,3162075411,028503,4,02
11318443,3162075411,028503,9,02
10777684,3162075411,028503,4,02
11004261,3162075411,028505,6,FI
10901871,3162075411,028505,4,FI
11004261,3162075411,028001,3,01
11001548,3162075411,028001,9,01
10904286,3162075411,028001,8,01
10777684,3162075411,028001,7,01
10901871,3162075411,028503,6,FI
11025178,3162075411,028503,4,FI
10409975,3162075411,028502,0,FI
10409975,3162075411,028504,0,02
10409975,3162075411,028100,0,02
13451031,3162075411,028502,4,01
13451031,3162075411,028001,6,FI
10428502,3162075411,028503,9,01
10904286,3162075411,028100,9,02
12869703,3162075411,028100,6,02
11318443,3162075411,028100,10,02
10358166,3162075411,028503,10,FI
11318443,3162075411,028505,9,02
10906346,3162075411,028505,8,02
10927446,3162075411,028505,7,02
12941115,3162075411,028504,9,FI
12941115,3162075411,028100,9,FI
13156002,3162075411,028001,0,02
10805472,3162075411,028501,1,01
13287506,3162075411,028503,8,02
10801002,3162075411,028504,8,02
10801002,3162075411,028100,7,01
11260593,3162075411,028502,2,02
11260593,3162075411,028001,0,FI
11260593,3162075411,028501,4,01
11260593,3162075411,028501,0,02
11260593,3162075411,028100,2,01
11260593,3162075411,028100,6,02
10895653,3162075411,028505,8,FI
10895653,3162075411,028001,8,FI
10698491,3162075411,028504,6,02
13124409,3162075411,028100,6,02
11328075,3162075411,028001,6,02
12879841,3162075411,028001,0,02
12879841,3162075411,028100,0,01
10924060,3162075411,028504,5,EX
10924060,3162075411,028505,8,02
10924060,3162075411,028001,4,02
13456219,3162075411,028502,9,01
13456219,3162075411,028501,8,02
13456219,3162075411,028100,8,02
10906500,3162075411,028505,2,01
10906500,3162075411,028001,5,FI
13458419,3162075411,028503,9,01
11032717,3162075411,028505,9,02
11032717,3162075411,028100,9,02
10446775,3162075411,028504,0,02
10912191,3162075411,028504,0,EX
13456990,3162075411,028502,7,01
13458439,3162075411,028503,10,FI
10718947,3162075411,028504,3,02
11076555,3162075411,028504,0,02
11076555,3162075411,028504,0,EX
10511909,3162075411,028504,0,EX
10511909,3162075411,028505,0,FI
11321787,3162075411,028501,10,02
10705766,3162075411,028501,2,01
13364778,3162075411,028001,10,FI
10401257,3162075411,028502,10,FI
10401257,3162075411,028503,10,FI
12151166,3162075411,028001,9,FI
10803834,3162075411,028502,7,02
10803834,3162075411,028503,4,FI
10803834,3162075411,028501,4,FI
10442635,3162075411,028504,0,02
10442635,3162075411,028504,0,EX
10442635,3162075411,028001,0,02
10442635,3162075411,028501,0,02
10442635,3162075411,028100,0,FI
10913310,3162075411,028001,7,01
11173156,3162075411,028504,4,02
10894182,3162075411,028505,7,02
10894182,3162075411,028001,7,01
10894182,3162075411,028501,6,01
12941115,3162075411,028001,7,FI
13156002,3162075411,028502,0,02
10801002,3162075411,028504,6,01
11328075,3162075411,028504,7,01
10906500,3162075411,028504,6,01
10912191,3162075411,028504,1,01
10801002,3162075411,028503,8,FI
10801002,3162075411,028501,5,01
11032717,3162075411,028501,6,01
10912191,3162075411,028501,1,01
13071991,3162075411,028504,8,FI
11048215,3162075411,028504,8,FI
10705766,3162075411,028504,0,FI
13364778,3162075411,028504,8,FI
12151166,3162075411,028504,7,FI
13071991,3162075411,028505,8,01
11048215,3162075411,028505,4,01
13124409,3162075411,028505,4,01
10446775,3162075411,028505,0,01
10401257,3162075411,028505,8,01
13514018,3162075411,028505,7,01
13071991,3162075411,028505,8,FI
13124409,3162075411,028505,7,FI
10401257,3162075411,028505,9,FI
13071991,3162075411,028100,9,FI
13458439,3162075411,028100,10,FI
11048215,3162075411,028505,7,02
13458439,3162075411,028505,8,02
10718947,3162075411,028505,4,02
10705766,3162075411,028505,0,02
10401257,3162075411,028505,9,02
10698491,3162075411,028502,4,01
11328075,3162075411,028502,4,01
10906500,3162075411,028502,4,01
11076555,3162075411,028502,3,01
10924060,3162075411,028503,6,02
13456219,3162075411,028502,9,FI
13456219,3162075411,028001,9,02
10251126,3162075411,028001,0,02
13458419,3162075411,028504,6,02
13095949,3162075411,028504,8,02
13514018,3162075411,028504,6,02
11032717,3162075411,028502,8,02
10894182,3162075411,028502,7,02
11032717,3162075411,028502,8,FI
10912191,3162075411,028502,0,EX
10912191,3162075411,028501,0,EX
13095949,3162075411,028001,7,01
13095949,3162075411,028100,10,01
13456990,3162075411,028504,4,01
12151166,3162075411,028504,7,01
11173156,3162075411,028504,4,01
13458439,3162075411,028501,10,FI
11321787,3162075411,028501,10,FI
11076555,3162075411,028505,0,EX
10511909,3162075411,028001,0,EX
10511909,3162075411,028100,0,EX
10705766,3162075411,028503,0,EX
10401257,3162075411,028100,10,01
10442635,3162075411,028001,0,EX
10913310,3162075411,028504,8,FI
10894182,3162075411,028501,7,02
11013996,3162075411,028504,10,02
13459090,3162075411,028504,9,01
13459090,3162075411,028505,8,02
13459090,3162075411,028501,8,02
10681066,3162075411,028504,8,01
10681066,3162075411,028504,9,02
10384941,3162075411,028504,9,FI
10491541,3162075411,028502,9,FI
10491541,3162075411,028001,7,FI
11144881,3162075411,028001,7,02
11144881,3162075411,028503,8,01
11144881,3162075411,028503,0,FI
12451319,3162075411,028504,9,01
12451319,3162075411,028001,9,02
12510297,3162075411,028504,9,FI
12510297,3162075411,028505,4,01
12510297,3162075411,028001,8,02
10382918,3162075411,028504,0,FI
10382918,3162075411,028505,6,02
10382918,3162075411,028503,9,FI
10382918,3162075411,028100,0,02
12373449,3162075411,028001,8,02
12373449,3162075411,028501,4,02
12373449,3162075411,028100,6,01
11664133,3162075411,028501,9,02
11664133,3162075411,028100,7,01
10017418,3162075411,028001,7,01
10017418,3162075411,028503,4,01
13230238,3162075411,028001,3,01
13230238,3162075411,028503,0,02
11027241,3162075411,028505,7,01
11027241,3162075411,028100,8,01
13035254,3162075411,028505,7,FI
13035254,3162075411,028501,7,02
13124410,3162075411,028502,8,01
13124410,3162075411,028001,8,01
13124410,3162075411,028100,9,FI
12877007,3162075411,028100,7,02
10506539,3162075411,028505,7,02
10407717,3162075411,028503,0,01
12630701,3162075411,028504,7,01
12630701,3162075411,028501,8,01
12630701,3162075411,028100,8,01
10724616,3162075411,028501,6,FI
10388125,3162075411,028504,10,02
10388125,3162075411,028503,8,01
10388125,3162075411,028100,8,01
10388125,3162075411,028100,8,02
10925235,3162075411,028502,4,FI
10925235,3162075411,028505,0,02
10925235,3162075411,028503,3,02
13365806,3162075411,028502,10,01
13365806,3162075411,028502,9,02
11013996,3162075411,028100,8,FI
10388125,3162075411,028100,7,FI
10925235,3162075411,028100,0,FI
13459090,3162075411,028502,9,02
12373449,3162075411,028502,8,02
10241444,3162075411,028502,6,02
10384941,3162075411,028502,10,01
10491541,3162075411,028502,8,01
12878698,3162075411,028502,0,01
10382918,3162075411,028502,0,01
12877007,3162075411,028502,7,01
10491541,3162075411,028001,6,01
10382918,3162075411,028505,6,EX
10382918,3162075411,028503,10,02
10407717,3162075411,028503,0,02
10241444,3162075411,028001,0,EX
10388125,3162075411,028501,7,FI
13365806,3162075411,028502,10,FI
13365806,3162075411,028505,7,FI
13365806,3162075411,028001,9,FI
13365806,3162075411,028503,10,02
11236141,3162075411,028505,7,02
11236141,3162075411,028001,7,FI
13289936,3162075411,028502,9,02
13289936,3162075411,028505,4,02
13289936,3162075411,028100,9,FI
12618601,3162075411,028504,0,02
10952090,3162075411,028502,0,01
10952090,3162075411,028505,4,02
13461512,3162075411,028502,0,02
10762349,3162075418,028601,0,FO
11320679,3162075418,028601,0,F2
13034042,3162075418,028601,0,F2
10893181,3162075418,028601,0,F2
10657224,3162075539,1372,10,01
10486854,3162075539,1374,5,FI
10701794,3162075539,1374,8,FI
10822528,3162075539,1374,9,FI
12739203,3162075539,1373,9,FI
10380752,3162075418,028601,0,FO
11495623,3162075418,028601,0,FO
11895957,3162075418,028601,0,FO
10737199,3162075418,028601,0,F3
10802283,3162075418,028601,0,F3
11316204,3162075539,1373,9,FI
10664967,3162075539,1373,8,FI
10679716,3162075539,1373,9,FI
11316204,3162075539,1374,9,FI
10698110,3162075539,1374,8,FI
10657224,3162075539,CV0004,9,01
10859549,3162075539,CV0004,9,01
10657224,3162075539,1375,10,PO
10664967,3162075539,1375,8,PO
10678827,3162075539,1375,0,PO
10679716,3162075539,1375,10,PO
10351740,3162075539,1371,7,01
13011023,3162075539,1371,7,01
10831149,3162075539,CV0004,7,FI
10822528,3162075539,CV0004,7,FI
10831149,3162075539,1378,0,FO
10396024,3162075539,1378,0,FO
10657734,3162075539,1378,0,FO
10831149,3162075539,1374,9,01
13011023,3162075539,1374,8,01
10486854,3162075539,CV0004,5,01
10486854,3162075539,1372,4,01
10396024,3162075539,1372,8,01
10701794,3162075539,CV0004,6,FI
11316204,3162075539,1373,9,01
11316204,3162075539,1374,8,01
10711968,3162075539,1374,8,01
10679716,3162075539,1374,8,01
10319363,3162075539,1374,7,01
10664967,3162075539,1378,0,FO
10834203,3162075539,1371,6,FI
10396024,3162075539,1371,8,FI
10620831,3162075539,1371,5,FI
10822528,3162075539,1371,8,FI
10620831,3162075539,1378,0,FO
10822528,3162075539,1375,10,PO
10657734,3162075539,1375,8,PO
13011023,3162075539,1372,7,FI
13011023,3162075539,1377,8,FI
10859549,3162075539,1372,10,FI
10711968,3162075539,1371,7,01
13256847,3162075539,CV0004,9,FI
10839832,3162075539,CV0004,7,FI
10839832,3162075539,1371,8,FI
10027372,3162075539,CV0004,9,FI
10027372,3162075539,1371,9,FI
10698052,3162075539,1372,4,01
10817396,3162075539,1375,10,PO
10817396,3162075539,1373,8,FI
10324078,3162075539,1371,10,FI
10324078,3162075539,1372,10,FI
10781254,3162075539,1375,10,PO
10742955,3162075539,CV0004,9,01
10742955,3162075539,1373,8,01
11831183,3162075539,1375,5,PO
11831183,3162075539,1374,8,FI
10734168,3162075539,1375,8,PO
10734168,3162075539,1374,8,01
10707900,3162075539,CV0004,8,01
10707900,3162075539,CV0004,7,FI
10017422,3162075539,1372,9,01
10707896,3162075539,1372,8,FI
10707896,3162075539,1377,9,FI
10392520,3162075539,1372,5,01
10735610,3162075539,1372,4,01
10735610,3162075539,1372,9,FI
11155646,3162075539,1374,8,FI
10845796,3162075539,1373,5,01
10503400,3162075539,1372,10,FI
10937787,3162075539,1371,4,01
10937787,3162075539,1371,8,FI
10937787,3162075539,1374,4,01
10937787,3162075539,1374,9,FI
13487291,3162075539,1371,1,01
10802285,3228404816,0657p,9,02
10802285,3228404816,0179,6,02
10802285,3228404816,0650,4,01
10802285,3228404816,0650,6,02
10414870,3228404816,0657p,8,FI
10414870,3228404816,0651,8,02
13075443,3228404816,0657p,8,02
13075443,3228404816,0649,9,01
13075443,3228404816,0649,7,FI
13075443,3228404816,0647,7,02
10025295,3228404816,0657p,9,01
10025295,3228404816,0657p,8,FI
10025295,3228404816,0651,6,01
10025295,3228404816,0648,5,02
10025295,3228404816,0647,4,01
12690668,3228404816,0651,8,FI
12690668,3228404816,0650,10,02
12690668,3228404816,0647,7,FI
13450442,3228404816,0179,0,02
10711948,3228404816,0651,5,01
10711948,3228404816,0648,8,02
10244048,3228404816,0179,9,01
10244048,3228404816,0651,7,02
10244048,3228404816,0651,8,FI
10244048,3228404816,0647,7,02
10509186,3228404816,0648,10,FI
10452196,3228404816,0651,8,01
10452196,3228404816,0651,9,FI
10452196,3228404816,0650,8,FI
10452196,3228404816,0647,9,02
10742998,3228404816,0657p,9,01
10742998,3228404816,0648,9,01
10742998,3228404816,0649,9,01
10961892,3228404816,0650,8,01
10961892,3228404816,0647,4,FI
10906957,3228404816,0650,6,FI
10906957,3228404816,0648,5,02
10906957,3228404816,0647,4,FI
10677373,3228404816,0651,0,FI
10677373,3228404816,0648,0,02
10677373,3228404816,0648,0,EX
10350415,3228404816,0657p,8,FI
10350415,3228404816,0651,7,FI
10024578,3228404816,0651,7,01
10024578,3228404816,0650,9,01
13455127,3228404816,0179,8,01
13455127,3228404816,0649,9,FI
10679723,3228404816,0651,6,FI
10840138,3228404816,1709,7,01
10840138,3228404816,0651,8,FI
11806221,3228404816,0649,8,02
13035058,3228404816,0657p,6,FI
10377895,3228404816,1709,0,EX
10377895,3228404816,0648,0,02
10661639,3228404816,0647,8,01
10357636,3228404816,0657p,7,01
10357636,3228404816,0179,8,FI
10357636,3228404816,0648,9,02
11338343,3228404816,0179,6,01
11338343,3228404816,0179,5,FI
10953575,3228404816,0657p,8,01
10953575,3228404816,0657p,7,FI
10381846,3228404816,0179,9,02
10381846,3228404816,0648,10,02
10381846,3228404816,0649,10,01
13456235,3228404816,1709,0,02
10677900,3228404816,0179,7,FI
10677900,3228404816,0651,7,FI
10677900,3228404816,0650,6,02
13476760,3228404816,0651,0,02
13476760,3228404816,0651,0,FI
13476760,3228404816,0649,0,EX
13476760,3228404816,0647,0,FI
13064420,3228404816,0179,4,02
13064420,3228404816,0648,8,02
13064420,3228404816,0649,6,02
10256435,3228404816,0657p,4,01
13060964,3228404816,1709,0,02
10279441,3228404816,0647,8,01
13264942,3228404816,0647,0,02
10953290,3228404816,0648,9,FI
10953290,3228404816,0647,8,01
11254695,3228404816,0651,0,02
11664368,3228404816,0649,4,01
11481642,3228404816,0179,0,FI
11481642,3228404816,0651,0,02
11889122,3228404816,0650,7,01
11889122,3228404816,0650,6,FI
11241112,3228404816,0651,7,FI
11241112,3228404816,0647,7,01
10819061,3228404816,0657p,9,01
10819061,3228404816,0650,8,02
10129831,3228404816,0179,7,FI
10129831,3228404816,0650,7,02
10129831,3228404816,0650,7,FI
10129831,3228404816,0648,7,01
10129831,3228404816,0649,7,01
10789628,3228404816,0179,8,FI
10789628,3228404816,0647,7,02
10783588,3228404816,0179,6,01
10783588,3228404816,0651,7,FI
10783588,3228404816,0648,8,01
10783588,3228404816,0647,8,02
13035179,3228404816,0651,8,FI
10321979,3228404816,0657p,9,02
10321979,3228404816,0179,6,FI
10615771,3228404816,1709,0,01
10615771,3228404816,0657p,0,01
10615771,3228404816,0651,0,EX
10615771,3228404816,0648,0,02
10679722,3228404816,0657p,9,01
10679722,3228404816,0657p,8,FI
10679722,3228404816,0179,7,FI
10762368,3228413080,0379p,8,01
10762368,3228413080,0370,9,02
10762368,3228413080,0369,9,FI
10796295,3228413080,0373,10,02
10796295,3228413080,0371,9,01
10635003,3228413080,0379p,9,01
10635003,3228413080,0379p,10,02
10635003,3228413080,0371,10,01
10635003,3228413080,0369,10,01
10762343,3228413080,0370,9,02
10762343,3228413080,0370,9,FI
10910600,3228413080,0370,9,FI
10910600,3228413080,0372,8,02
10757735,3228413080,0370,6,01
10757735,3228413080,0370,5,FI
10757735,3228413080,0372,7,FI
11082671,3228413080,1709,7,FI
11082671,3228413080,0371,9,FI
11082671,3228413080,0372,9,FI
11082671,3228413080,0369,8,01
11082671,3228413080,0369,8,02
10849397,3228413080,0370,9,02
10805501,3228413080,0373,3,01
10805501,3228413080,0369,4,FI
12854002,3228413080,0373,7,01
12854002,3228413080,0373,8,FI
10840811,3228413080,0369,8,01
10737949,3228413080,0370,9,02
10737949,3228413080,0369,3,02
10799789,3228413080,0370,9,02
10799789,3228413080,0373,8,01
10783280,3228413080,1709,6,02
10783280,3228413080,0179,6,01
10783280,3228413080,0370,6,02
10783280,3228413080,0373,5,02
10783280,3228413080,0372,5,02
10783280,3228413080,0369,4,02
10652371,3228413080,0372,6,01
10652371,3228413080,0369,4,01
10652371,3228413080,0369,5,02
10652371,3228413080,0369,6,FI
10762023,3228413080,0373,4,02
10764453,3228413080,0369,6,02
10813139,3228413080,0370,6,01
10756607,3228413080,0371,9,02
10756607,3228413080,0372,9,01
10756607,3228413080,0369,8,01
10762338,3228413080,0370,7,02
10762338,3228413080,0371,6,01
10762338,3228413080,0372,6,01
10823812,3228413080,0379p,9,01
10823812,3228413080,0179,7,FI
10823812,3228413080,0371,9,FI
13456011,3228413080,0379p,10,02
13456011,3228413080,0372,7,01
10780756,3228413080,0179,8,01
10780756,3228413080,0373,9,02
10823807,3228413080,0179,8,FI
10823807,3228413080,0371,8,FI
10823807,3228413080,0372,6,02
10823807,3228413080,0372,7,FI
11064614,3228413382,0616p,0,FI
11064614,3228413382,0483,0,02
11067623,3228413382,0373,6,01
11067623,3228413382,0487,0,02
13042221,3228413382,0373,0,FI
13042221,3228413382,0483,0,02
10525885,3228413382,0616p,0,01
13455308,3228413382,0616p,9,FI
13455308,3228413382,0485,4,02
10807600,3228413382,0485,10,FI
10381670,3228413382,0373,8,01
10381670,3228413382,0485,1,02
10381670,3228413382,0484,9,02
10381670,3228413382,0483,5,02
10282899,3228413382,0485,7,01
10797348,3228413382,0373,10,FI
10797348,3228413382,0487,9,01
10611084,3228413382,0373,9,02
10611084,3228413382,0487,8,02
10611084,3228413382,0484,9,01
10611084,3228413382,0483,8,01
10611084,3228413382,0483,8,02
10611084,3228413382,0483,8,FI
10695479,3228413382,1709,0,02
10695479,3228413382,0373,0,01
10695479,3228413382,0485,7,01
10695479,3228413382,0485,0,02
10695479,3228413382,0485,0,FI
10695479,3228413382,0485,0,EX
10709604,3228413382,0179,10,FI
10709604,3228413382,0485,9,01
10709604,3228413382,0484,10,FI
10770964,3228413382,0179,10,FI
10418675,3228413382,0487,4,02
10418675,3228413382,0484,4,01
10418675,3228413382,0484,4,02
10418675,3228413382,0484,1,FI
10418675,3228413382,0483,4,01
11161106,3228413382,0179,0,FI
11161106,3228413382,0485,0,02
10718934,3228413382,0179,7,FI
10718934,3228413382,0485,4,01
10269408,3228413382,0616p,0,02
10269408,3228413382,0616p,0,FI
10269408,3228413382,0485,0,FI
10269408,3228413382,0484,3,01
10269408,3228413382,0483,4,01
10269408,3228413382,0483,0,02
13460547,3228413382,1709,0,FI
13460547,3228413382,0616p,8,01
13460547,3228413382,0373,0,02
13460547,3228413382,0487,0,02
13460547,3228413382,0487,0,FI
13460547,3228413382,0487,0,EX
13460547,3228413382,0485,0,02
10688878,3228413382,0487,9,01
10688878,3228413382,0485,9,01
10688878,3228413382,0483,10,01
10453628,3228413382,0616p,0,FI
10453628,3228413382,0373,0,EX
10453628,3228413382,0487,0,01
10453628,3228413382,0484,0,FI
10453628,3228413382,0483,0,02
12500233,3228413382,0616p,0,01
12500233,3228413382,0616p,0,02
12500233,3228413382,0373,0,02
12500233,3228413382,0483,0,02
10399058,3228413382,1709,0,02
10399058,3228413382,0179,0,02
10399058,3228413382,0483,0,EX
10770657,3228413382,0179,9,FI
10770657,3228413382,0487,9,01
10711977,3228413382,0616p,9,01
10711977,3228413382,0487,10,FI
10308704,3228413382,0616p,0,01
10308704,3228413382,0487,0,EX
10308704,3228413382,0484,0,01
12730778,3228413382,0179,0,FI
12730778,3228413382,0373,3,01
12730778,3228413382,0373,0,EX
12730778,3228413382,0485,1,02
12730778,3228413382,0484,4,02
12730778,3228413382,0484,0,FI
10471125,3228413382,0485,0,02
10255502,3228413382,0484,5,01
10255502,3228413382,0484,8,02
10255502,3228413382,0483,6,01
10328549,3228413382,0616p,8,02
10328549,3228413382,0179,9,FI
10810051,3228413382,1709,7,02
10810051,3228413382,0484,3,01
11569845,3228413382,1709,0,EX
11569845,3228413382,0616p,0,02
11569845,3228413382,0616p,0,FI
11569845,3228413382,0179,0,01
11569845,3228413382,0179,0,FI
11271861,3228413382,0179,9,02
11271861,3228413382,0487,7,02
11271861,3228413382,0484,7,01
13459168,3228413382,1709,10,02
13459168,3228413382,1709,10,FI
13459168,3228413382,0616p,10,01
13459168,3228413382,0487,8,FI
13459168,3228413382,0484,10,02
13459168,3228413382,0483,10,FI
10757001,3228413382,0373,9,01
10757001,3228413382,0487,7,01
10757001,3228413382,0487,6,02
10757001,3228413382,0485,7,01
10828387,3228413382,0616p,9,01
10828387,3228413382,0373,7,01
10828387,3228413382,0485,8,02
10828387,3228413382,0484,7,FI
13457137,3228413382,0484,0,FI
13457137,3228413382,0483,0,FI
10856605,3228413382,0616p,9,FI
10856605,3228413382,0485,7,01
10856605,3228413382,0483,9,FI
10401376,3228413382,0179,0,02
10401376,3228413382,0487,0,FI
10401376,3228413382,0483,0,02
11898422,3228413382,0373,3,02
11898422,3228413382,0487,1,02
11898422,3228413382,0485,7,01
11898422,3228413382,0484,0,EX
13456133,3228413382,1709,0,01
13456133,3228413382,0616p,0,02
13456133,3228413382,0487,0,EX
10677836,3228413382,0616p,0,EX
10677836,3228413382,0179,0,EX
10205657,3228413382,1709,9,FI
10205657,3228413382,0616p,8,FI
10205657,3228413382,0179,8,01
10205657,3228413382,0487,7,01
10205657,3228413382,0484,10,02
10205657,3228413382,0483,0,FI
10643328,3228413382,1709,9,02
10643328,3228413382,0373,9,02
10643328,3228413382,0373,9,FI
10643328,3228413382,0487,10,FI
10643328,3228413382,0483,8,02
12433428,3228413382,0373,9,01
12287306,3228413382,0616p,0,02
12287306,3228413382,0179,0,01
12287306,3228413382,0179,0,EX
12287306,3228413382,0373,0,EX
12287306,3228413382,0485,0,02
12287306,3228413382,0483,0,02
12287306,3228413382,0483,0,FI
10758419,3228413382,0484,8,01
10758419,3228413382,0484,7,02
10865703,3228415772,1370,8,FI
10865703,3228415772,1368,7,02
10865703,3228415772,1369,8,02
11649640,3228415772,1368,7,01
10817945,3228415772,1375p,9,01
10834174,3228415772,1375p,10,01
10834174,3228415772,0179,9,FI
10834174,3228415772,1370,9,01
10834174,3228415772,1367,9,02
13281768,3228415772,1375p,8,02
10798915,3228415772,1375p,9,02
10781492,3228415772,0179,6,02
10781492,3228415772,1367,7,01
10413312,3228415772,0179,6,01
10546650,3228415772,1370,9,02
11649375,3228415772,1370,4,01
11649375,3228415772,1367,9,02
11649375,3228415772,1368,9,01
11649375,3228415772,1369,8,02
10714135,3228415772,1369,5,01
10835968,3228415772,1375p,10,01
10835968,3228415772,0179,9,02
10835968,3228415772,1370,9,01
10842025,3228415772,0179,6,FI
10842025,3228415772,1370,9,02
10803120,3228415772,0179,8,02
10803120,3228415772,1370,8,02
10851445,3228415772,1368,4,02
10851445,3228415772,1369,7,FI
10711961,3228415772,1369,0,EX
10678320,3228415772,1375p,7,01
10678320,3228415772,1367,9,01
11341745,3228415772,1369,7,FI
11251967,3228415772,1709,7,FI
11251967,3228415772,1369,7,02
11251967,3228415772,1369,6,FI
10122344,3228415772,1375p,10,01
10122344,3228415772,1375p,10,02
10122344,3228415772,1368,10,01
10725869,3228415772,0179,5,02
10725869,3228415772,1368,4,01
10378823,3228415772,1369,10,01
11104411,3228415772,0179,8,02
11104411,3228415772,0179,9,FI
11104411,3228415772,1370,8,02
10783707,3228415772,1375p,10,01
10985551,3228415772,1370,9,02
10985551,3228415772,1369,8,FI
10793376,3228415772,1375p,9,01
10793376,3228415772,1367,7,FI
10793376,3228415772,1368,7,FI
10776515,3228415772,1375p,9,FI
10776515,3228415772,0179,10,FI
10776515,3228415772,1369,10,01
10776515,3228415772,1369,9,02
10734128,3228415772,1709,10,FI
10734128,3228415772,1370,10,FI
10734128,3228415772,1369,9,02
10734128,3228415772,1369,9,FI
10729560,3228415772,1375p,9,02
10729560,3228415772,1367,6,02
10729560,3228415772,1369,4,01
10770501,3228415772,1375p,9,01
10770501,3228415772,1370,8,02
10819378,3228415772,1375p,10,FI
10819378,3228415772,1367,7,02
10962405,3228415772,1369,4,01
10993836,3228415772,1375p,10,01
10993836,3228415772,1375p,9,FI
10993836,3228415772,0179,10,02
10993836,3228415772,1369,9,FI
11514753,3228415772,1370,9,FI
10780789,3228415772,1367,8,FI
10780789,3228415772,1368,8,01
10780789,3228415772,1369,7,02
13462544,3228415772,1367,9,01
13462544,3228415772,1368,8,01
13462544,3228415772,1369,6,02
10809667,3228415772,0179,9,FI
10809667,3228415772,1369,9,01
10687463,3228415772,1369,8,01
10652580,3228415772,0179,7,FI
10678151,3228415772,1375p,9,02
10678151,3228415772,0179,7,FI
10678151,3228415772,1370,2,02
10678151,3228415772,1369,2,02
10944114,3228415772,1375p,9,FI
10944114,3228415772,1368,7,01
10730519,3228415772,1375p,10,01
