alumno,curso,contenido,nota_numerica,evaluacion
10707901,3003828893,0372,8,FI
10707901,3003828893,0369,7,02
10748092,3003828893,CV0003,7,02
11635385,3003828893,CV0003,10,02
11635385,3003828893,CV0003,9,FI
11635385,3003828893,0371,8,01
11635385,3003828893,0380,8,01
11635385,3003828893,0380,9,02
10679688,3003828893,CV0003,4,02
10679688,3003828893,0372,7,02
10691654,3003828893,0369,8,02
10707654,3003828893,0370,5,FI
10707654,3003828893,0371,7,01
10707654,3003828893,0371,6,02
10676228,3003828893,CV0003,8,FI
10676228,3003828893,0373,6,FI
10676228,3003828893,0371,8,01
10687382,3003828893,0370,7,02
10687382,3003828893,0369,8,FI
10837560,3003828893,0380,9,FI
11060283,3003828823,0491,1,01
12433973,3003828823,0490,0,01
13163302,3003828823,CV0004,10,FI
13163302,3003828823,0494,9,FI
13163302,3003828823,0491,10,FI
10279324,3003828823,0494,6,FI
10279324,3003828823,0489,6,01
10979745,3003828823,0486,8,01
11891674,3003828823,0494,0,01
12737108,3003828823,CV0004,3,01
10292823,3003828823,0494,0,EX
10292823,3003828823,0490,0,EX
10292823,3003828823,0489,0,EX
10292823,3003828823,0486,0,FI
13038074,3003828823,0494,9,FI
13038074,3003828823,0491,8,01
13038074,3003828823,0486,9,01
10707674,3003828823,0494,0,EX
10707674,3003828823,0489,0,EX
10707674,3003828823,0486,0,01
10707674,3003828823,0486,0,FI
11254010,3003828823,0491,6,01
11254010,3003828823,0486,9,FI
10326385,3003828823,CV0004,6,FI
10326385,3003828823,0492,9,PO
10326385,3003828823,0490,8,FI
10326385,3003828823,0488,3,01
10326385,3003828823,0488,6,FI
10326385,3003828823,0486,9,FI
11430449,3003828823,0490,3,01
11430449,3003828823,0489,8,01
11430449,3003828823,0486,9,01
10664873,3003828823,0489,9,FI
10279526,3003828823,0488,5,FI
10279526,3003828823,0486,0,EX
10865901,3003828823,CV0004,1,01
10865901,3003828823,0494,0,01
12636620,3003828823,0490,0,FI
10470608,3003828823,0491,0,FI
10470608,3003828823,0490,0,01
10470608,3003828823,0489,4,01
10470608,3003828823,0488,1,01
13038149,3003828823,CV0004,1,01
13038149,3003828823,CV0004,0,FI
13038149,3003828823,0491,0,01
13038149,3003828823,0490,0,EX
13038149,3003828823,0488,1,01
13038149,3003828823,0488,0,FI
12563774,3003828823,0490,7,01
12563774,3003828823,0488,9,FI
10264374,3003828823,0491,0,01
10264374,3003828823,0489,0,01
10264374,3003828823,0486,0,FI
11572662,3003828823,0486,9,01
11572662,3003828823,0486,9,FI
10943078,3003828823,0492,9,PO
10943078,3003828823,0489,9,01
10399819,3003828823,0491,6,FI
12717811,3003828823,0488,5,FI
11400429,3003828823,0490,0,FI
11400429,3003828823,0488,0,EX
11400429,3003828823,0486,0,FI
11400429,3003828823,0486,0,EX
12636390,3003828823,0486,9,01
13245871,3003828795,0483,0,01
13242365,3003828795,0484,0,02
13242368,3003828795,0484,0,01
10454441,3003828795,0487,0,01
11696687,3003828795,0485,0,01
10307929,3003828795,CV0003,7,01
10307929,3003828795,0485,2,01
10307929,3003828795,0484,6,01
10730670,3003828795,CV0003,10,02
10730670,3003828795,0484,10,01
13245350,3003828795,0483,0,02
10837069,3003828795,0484,9,FI
10736098,3003828795,CV0003,8,01
10736098,3003828795,CV0003,8,FI
10820972,3003828795,0485,10,FI
10820972,3003828795,0484,9,01
10965828,3003828795,0487,6,FI
10279258,3003828795,CV0003,0,01
10635824,3003828795,0484,4,01
10604661,3003828795,0487,0,01
10604661,3003828795,0485,0,02
10604661,3003828795,0483,0,EX
13248857,3003828795,0373,8,FI
13248857,3003828795,0487,7,FI
13248857,3003828795,0485,3,02
13248857,3003828795,0617,7,01
13245291,3003828795,0373,0,FI
13245291,3003828795,0487,0,EX
13245291,3003828795,0484,0,01
13245291,3003828795,0483,0,02
13245291,3003828795,0617,0,01
13245291,3003828795,0617,0,02
13245903,3003828795,0485,0,EX
10254986,3003828795,CV0003,10,FI
10254986,3003828795,0373,10,FI
10254986,3003828795,0487,9,01
10254986,3003828795,0483,9,FI
10399842,3003828795,CV0003,8,01
10679677,3003828795,0483,4,FI
10679677,3003828795,0483,4,EX
12736124,3003828795,0485,6,01
12736124,3003828795,0485,7,FI
11736342,3003828795,0487,10,FI
13170875,3003828795,CV0003,7,FI
13170875,3003828795,0373,0,FI
10365185,3003828795,0484,8,02
10663063,3003828795,0373,6,01
10663063,3003828795,0484,7,FI
10663063,3003828795,0483,6,FI
10663063,3003828795,0617,7,01
13245900,3003828795,0373,9,FI
13245900,3003828795,0617,8,01
10454428,3003828795,CV0003,0,FI
10454428,3003828795,0484,0,02
10454428,3003828795,0617,0,02
11569845,3003828795,0487,3,01
12040403,3003828795,CV0003,4,02
12040403,3003828795,0373,8,FI
12040403,3003828795,0487,7,02
12040403,3003828795,0484,8,02
12040403,3003828795,0483,9,01
10689194,3003828795,0487,10,FI
11234996,3003828795,0483,0,EX
10533446,3003828795,0487,0,EX
10392227,3003828795,0487,0,EX
10392227,3003828795,0485,0,FI
10013834,3003828795,CV0003,0,FI
10013834,3003828795,0484,0,02
10013834,3003828795,0617,0,01
10817332,3003828795,CV0003,6,02
10817332,3003828795,0373,7,01
10817332,3003828795,0373,9,02
12735228,3003828795,0483,9,01
10304827,3003828795,0485,0,02
10392051,3003828795,CV0003,9,01
10392051,3003828795,CV0003,9,02
10392051,3003828795,0484,4,02
13245876,3003828795,0373,10,01
13245876,3003828795,0617,10,FI
13245936,3003828795,0373,0,02
10489583,3003828795,0485,10,FI
10851164,3003828795,0485,5,02
11240348,3003828795,CV0003,6,01
11240348,3003828795,CV0003,0,FI
11240348,3003828795,0485,0,01
11240348,3003828795,0485,0,02
11240348,3003828795,0483,7,01
10362119,3003828795,0487,10,01
10362119,3003828795,0617,8,01
10308646,3003828795,0373,6,01
12587239,3003828795,CV0003,4,01
12587239,3003828795,0484,0,EX
10666129,3003828795,0484,5,02
10278578,3003828795,CV0003,0,01
10278578,3003828795,0373,0,01
10278578,3003828795,0485,0,01
10278578,3003828795,0484,0,02
10278578,3003828795,0483,0,FI
10278578,3003828795,0617,0,01
13294635,3003828795,CV0003,10,01
13294635,3003828795,0373,8,02
13294635,3003828795,0487,8,02
13294635,3003828795,0484,9,FI
13294635,3003828795,0617,7,01
11778439,3003828795,0373,7,01
11778439,3003828795,0485,0,EX
10241522,3003828788,0612,6,01
10634225,3003828788,CV0004,0,FI
10634225,3003828788,0614,4,FI
10634225,3003828788,0613,4,01
10634225,3003828788,0613,0,EX
10247323,3003828788,0613,8,01
10512738,3003828788,0612,9,01
10261771,3003828788,CV0004,10,FI
10574443,3003828788,0614,8,FI
10707841,3003828788,CV0004,10,FI
11088015,3003828788,0618,2,FI
11782852,3003828788,0613,7,01
11782852,3003828788,0613,7,FI
10319905,3003828788,0613,7,FI
10403933,3003828788,CV0004,10,FI
10403933,3003828788,0612,7,FI
10269568,3003828788,0615,4,01
10269568,3003828788,0615,7,FI
10269568,3003828788,0613,7,01
10269568,3003828788,0612,8,FI
10308808,3003828788,0613,6,01
10308808,3003828788,0613,7,FI
10604775,3003828788,0613,7,01
10797554,3003828788,0616,7,PO
13038816,3003828788,CV0004,10,01
13038816,3003828788,CV0004,10,FI
13038816,3003828788,0614,10,FI
13038816,3003828788,0613,8,01
13038816,3003828788,0613,9,FI
13038828,3003828788,CV0004,9,01
13038828,3003828788,0613,7,01
10304867,3003828788,0613,10,01
10407215,3003828788,0614,4,01
10407215,3003828788,0613,8,FI
10708221,3003828788,0616,9,PO
10708221,3003828788,0618,7,FI
12936130,3003828767,0230,8,FI
12936130,3003828767,0224,5,01
10758419,3003828767,0226,8,FI
13031068,3003828767,0224,9,01
10663109,3003828767,CV0002,1,01
10663109,3003828767,0224,2,01
10663109,3003828767,0224,0,FI
10663109,3003828767,0227,1,01
10027669,3003828767,0224,6,FI
13031606,3003828767,0224,1,01
13031606,3003828767,0224,1,EX
10679666,3003828767,0230,0,01
10679666,3003828767,0224,0,FI
10756607,3003828767,0228,9,01
10756607,3003828767,0224,9,01
10427584,3003828767,0227,0,EX
11825745,3003828767,0230,0,01
11825745,3003828767,0226,0,01
10351465,3003828767,0228,8,FI
10757001,3003828767,CV0002,8,01
10757001,3003828767,0228,8,01
10851163,3003828767,0230,6,01
10851163,3003828767,0226,4,01
10882466,3003828767,0226,8,FI
11088071,3003828767,CV0002,8,01
11088071,3003828767,0228,8,01
11088071,3003828767,0231,0,FO
10410140,3003828767,0230,8,01
10679710,3003828767,0226,9,FI
10762343,3003828767,0226,9,01
10762343,3003828767,0224,10,FI
10807600,3003828767,CV0002,10,01
10807600,3003828767,0230,7,01
10807600,3003828767,0224,10,FI
10814487,3003828767,0226,7,01
10814487,3003828767,0224,6,01
10814487,3003828767,0224,6,FI
10856605,3003828767,CV0002,10,FI
10856605,3003828767,0224,9,FI
10856605,3003828767,0227,7,01
13046184,3003828767,0226,8,01
10828387,3003828767,0230,6,01
10828387,3003828767,0228,9,FI
10828387,3003828767,0227,9,01
12559471,3003828767,0228,9,01
12559471,3003828767,0226,10,FI
12559471,3003828767,0227,8,01
10935661,3003828760,0225,6,01
11242165,3003828760,CV0001,0,02
11242165,3003828760,0223,0,02
12737825,3003828760,0223,0,01
13060003,3003828760,0229,4,01
13097401,3003828760,0222,0,01
10773025,3003828760,0223,8,01
11847570,3003828760,CV0001,4,01
10938543,3003828760,0225,0,01
10938543,3003828760,0223,0,01
10938543,3003828760,0221,0,01
10938543,3003828760,0229,0,FI
10938543,3003828760,0222,0,02
10833893,3003828760,0221,4,02
10833893,3003828760,0229,5,FI
10833893,3003828760,0222,3,02
10833893,3003828760,0222,0,EX
10910799,3003828760,0223,9,02
10910799,3003828760,0223,10,FI
10910799,3003828760,0221,9,02
10910799,3003828760,0222,9,01
10789656,3003828760,CV0001,7,01
10789656,3003828760,0225,0,02
10789656,3003828760,0229,7,02
10911373,3003828760,0222,9,02
11088604,3003828760,CV0001,9,01
11088604,3003828760,0223,10,02
10909591,3003828760,CV0001,8,01
10909591,3003828760,0225,8,FI
10909591,3003828760,0223,9,02
10909591,3003828760,0222,8,01
10390554,3003828760,0229,8,FI
12736633,3003828760,0223,0,02
12736633,3003828760,0221,0,FI
12736633,3003828760,0229,0,01
12736633,3003828760,0222,0,02
10305237,3003828760,0223,0,FI
10305237,3003828760,0223,0,EX
10017433,3003828760,0221,7,01
10325203,3003828760,0223,8,FI
10906556,3003828760,0225,4,02
10906556,3003828760,0221,7,02
10906556,3003828760,0229,6,01
10906556,3003828760,0222,4,01
10906556,3003828760,0222,1,02
11421089,3003828760,CV0001,4,01
10912321,3003828760,0222,10,02
10912321,3003828760,0222,9,FI
11337364,3003828760,0225,0,FI
11571793,3003828760,0225,4,02
11571793,3003828760,0229,0,01
11571793,3003828760,0222,4,02
13006056,3003828760,0221,5,01
13006056,3003828760,0229,0,01
10762391,3003828760,CV0001,4,01
10762391,3003828760,0229,7,01
10762391,3003828760,0222,7,02
10911129,3003828760,0221,7,02
12510469,3003828760,CV0001,4,02
12510469,3003828760,CV0001,4,FI
12510469,3003828760,0225,5,02
12510469,3003828760,0223,7,FI
10416745,3003828760,CV0001,7,02
10416745,3003828760,CV0001,7,FI
10713860,3003828760,CV0001,0,EX
10713860,3003828760,0225,0,01
10713860,3003828760,0223,0,01
10713860,3003828760,0229,0,01
12505624,3003828760,0225,8,02
12505624,3003828760,0223,8,FI
13250561,3003828760,0222,9,01
13250561,3003828760,0222,9,FI
10392662,3003828760,0223,0,FI
10392662,3003828760,0229,0,01
10392662,3003828760,0229,0,FI
12731167,3003828760,CV0001,0,02
12731167,3003828760,CV0001,0,EX
10466174,3003828760,0225,0,FI
10466174,3003828760,0221,0,01
10466174,3003828760,0222,0,FI
10837080,3003828760,CV0001,9,FI
10837080,3003828760,0223,9,01
10819052,3003828760,0225,6,02
13086978,3003828760,CV0001,4,01
13086978,3003828760,CV0001,9,02
11763179,3003828760,0229,0,EX
10888617,3003828760,0221,7,01
10888617,3003828760,0229,8,01
10888617,3003828760,0229,8,FI
10344575,3003828760,CV0001,7,02
12270997,3003828760,0229,0,02
11407222,3003828760,0223,9,FI
12609908,3003828760,CV0001,4,01
12609908,3003828760,0222,8,01
10885064,3003828760,0223,6,01
10904569,3003828760,0223,9,01
10904569,3003828760,0222,8,01
10895404,3003828760,0221,9,01
10895404,3003828760,0221,10,02
10895404,3003828760,0222,9,01
10937956,3003828760,CV0001,0,FI
10937956,3003828760,0229,0,FI
10937956,3003828760,0222,0,01
13321692,3003828760,0229,0,FI
13321692,3003828760,0222,0,FI
10244719,3003826548,0178,0,FI
12739162,3003826548,0178,6,FI
12634107,3003826548,CV0004,9,FI
12634107,3003826548,0178,9,01
12708907,3003826548,0180,8,01
12708907,3003826548,0180,9,FI
10267575,3003826548,0175,0,FI
10636300,3003826548,0183,8,FI
10304560,3003826548,0180,8,FI
10304560,3003826548,0184,0,FO
10691401,3003826548,0181,5,PE
11402080,3003826548,0180,10,FI
11402080,3003826548,0183,8,01
13035643,3003826548,CV0004,4,01
13035643,3003826548,0176,8,FI
13097118,3003826548,0180,0,FI
13097118,3003826548,0183,0,FI
13097118,3003826548,0176,7,FI
13097118,3003826548,0175,5,01
10014485,3003826548,0181,0,PE
10640379,3003826548,0180,9,FI
10640379,3003826548,0183,6,01
10640379,3003826548,0176,8,FI
10357602,3003826548,0180,8,01
10357602,3003826548,0180,9,FI
10376639,3003826548,0176,7,01
10734117,3003826548,0180,9,01
10734117,3003826548,0178,9,01
10734117,3003826548,0175,9,01
12675110,3003826548,0178,8,FI
12738950,3003826548,0180,0,01
13034970,3003826548,0175,6,FI
12793270,3003826548,0178,2,01
12793270,3003826548,0175,7,FI
12003293,3003826548,0180,0,EX
10759106,3003826548,0180,8,FI
10759106,3003826548,0181,0,PO
10759106,3003826548,0181,0,PE
10935906,3003826548,0183,0,EX
11329159,3003826548,0180,9,FI
10406692,3003826548,CV0004,8,FI
10406692,3003826548,0180,7,FI
13034960,3003826548,0183,5,01
10134445,3003826548,0176,8,FI
10134445,3003826548,0178,7,FI
10134445,3003826548,0175,8,01
10267099,3003826541,0173,4,02
10615680,3003826541,0179,4,01
10615680,3003826541,0172,0,01
10615680,3003826541,0173,6,01
13263308,3003826541,CV0003,4,02
13263308,3003826541,0179,4,02
13240820,3003826541,CV0003,8,01
13240820,3003826541,0171,0,FI
13240820,3003826541,0173,0,02
12413993,3003826541,0174,6,EX
11568873,3003826541,0179,9,02
11568873,3003826541,0179,9,FI
10742422,3003826541,0172,8,01
10742422,3003826541,0173,6,02
10742422,3003826541,0177,7,FI
12679099,3003826541,0172,0,EX
11921786,3003826541,CV0003,9,FI
11921786,3003826541,0179,9,02
11921786,3003826541,0182,8,01
10805336,3003826541,0172,0,02
10805336,3003826541,0182,7,01
10805336,3003826541,0177,6,02
10507995,3003826541,CV0003,8,FI
10507995,3003826541,0172,5,01
10507995,3003826541,0173,6,EX
13249462,3003826541,0171,8,FI
13249462,3003826541,0172,7,01
13249462,3003826541,0172,9,02
13249462,3003826541,0172,8,FI
13249462,3003826541,0173,8,FI
13249462,3003826541,0177,9,FI
10264508,3003826541,0174,8,02
10838901,3003826541,0171,5,01
10838901,3003826541,0171,4,02
10838901,3003826541,0174,5,FI
10838901,3003826541,0182,7,01
10487908,3003826541,0177,6,FI
10581335,3003826541,0179,10,02
10581335,3003826541,0171,10,FI
10581335,3003826541,0174,10,FI
10581335,3003826541,0182,1,01
10581335,3003826541,0177,8,01
10581335,3003826541,0177,9,02
10713910,3003826541,CV0003,9,FI
10713910,3003826541,0179,9,02
10421505,3003826541,0179,0,02
10421505,3003826541,0174,0,FI
10421505,3003826541,0177,0,FI
13245158,3003826541,0179,6,02
13245158,3003826541,0171,6,02
13245158,3003826541,0172,2,02
13245158,3003826541,0173,5,FI
13245158,3003826541,0177,5,02
11495548,3003826541,0172,0,02
10664803,3003826541,0179,0,EX
10664803,3003826541,0174,0,FI
10664803,3003826541,0182,0,FI
10610451,3003826541,CV0003,8,FI
10610451,3003826541,0182,8,01
12905546,3003826541,CV0003,0,FI
12905546,3003826541,CV0003,0,EX
12905546,3003826541,0173,0,02
12905546,3003826541,0177,2,01
10706770,3003826541,0173,8,01
10706770,3003826541,0182,7,01
10706770,3003826541,0182,6,02
12730900,3003826541,0171,7,01
13062870,3003826541,CV0003,0,01
13062870,3003826541,CV0003,0,EX
13062870,3003826541,0179,0,01
13062870,3003826541,0179,0,EX
13062870,3003826541,0171,0,FI
13062870,3003826541,0177,0,02
10301350,3003826541,0177,9,02
10849475,3003826541,CV0003,8,01
10849475,3003826541,0179,8,01
10849475,3003826541,0174,8,FI
10849475,3003826541,0177,7,FI
13034983,3003826541,CV0003,0,02
13034983,3003826541,0179,0,01
13034983,3003826541,0179,0,02
13034983,3003826541,0179,0,EX
13034983,3003826541,0173,0,02
13034983,3003826541,0182,0,02
10468091,3003826541,0177,7,01
10814531,3003826541,0179,9,FI
10814531,3003826541,0171,9,01
10814531,3003826541,0173,9,01
10814531,3003826541,0174,9,FI
11316431,3003826541,0171,0,02
11316431,3003826541,0172,0,01
11316431,3003826541,0173,0,01
11316431,3003826541,0177,0,01
11564256,3003826541,CV0003,0,01
11564256,3003826541,0172,0,01
11564256,3003826541,0173,0,02
11564256,3003826541,0174,0,02
11564256,3003826541,0182,0,02
10489725,3003826541,0171,0,FI
10489725,3003826541,0172,0,02
10489725,3003826541,0172,0,EX
10489725,3003826541,0177,0,01
12870301,3003826541,CV0003,0,02
12870301,3003826541,0172,0,FI
12870301,3003826541,0174,0,FI
10518298,3003826611,0400,8,P1
10017101,3003826611,0402,9,FI
10017101,3003826611,0397,8,01
10428229,3003826611,0403,0,FO
10428229,3003826611,0399,4,01
10428229,3003826611,0397,9,01
10420911,3003826611,0180,9,01
10306049,3003826611,0403,0,FO
10306049,3003826611,0399,9,FI
10496638,3003826611,CV0004,6,01
10496638,3003826611,CV0004,10,FI
10496638,3003826611,0180,7,01
10496638,3003826611,0180,8,FI
10496638,3003826611,0400,9,PO
10248447,3003826611,0400,10,PO
10274804,3003826611,CV0004,7,FI
10274804,3003826611,0180,6,01
10574372,3003826611,0180,7,01
10364858,3003826611,0398,10,FI
10364858,3003826611,0400,10,PO
10364858,3003826611,0399,8,01
10364858,3003826611,0397,9,01
10364858,3003826611,0397,10,FI
10511432,3003826611,CV0004,8,FI
10511432,3003826611,0398,4,01
10511432,3003826611,0180,8,01
10511432,3003826611,0402,8,01
10511432,3003826611,0399,4,01
10691269,3003826611,0398,4,01
10691269,3003826611,0399,4,FI
10699154,3003826611,CV0004,8,01
10699154,3003826611,0400,9,PO
10507538,3003826611,0398,0,01
10507538,3003826611,0397,0,01
10837523,3003826611,0180,6,01
13035483,3003826611,0398,8,01
13035483,3003826611,0399,8,01
13055004,3003826611,0180,4,01
10803272,3003826604,0384,8,01
10837553,3003826604,CV0003,8,FI
10837553,3003826604,0383,8,FI
12468964,3003826604,0172,5,FI
10699672,3003826604,0171,8,01
10699672,3003826604,0383,4,01
10699672,3003826604,0173,7,02
10778000,3003826604,0179,9,02
10778000,3003826604,0401,8,01
10778000,3003826604,0401,9,02
10778000,3003826604,0384,9,01
13242114,3003826604,CV0003,0,FI
13242114,3003826604,0401,0,02
13242114,3003826604,0173,0,02
10506767,3003826604,0383,0,EX
10506767,3003826604,0172,0,02
10677163,3003826604,CV0003,4,01
10677163,3003826604,0383,7,01
10282475,3003826604,0383,9,FI
10282475,3003826604,0172,8,FI
10698462,3003826604,CV0003,4,FI
10698462,3003826604,0383,4,02
10698462,3003826604,0172,7,02
12398431,3003826604,0384,8,02
12398431,3003826604,0384,8,FI
12398431,3003826604,0172,7,FI
13257485,3003826604,0179,4,01
13257485,3003826604,0401,4,02
13257485,3003826604,0383,4,02
13257485,3003826604,0383,0,EX
13257485,3003826604,0384,7,01
10411178,3003826604,0179,8,01
10411178,3003826604,0171,10,02
10411178,3003826604,0173,7,01
10675919,3003826604,0384,8,01
10675919,3003826604,0384,9,02
10675919,3003826604,0172,9,01
13127380,3003826604,0179,0,02
13127380,3003826604,0383,8,02
13127380,3003826604,0384,8,02
13127380,3003826604,0384,8,FI
10513851,3003826604,0179,6,01
10513851,3003826604,0384,8,FI
10718089,3003826604,0179,0,02
13288501,3003826604,0172,7,02
13257407,3003826604,0171,1,02
13257407,3003826604,0383,4,01
13257407,3003826604,0384,0,FI
10709639,3003826604,0179,4,01
10709639,3003826604,0171,8,01
10348121,3003826604,CV0003,4,FI
10348121,3003826604,CV0003,4,EX
10488332,3003826632,0388,4,PO
10506040,3003826632,CV0004,8,01
10041748,3003826632,CV0004,0,01
10041748,3003826632,0385,9,FI
10377321,3003826632,0385,4,01
12734875,3003826611,0403,0,F1
10654890,3003826632,0386,8,01
10654890,3003826632,0386,8,FI
10270975,3003826632,0387,9,FI
10308866,3003826632,0386,8,FI
10713872,3003826632,0386,8,01
10730159,3003826632,0387,7,FI
10850808,3003826632,0385,8,FI
10780309,3003826632,CV0004,4,01
10780309,3003826632,0387,7,01
10428047,3003826632,0385,8,FI
10664909,3003826632,0390,7,FI
10664924,3003826632,CV0004,8,FI
10513718,3003826632,0388,0,PE
10708070,3003826632,0385,7,FI
10708070,3003826632,0390,7,FI
10713451,3003826632,0180,8,FI
10713451,3003826632,0387,7,FI
10713451,3003826632,0386,7,FI
10815375,3003826632,0386,8,FI
11784894,3003826625,0383,0,02
11784894,3003826625,0173,0,02
12472350,3003826625,0171,0,02
12472350,3003826625,0172,0,EX
12472350,3003826625,0173,0,EX
10664986,3003826625,CV0003,6,FI
10664986,3003826625,0173,6,FI
10664986,3003826625,0389,5,02
10277303,3003826625,0383,7,01
10700990,3003826625,CV0003,0,EX
10700990,3003826625,0171,0,FI
10700990,3003826625,0173,0,EX
11632133,3003826625,0172,4,01
10690446,3003826625,0383,7,FI
10696634,3003826625,CV0003,9,02
10696634,3003826625,0389,8,02
10512569,3003826625,0173,0,FI
12058330,3003826625,0384,7,02
12058330,3003826625,0384,7,FI
12058330,3003826625,0389,7,FI
10486936,3003826625,0383,8,02
10486936,3003826625,0172,4,01
10486936,3003826625,0389,7,01
10742990,3003826625,0171,8,FI
10707825,3003826625,CV0003,6,02
10707825,3003826625,0179,9,FI
10707825,3003826625,0171,5,01
10707825,3003826625,0389,4,02
10610383,3003826625,0179,8,FI
10610383,3003826625,0384,8,02
10610383,3003826625,0172,7,FI
13332666,3003826625,0172,0,FI
10706115,3003822344,1234,5,01
10706115,3003822344,1234,6,FI
10706115,3003822344,1235,6,FI
10707734,3003822344,1227,4,01
10707734,3003822344,1234,5,FI
10707819,3003822344,1228,5,FI
10707819,3003822344,1234,4,01
10707819,3003822344,1234,5,FI
10707819,3003822344,1235,5,01
10714134,3003822344,1227,5,FI
10714134,3003822344,1228,5,01
10714134,3003822344,1234,4,01
10799147,3003822344,CV0002,8,01
10770425,3003822344,CV0002,9,FI
10770425,3003822344,1227,6,FI
10770425,3003822344,1228,5,FI
10787523,3003822344,1227,8,FI
10787523,3003822344,1230,9,01
10836565,3003822344,1235,5,FI
12736451,3003822344,1230,5,FI
12736451,3003822344,1235,6,01
10485831,3003822344,1230,7,FI
10641026,3003822344,CV0002,6,FI
10641026,3003822344,1227,4,01
10641026,3003822344,1234,3,01
10641026,3003822344,1235,5,FI
10689201,3003822344,CV0002,6,FI
10689201,3003822344,1228,8,01
10761897,3003822344,1227,6,FI
10761897,3003822344,1228,7,01
10761897,3003822344,1234,7,FI
10783762,3003822344,1228,9,FI
10787491,3003822344,1228,7,01
10787491,3003822344,1234,4,01
10787491,3003822344,1237,0,FO
10787504,3003822344,1227,6,FI
10787504,3003822344,1228,6,FI
10787504,3003822344,1230,6,FI
10787504,3003822344,1235,6,FI
10780823,3003822344,CV0002,7,01
10780823,3003822344,1230,9,01
10766479,3003822344,1230,8,FI
10835701,3003822344,1230,1,01
11744037,3003822344,1227,5,FI
11744037,3003822344,1234,5,FI
11780595,3003822344,1228,8,01
10706808,3003822344,1234,6,FI
10706808,3003822344,1235,7,FI
11520867,3003822344,1227,7,FI
11520867,3003822344,1234,5,01
11520867,3003822344,1235,7,FI
10800025,3003822344,1230,9,FI
10800025,3003822344,1234,7,01
10813126,3003822344,1235,9,01
10679722,3003822344,1227,5,01
10679722,3003822344,1230,4,01
10679722,3003822344,1234,5,01
10742994,3003822344,1227,6,01
10742994,3003822344,1230,7,FI
10742994,3003822344,1237,0,FO
10766414,3003822344,1228,7,01
10766414,3003822344,1230,8,FI
10895114,3003822337,CV0001,7,02
10895114,3003822337,0156,6,01
10895114,3003822337,0156,7,FI
10895114,3003822337,1231,8,FI
10895114,3003822337,1236,7,01
12907793,3003822337,CV0001,6,01
12907793,3003822337,CV0001,7,02
12907793,3003822337,1226,9,FI
12907793,3003822337,1231,9,02
12907793,3003822337,1232,8,02
12907793,3003822337,1236,8,01
10766806,3003822337,CV0001,7,FI
10766806,3003822337,1229,8,01
10766806,3003822337,1229,9,02
10766806,3003822337,1232,8,01
10766806,3003822337,1233,9,02
10909605,3003822337,0156,8,FI
10909605,3003822337,1229,8,01
11336367,3003822337,1226,7,02
11336367,3003822337,1226,4,FI
11336367,3003822337,1229,7,FI
11336367,3003822337,1236,5,02
10688314,3003822337,1226,0,02
10688314,3003822337,1229,0,01
10688314,3003822337,1232,0,01
10761942,3003822337,CV0001,8,FI
10761942,3003822337,0156,8,02
10761942,3003822337,1229,8,01
10761942,3003822337,1229,8,FI
10761942,3003822337,1232,8,02
10761942,3003822337,1233,9,01
10932819,3003822337,1231,7,FI
10932819,3003822337,1233,7,02
10932819,3003822337,1236,4,02
10889204,3003822337,CV0001,8,FI
10889204,3003822337,1231,7,FI
10762386,3003822337,CV0001,4,01
10920099,3003822337,1229,9,FI
10920099,3003822337,1236,8,FI
10897205,3003822337,1232,7,01
10789649,3003822337,1229,9,02
10789649,3003822337,1232,7,02
11667242,3003822337,1232,8,01
11667242,3003822337,1232,8,FI
11667242,3003822337,1236,6,02
10805487,3003822337,1226,7,EX
12695609,3003822337,CV0001,0,02
12695609,3003822337,0156,0,FI
12695609,3003822337,1229,0,01
12695609,3003822337,1232,0,EX
12695609,3003822337,1233,0,FI
10858044,3003822337,CV0001,8,02
10858044,3003822337,CV0001,8,FI
10858044,3003822337,1232,6,01
10858044,3003822337,1233,7,01
10858044,3003822337,1233,7,FI
11744036,3003822337,CV0001,10,FI
11744036,3003822337,1226,10,FI
11744036,3003822337,1229,8,01
11744036,3003822337,1233,8,02
11744036,3003822337,1233,9,FI
12932662,3003822337,CV0001,8,02
12932662,3003822337,1231,9,02
13112701,3003822337,0156,7,FI
13112701,3003822337,1231,6,02
10852104,3003822337,0156,7,FI
10852104,3003822337,1226,6,02
10852104,3003822337,1229,5,FI
10852104,3003822337,1232,6,01
10852104,3003822337,1236,6,FI
10887844,3003822337,1232,6,FI
10887844,3003822337,1236,4,02
10887844,3003822337,1236,6,FI
10851064,3003822337,0156,8,01
10851064,3003822337,1226,4,01
10851064,3003822337,1232,4,02
10851064,3003822337,1236,4,FI
10776722,3003822337,0156,5,FI
10776722,3003822337,1226,2,EX
10776722,3003822337,1229,4,02
10776722,3003822337,1231,5,01
10791133,3003822337,1232,8,01
10277738,3003822449,CV0003,0,FI
10277738,3003822449,0623,0,EX
10736212,3003822449,0930,6,FI
10318774,3003822449,0623,6,01
10318774,3003822449,1010,5,01
10466022,3003822449,CV0003,8,FI
10466022,3003822449,0931,7,FI
12300236,3003822449,0179,4,01
10689153,3003822449,0623,6,01
10689153,3003822449,1010,3,02
12719809,3003822449,CV0003,10,01
12719809,3003822449,0179,9,02
12719809,3003822449,0930,8,01
12719809,3003822449,0930,9,FI
12719809,3003822449,1010,10,FI
12719809,3003822449,1014,7,02
