id_alumno,documento_hash,fecha_nac,sexo,estado_matricula,curso,grupo,turno
13487291,e9073e7246fb838f196736701f65b5af61ef833c1927b57f763d3f2ea98a6c62,08/07/2001,M,M,3162075539,2CFSK,D
13071991,29e530a925a29e889e86aa0c3d9b1bd6b903a75fe1b4b7013ae9cb2ec4ed3779,15/10/1968,M,M,3162075411,1CFMI,S
12736231,f8579fff3e8e2df589473f62dc16d9841f008226317b2e1cdbd476278dea889f,28/02/1992,M,M,3162079713,2CFMD,S
12826253,cf54389da41ad81846392f27bf37066cc808ee5d0d0208d1b6e2c53d518db364,16/03/2003,H,M,3162075539,2CFSF,D
10648032,c5887ccacb07e9693e15e64105219f49f730a3d9ac72419b8fa2923775bcd444,22/02/2005,M,M,3228410357,1CFSD,D
10726936,6570ad532c208ce67bbf2af8e2386107ac06e61b16e4b2b297575c2df709502b,21/08/2004,H,M,3228406931,1CFSB,D
10042816,fb488b9b13895c8cc78fc45576fa7760326f148c9a404bebb4bb40cff7cb6598,27/12/2000,M,M,3228406931,1CFSP,S
13364778,91f326266968d5ed26cc290d419208ea53bf9685d09424b248c59fbcc7b3ca45,16/07/1984,M,M,3162075411,1CFMI,S
10611327,e9c53c2535c34336ec555100a668dabf3a30ad94d76251e7cfcbe9e9cb59dba9,09/01/2004,H,M,3162080071,2CFSC,D
10041748,49b978c22900b511fa1dd81b7f963254a0c01d5595a14e334821181f1513c757,09/12/1999,M,M,3162076119,2CFSE,D
10695479,01f78437b165bd71e00a6c9f2cde689caba387569697d02863f72527bfc7c37c,20/06/2004,H,M,3228413382,1CFSQ,D
10487917,c8f7126d77c5d111b487ee6741a30725ddc5d8c2dacd43f4348425ac02ecd6c8,25/12/2004,H,B,3228410357,1CFSD,D
10829023,3ab3b31e21d5cdcc6f8894299a84e896fa3fd03f40eed1ac5097251e5cb1e774,13/02/2005,H,M,3162079790,2CFSA,D
12068421,dfb51c92d7c903b33e07824dd561e303149c83c9e493f6e863d1d32946e87d9a,16/06/1976,H,M,3162079874,1CESIAB,D
10122344,2e961674c8c0cd7c62ae3f6034d74dae4aaa51887c788e9d66b3a33bc32d9bd6,12/11/1996,M,M,3228415772,1CFSS,D
11415744,d8f326b065529dd44105294b42d3eb3c3d4d28e8bea2436c066ba8c6d501e4f0,21/05/1990,M,M,3228379385,1CFMG,S
12690668,40bf99870a7d0f445c72097f49dff9d139b757388fc618fe98e11228728a42cd,11/06/2004,H,M,3228404816,1CFSA,D
12380827,e1f671c31a00d3c4a27f576f72c8c6313dceda0d9351298d7aadbc71d8a5a992,25/04/1989,M,M,3162079713,2CFMD,S
13042221,c92bd9f78cd9e937337bd52183892ac875a44aae2ea464c6308dd8bf9807028f,21/06/1986,H,M,3228413382,1CFSL,S
13456089,9b2b4e14155bfe48a82f0153af7337fc149f39ffb514b5ff73e7a32b4dbfaf89,18/09/2001,M,M,3162076098,2CFSD,D
13245586,b9ee03ba34cf76d509bce616b4404753ba8d8ee206aac7fadb8603c22efeefaa,02/06/2004,M,M,3162079790,2CFSA,D
12868237,81a5cde4520c0d40d0a99e61c4fb0a38beda73b610fabc6d04c6d00763761481,10/11/1971,M,M,3162075418,2CFMK,D
12735228,d9d24b0c6df41e7ccba0eb26617322015999d06a0ee7530bb7614da04b194bb9,18/06/1986,H,M,3162079993,2CFSR,S
11891674,9175592091707a21b261c314b6dae03369fa586b673d297195473440da87d73b,12/06/1984,H,M,3162079993,2CFSR,S
12510101,543d5c25bc6c4a2cbdfc692d2f9b5908541f572c8a64e5a91d5a7f14fa620cde,11/09/1989,H,M,3228390016,1CFMD,S
10772056,78ff1050f16784b8d41539d9797d94d32ae7b3499fb5fb9615bc3efedb7a0eae,22/12/2005,M,M,3162078591,2CFSG,D
11763179,a3a57daf85b0b263a1cca3df11fb89cc966df6049f05f179e16168dd4e206420,06/12/1985,H,M,3228390016,1CFMD,S
11248561,3dc62e38cd673246402bda1e343c793f80870701e74fa86a67986ce8dd53ab3b,10/03/2001,M,B,3162079713,2CFMD,S
13455914,9d5238f5dc6048e68641d60465bfc94155c3feed565d04ff5f8fcb012b8f7e36,21/12/2005,M,B,3228406545,1CFSI,D
13069144,fbdedec702a67693f68d7391e7bec930cad2906aab01bc219278560b5bced140,15/05/1970,M,B,3162075411,1CFME,D
11407222,b59f6c50e54bf2590e82adfa30e9dc75ecb7254f677d98c8f8099a37023f74a1,29/07/1988,H,M,3162079936,2CFMI,S
10781254,ddeee30536feeff2ce5d4415aae53d630a88e3aa7ced90f4e5269c837a561f0f,03/09/2003,H,M,3162075539,2CFSF,D
11329159,02e799d602cc1b11d46cfeebed3c88e0ca12161c9abec758836bb8113a4e51ed,08/09/2000,H,M,3162076035,2CFSJ,D
10593808,ba38fdece140968d049bcb33ca4df5a1528417f98af43544f4ac5b985d40eb77,09/05/2002,M,M,3162075418,2CFMK,D
10593808,ba38fdece140968d049bcb33ca4df5a1528417f98af43544f4ac5b985d40eb77,09/05/2002,M,B,3228390016,1CFMD,S
11627062,3fbfa54f5777b67b6df60d3f7d46dab0b08a96501ff4ae0aa390b95ccbeae10b,08/03/2006,M,M,3228410357,1CFSD,D
12433428,8be84c0f789dd175f88ce2c6f221aa819e5b3fa5a5f2778f54e656cd34a9fe9c,08/12/1995,H,M,3228413382,1CFSL,S
10648909,63f1fed7bbd77ad5be9856a5ed4e096243427f711a03e745bd1dfd1b0c2a04c0,18/01/2004,H,M,3228381273,1CFMB,D
10201417,657d0f3ed7adbc0bbe2c71edb538899401cb982e84ed2f80f8548f50366205ba,17/09/1999,M,M,3162079957,2CFSH,D
10718081,ccd5484db016ffa503274e94c809b6eeb7df14662dbff88ac51ce07de2d08c64,28/06/2004,H,M,3162077600,2CFSB,D
10014485,2486b5f9d26f12a3b4fdb59e64923e7d854c01c3fdfa5b288a214b998389a08e,02/03/2004,M,M,3162076035,2CFSJ,D
11482158,7c6806c21c694454aa0e4818f0ce212ef18c020e8f5d69ef1a29dae51dd254d9,12/05/1985,H,M,3162079860,1CESCIB,D
10586308,3eeed0a25da1a04bba78f8c0f28994177fc1e9a9b6297d74356298fb07c3be7b,04/12/2002,M,M,3162079860,1CESCIB,D
10951388,992ec6dcb83a406f7a1144556921fc90f18a93c3561b7977d1db123d6fec5254,08/05/1980,M,M,3228379385,1CFMG,S
11231768,01fc7ab918d174128735910ea9b50e173c0294c8a5113769844c5932b7197603,12/08/1987,M,M,3162075411,1CFMI,S
12630557,aa4c28da8a66e200d07e38bc9063272d3c47f179c6f450df30d021836b801972,07/12/1983,M,M,3162077600,2CFSS,S
10205657,608bc2d8cd948e3a96f03268000a06f7ed8ff457640800263178913acd5c07aa,18/06/1995,M,M,3228413382,1CFSL,S
10754604,3b860febfe0832f2c32b39d292ad5ea7981e1a20928b13b67c059c3a8a0a2d31,24/10/2006,M,M,3228406931,1CFSB,D
10663493,843323d4cf2cf83d2ecd8edffd5db39e25aa5121e8f4b58bd7ec47791b2f4f8b,27/12/1991,M,M,3162079957,2CFSH,D
10490991,e4531a5c4be700172482e66224496e98806638e6ca0e15d9f63fe0bbee10a5b5,15/05/2005,M,M,3162075539,2CFSF,D
10490991,e4531a5c4be700172482e66224496e98806638e6ca0e15d9f63fe0bbee10a5b5,15/05/2005,M,B,3162075539, ,D
10532574,e2376f0dcfc4ab10d690d64c2915679ef826c4312d825080c1d87d618a76ccaf,11/09/2002,H,M,3162077600,2CFSB,D
12730900,afc4cb74a8c5c75b991ea3b053fe939da71fc99224c2353a907332aeffb4f8b9,15/06/1995,M,M,3162076035,2CFSQ,S
13455821,84e2c03012198b3c17547e74afa649d11a3771fcd2f8b03b9718253c07fe9474,08/01/2004,M,M,3228410748,1CFSR,D
10866566,8a10a7d1a3220ddfcd4566857ea068beda1d33ed22f0f83915415a08fb9abdf0,07/07/2006,M,M,3162075418,2CFMF,D
12736124,b77b22972cde5e7143f0d08bae93355350e62b291ac2ad21adafb89ce4e7864f,28/03/2002,M,M,3162079957,2CFSH,D
13269119,12ed79d1f3688d702f7d07921a55bf7968ddf11236937e0f66eff12cf53519f6,07/08/1987,M,B,3162075411,1CFMF,D
13256847,badcf3d33d03ef1bdf926b49b8dc94a51edd673ce6356ad4e51513f03b6ed01c,18/09/1987,H,M,3162075539,2CFSF,D
11622314,ba43db272c96525d1d09158beb41df41acab42c9c35a00e6150dd2d5a14efb32,11/12/2007,H,M,3228390016,1CFMH,D
13246215,f3479afbcfd59d7d0208c218b1e6c080eaf010c27fa9cc2a6134178fa08061c4,21/06/2004,H,M,3162079790,2CFSA,D
12739203,431a69b1e86bd5df53b86982f047feb294cefa2bee6c0bd2dcd1e414b1715e7b,06/04/2002,M,M,3162075539,2CFSF,D
12607926,c6823b97d8490d99d15ddfe3383c1133f8209cec0718ef4e58e3de87cb8ac377,13/07/2006,M,M,3228406545,1CFSI,D
13261957,8b7378629b5efd40db95f1cd84ae0188d8ac128b9895385000b4b47a0b555661,27/03/2006,H,M,3162079936,2CFMC,D
11571094,26af2ffb8a1a5383325aabd37b37d69d6597a997d86930e9f3189ceff079ad99,26/05/1986,H,M,3228413382,1CFSL,S
13456133,0ff2debe04f367ff979b46610158654cf7d0a3665f92494b803026f526a7235c,17/06/1979,M,M,3228413382,1CFSL,S
11055595,24c3c1adb1ff7008cd0faad5b22122e099ac943a1dd8826f70fff9a333d11ce6,18/03/1975,H,M,3162075418,2CFME,D
11404436,52a80eb019c049427fa6f32f78a931b70a709d8040ecf5eabf148cb31dee619a,11/10/2004,M,B,3228415772,1CFSO,D
12116573,8bc7e8e7d81fe6ac713a34f5504e42459bb77f51a1f2c5d2ef123796a48f89f9,07/12/1967,M,M,3162079713,2CFMD,S
13462544,5f9c4b548b3e6c2f6c98a9399eff9f5aa4ed23063e12635b096d7c14dc5a35f4,05/11/2006,M,M,3228415772,1CFSO,D
13499130,87a559bc503f9dd669ce26a7fdfa487b0dfe79fe47165a1d66ed330aa90648d5,10/10/2005,M,M,3162075418,2CFMF,D
12557047,905b5b8cc0da3771802258de444d4a1d87650529487a930e2d9145e645e10445,30/10/1972,H,B,3162079936,2CFMI,S
13456011,0d71f9739d91fc557d0adb6514506c286f6a33dcb19a8d39a18d1872634a942f,25/03/2004,H,M,3228413080,1CFSC,D
10302214,b0b20044ee081a7731bb1e900b89a35fd71653a6963b38068654accc0567b684,31/07/2000,H,M,3228379385,1CFMG,S
13456007,a717326457540262a80bf233081b37d8f0339c0d79e62fcc771df38334796f9b,29/03/2004,M,M,3228406931,1CFSB,D
12739645,7290514ab523792b175dc8d43ec1eab8db8e18cb83e70dd3377aca40487bed33,30/09/1999,H,M,3228390016,1CFMD,S
10618403,3b3fbc3bfc573b9e0160f62edaaf950a6d58cfe1462b137658607440fb143fd5,16/05/2002,H,B,3228413080,1CFSC,D
13282254,11eda7efa680d8130edd12905587210e1b22bdb95d88dcbb25272b2d4927aeaf,04/06/2002,M,M,3162077600,2CFSB,D
12250190,7565dd6847bb85e19896d37365c3adac5dfbc95ad5abd51d70453841505e9d02,08/04/1970,M,B,3162079936,2CFMI,S
13458016,d2b5455871f189605b5fd058e4c85faf27e802ebcf13ad4d0def7930f350d42b,02/05/1995,H,M,3228390016,1CFMD,S
10758365,302b38f1b58e45219d227f19aa89656e00eaffb0b8fc4acb8f5826df5b947647,26/10/2006,M,B,3228413382,1CFSQ,D
13068080,21b11c6e051ada024ba781da8a2d9b07d69d7252f3d53ad1d6b10241002fd714,30/12/1966,M,B,3228413382,1CFSQ,D
13446594,6caa1e3e1d78a724698f260d4b8c1cacf380c5c87ee069230b93d924b050c222,10/12/2006,M,M,3162078584,1CFSG,D
10862205,fbde40e3d3431ec9623cd5e9324e322a527035bce8bf7cfc3d4550b0efce699c,04/08/2005,M,M,3162078584,1CFSG,D
10784833,0319160760841b73656c05f73502acc31b2bb6535ce46765a066fa7c3bc7ed14,05/04/2006,M,M,3162075418,2CFMF,D
13034194,5ae58183cfc3a14996eeeae8ca3d781a88ab0407c02e0f5fa7dfc17aa4c960a8,06/12/1988,M,M,3162075418,2CFMF,D
11251967,a1783069dbb580fd46f717ab927cbb3feacf7059b8ec2e6088d4df4e41857673,28/11/2003,H,M,3228415772,1CFSO,D
10399058,e75c916b16a223ce38ff059840c99270055be58459cb15ce8a9069a45156abaf,24/10/2000,H,M,3228413382,1CFSL,S
13459361,edd6ce450058d777373c3b09fb3d9a42db99b74ec1aca6428bcc2f8ffe611ff7,09/06/1993,M,M,3228379385,1CFMG,S
13064420,4cd0b717a0e53634bd6dc18a7f91f00359a966b57da85ffcfc390aaa6dbb707a,22/10/1978,M,M,3228404816,1CFST,S
10515573,23ec9302d6a3e77c67dedb73f35f370f087326b750f09159ccf6b8f8b8ed0162,13/08/2002,M,M,3162079790,2CFSP,S
13038809,cf019ba1641ef42b02317a09be5b18997c3a4422d0ee396598a0449386821567,04/07/1986,M,M,3162079790,2CFSP,S
11553064,d9644ba6d5fd158132b174782a268d6266fc3aae7c9e4dd26b972c95846b0ee8,16/07/1987,M,M,3162079790,2CFSP,S
12452324,470b8bc67a6b29a4cfee15d8f29c3a456701d40fe2a9b02380285923b0153164,05/02/1978,M,M,3162076035,2CFSQ,S
11402624,393dd50f5048ae8c97601dedba1fe4018ef745a66c3ca7bd943749e247803d5d,08/09/1984,M,M,3162079713,2CFMD,S
10377321,818d1a206b45a7d26ce51542d840c2d97c72d25ca813075491beaf921367e17d,06/02/1999,H,M,3162076119,2CFSE,D
10070165,caf9743db820ec0f91c2cc26cea2cc990ef7c87a223c58d0b9224789c8e12c46,09/08/1997,H,M,3228390016,1CFMD,S
10759106,8c8a2b4f1460d721a7eacc430905ff7e8b1304e383bcb8093efa2da32a43b870,21/11/2004,M,M,3162076035,2CFSJ,D
10652580,a37fc6b6648358e1629d3bf5387947094e516ce84821e49c42a9d136018b7adb,16/08/2005,M,M,3228415772,1CFSS,D
13242130,a1c5211c0783cabf2273866abbe618b625705570d56cee3dfac1f111e41658a9,28/04/1980,H,M,3162075539,2CFSF,D
10618356,cf0682dd38c7633b05bb3bf995d719eac0b4fdd9ccb4f4bb15fd72dfe7480ed9,19/04/2001,H,B,3228413382,1CFSL,S
13455952,219f5d311920453b68e04d67f89f4f6fd767fd9ff07345c00c7259e387afa637,27/12/2006,M,M,3228410748,1CFSR,D
10282698,21b9bacb308b1313604df9dc89ffd746e1e4f8253cd78ca0240a43c16570fb2c,24/06/1996,H,M,3162077600,2CFSS,S
10248785,c80fb65ab46f32080a66c75c5441823114578996f982211f94cea5a090ace446,20/03/2001,M,M,3162079713,2CFMD,S
11271861,9fb47cbbf62d3bc42cc9e9d31ebdfd175c1708045166dead05a3721d80e0675d,16/04/2004,H,M,3228413382,1CFSL,S
12563453,c55ab2cfc2f4808cbbf1d328d90907299fb7181111426ba7e9b4221722a8e02e,07/08/2006,H,M,3228390016,1CFMH,D
13251013,8b5eed853455aa72f107877e13ac285c97bb8819e916020fbb58f6744095d194,22/01/2004,M,M,3228410357,1CFSD,D
10707734,2e146f2431b87490332981d5acf138fc08b65b3b3dba06790ca930318ea32b80,25/07/2005,H,M,3162077488,2CFMB,D
10745573,e4a610e40d2c9667f45ee69515596085b33411e04e746864b2aaa6e8299d257a,03/06/2005,M,M,3228410357,1CFSD,D
10645102,a36db26cdd410f71ae10416c7a93e628d3d070cb7db87d331994f4a8bff35583,22/05/2005,M,M,3228410357,1CFSD,D
10776755,6a67096700413a371c6bc8c78c445ce7f9a474d32bd283cdb063c69fa7820c10,15/05/2006,H,B,3228381273,1CFMB,D
10776755,6a67096700413a371c6bc8c78c445ce7f9a474d32bd283cdb063c69fa7820c10,15/05/2006,H,M,3228381273,1CFMB,D
10654915,fc4b79abbdbc52f9b86f9db1f1c0224ea7e371e4ef157642b08a28b9d89841dd,20/04/2005,M,M,3228381273,1CFMB,D
11073751,5efd624ca1a53b3937ef4a67fd006466ec54a72664d3e07dff15afc555d834a3,25/07/2006,M,M,3228406545,1CFSI,D
10804683,2d888cc284b8a85bd5a0dbab0ed8009e5d4d714100674b32acd5d4f1b64c6ec5,11/04/2003,H,M,3162077551,2CFSI,D
11484235,f618659023949526c8fc1438064aa9627a65632a9398d515eb2cecc006416db6,09/07/1977,H,B,3162079936,2CFMI,S
10852107,7ff54f073107da3a64de46b4d7114433fe107ec2a55a0ea69aa710fcea4b5068,07/05/2006,H,M,3228406931,1CFSP,S
10514139,30897be7f152bcc05e18acb5464a7cb3588795c8b437f930f351c43486704680,08/07/2002,H,M,3228410892,1CFSE,D
10910600,9f89a50d25ba3df386de130aa5a2352577edfdfbd1580f53fa64dc0bbd648603,23/01/2006,H,M,3228413080,1CFSC,D
10799789,93dd132989e191211e65b612d3428fede3b2e2364b0e4c75a8f54a7b5ef7e231,22/05/2006,H,M,3228413080,1CFSC,D
10762023,62919ca735e674055b0042270f83860b3786ba381a8e6c1b89b3b2a38a10bbaa,14/08/2006,H,M,3228413080,1CFSC,D
10780756,43e652e6e422ac7b08e51e50928b453d55f7e8a3d9bf79aea98788517194e19a,25/06/2006,M,M,3228413080,1CFSC,D
10823807,ea0891dfeba1a17d1dffca61bdd5febaf16472d07fae5df1cb1dbd2111676ade,18/12/2006,H,M,3228413080,1CFSC,D
10851502,5b93f41dbe1a05e83cd50ef9077365b8842755ac19a01ce818c499665b5b0968,03/02/2006,H,B,3228410357,1CFSD,D
10675936,64e5589e2d6c953971b9daaf535e41042c9cdb2cb50751ae846955693deaf93f,28/10/2003,H,M,3228410357,1CFSD,D
10719000,33220b16f28e4ac2f0794553f6dbb200f05a976b6d6b8d6e07938273b5976034,28/08/2005,M,M,3228410357,1CFSD,D
10846121,f441e53297ec5543eb396b5cc4daea168183c706a8d04397d511d84f0924b393,30/12/2006,H,B,3228381273,1CFMB,D
10026278,7baa8642b799530ff6aab045f50366158d1a80dba3c74489605e0f172547300f,18/08/2005,H,B,3228404816,1CFSA,D
10024578,ce1c02abbd6e20febaefd5870eb01b97bcc909bcf0ca55f55bd3a6e7e602fd3c,12/07/2005,M,M,3228404816,1CFSA,D
10711877,45394675d29217c5984bfdbe835192cdc0d08bed2b7cdb9fce3cd2af4e6fe117,01/12/2004,H,M,3162079790,2CFSA,D
10700021,f82680630b10724a744e1cf909148ee872631b172efd3cf0c21d1b386a7ac4ee,19/06/2004,H,B,3162079860, ,D
10355633,84673822e80c342a90f3cbd72c3e8ce8055b853a537b43fe3b1490747e71444b,09/03/1995,H,M,3162079860,1CESCIB,D
10700021,f82680630b10724a744e1cf909148ee872631b172efd3cf0c21d1b386a7ac4ee,19/06/2004,H,M,3162079860,1CESCIB,D
10781314,d0e3f02d3ef3867fefc0acf10b044111485e2b5d1b0c9d1190bea6b5826f7d88,26/10/2003,H,M,3162079860,1CESCIB,D
10736698,8401f22b82bc33a42bba1d6651cb790313dd292f412408fa19fd3415dbc0b890,11/12/2004,H,M,3162079874,1CESIAB,D
10837507,9e2c8dbaf217b9ebc936f3eae3f9644e24a7fad537edab2b1ef877814991739d,03/04/2004,H,M,3162079874,1CESIAB,D
10904569,0bbc9e66b3308166d48e5f30f9fe99e42c7a1132a94e167a82dc5eb9d46de0fb,06/03/2007,H,M,3162079936,2CFMC,D
10730670,e7f6d1ec6ba5ae0887f7bb90e347a747cdb3fc0916cc96aba20b46559384c55e,10/06/2002,M,M,3162079957,2CFSH,D
10813126,24efacdef895ae6e887d5ba8ba36b17df1d4e60678a702fd9f520a7885783c35,09/07/2006,M,M,3228406931,1CFSB,D
10349498,38c2810e98b603d548365861e9ad39a511ac94b962826b2fa2adbbcbfc9a3798,09/01/1998,H,M,3228406931,1CFSB,D
10918602,5b3bdd7dbd0c08bc3d6d6847c2278a9e159d5b61ec8448ff17924f10992bad1f,20/09/2006,M,M,3228406931,1CFSB,D
10365221,63b3582baaafa21853c83e085a06cabdc8f05d413a65187a92dda52550816d48,10/09/2001,M,M,3228406931,1CFSB,D
10698470,a7524f470cc58131519d4a103f29dc356adf80169b2c6454ca210ecf8aa47f30,13/06/2004,M,M,3162078584,1CFSG,D
11285049,4eb6341a249e37bfa3c5f566c78b548f9c6e39ce9f7ac23d851fde747af86d7d,27/03/2006,M,M,3162078584,1CFSG,D
10287428,85b9d4ec383e7616d489ab63a1f027f8e10c8c197cd4a9620710033934d11b16,18/04/2000,M,M,3162078584,1CFSG,D
10610021,7c884a2ea10533803c8dd28e0f41a93859d9914d1735991c051e4cfa46369982,27/07/2004,M,M,3162078591,2CFSG,D
10689283,dba6ec393dda5328d80bb56718d3b48688d995720cb9c40556e77aeb07a38f02,01/03/2004,M,M,3162078591,2CFSG,D
10850218,7378253052472b86a9eb5dd609f629ea9eb707ffe968678a3dc2402f22127136,22/03/2005,M,M,3162078591,2CFSG,D
10711820,3d9f1627abf6ff5d78fb1603a83c4fceccb26593b12090313a6f4fddd0a842db,27/12/2003,H,M,3162078591,2CFSG,D
10707901,a7dee821bf4af31e1d83545d1e1e2296c8e4a0b6d8a3b2b7da7ff356ff7f42de,19/12/2005,H,M,3162080071,2CFSC,D
10707654,d39206daac56dbec02a419a49e64fed5db395a2d5cd48d1ae7baaf17d11e224e,09/03/2003,M,M,3162080071,2CFSC,D
10837560,1cede7edc79493a1a1071b6bcf51fa97d7e923b8e9386e28a52b697759c24624,07/12/2005,M,M,3162080071,2CFSC,D
10864476,c953dd69d47e612dc965bba2b5bc1bb10e0bc5796f9c5226ed993615e52d00f2,10/02/2004,H,M,3162080071,2CFSC,D
10691654,3ac6dd06c44b87fb0a065d00ce924f78267c2792a3cd5942a20aba2102fa2140,08/07/2005,H,M,3162080071,2CFSC,D
10711859,73c6acff76dddd5a34c074a962ae476d35273e01f44e52c55c07231287fcdf99,08/05/2004,H,M,3162080071,2CFSC,D
10931651,7e4c290cdc27c565919c01694bcf782b4d808114dcedc93738477a1b478f0588,07/07/2007,M,M,3162075411,1CFME,D
11006716,1a5cdac2114fd6f9fa3a61dc0ae08097e3459324dfc34860f4c66dbfac61e3e1,22/06/2008,M,M,3162075411,1CFME,D
10824027,1ad6123a989e0869d8663fac61e4463f04b1c7733c6b7a9cab4f4d1e8fb18096,11/10/2005,M,M,3162075411,1CFMF,D
10926900,90a36693283c09ac5447bdc957ffe82a06c8e49b3dcd51d5bafd1382c8ad1466,16/09/2007,M,M,3162075411,1CFMF,D
12426107,90d52dbe27eb01a35d9875a57e73a80c11d81c5494050922d004e6484ae877aa,23/01/1971,M,M,3162075418,2CFME,D
10574437,8d983565b8fd4365bc1f4048fba2b9dae544e8b3a143b840da3e95044b6ffb6d,08/02/2002,M,M,3162075418,2CFME,D
10787438,fb2f7aeb3f21b9becc83da84b78edba2a02e8fa607868eb2983f19ddbc5488f9,28/11/2006,M,M,3162075418,2CFMK,D
10884628,2fa970655c03743d798f37028e9deead7dbfaddbcdde88929f990edd159945b4,29/04/2007,M,M,3162075418,2CFME,D
11407450,e889a91d3e39f8dedc79785640bb7f970d488f8e38fa6bffc1d9b4ed52029cb0,22/11/1979,M,M,3162075418,2CFMK,D
11320679,14a7b97144d14fbfd2bb27b9cdea576aa4c99150096cc7a9500c3498f19a971b,01/06/1984,M,M,3162075418,2CFMF,D
12559644,dd1c01b5114eefc4f468fb9d29fa7a00c4937d65d278357387b3fca935bf16f3,13/04/1978,M,M,3162075418,2CFMK,D
10788057,f1b0e771d4216104302be7beab9f3106ce78be82e601dc081989dc5d44b02d83,26/04/2006,M,M,3162075418,2CFMF,D
10615480,17c5b114e5986d764916898a662f68ee409d611b4565e88569b6b5830dd1a934,12/09/1991,M,M,3162075418,2CFMK,D
10898139,6043538a7dbbe951cef9c64eb78da27cace5745d5979541c7db1af9a0fe74896,11/01/2007,M,M,3162075418,2CFME,D
10707767,e3577aa8c5f056f2fe4d08c8c2e04d21a30e5e6e8a68af5b0088946f2f20d68d,01/07/2005,M,B,3162075539,2CFSF,D
10486854,5ea6de17fff6f05d9a49841dfe2e41dd88fe5f387edb39cf7184112cdb0a836c,18/07/2003,M,M,3162075539,2CFSK,D
10698110,a17f3cb0c575de04a9d7c4bcc71b8b5069d6d03a2dbc148a079cecbfad851263,23/09/2005,M,M,3162075539,2CFSF,D
10324078,aa0f475796a812800bbccc627c1b27634e1a7e28c7ec7c53e1a4053d29597def,21/08/1994,H,M,3162075539,2CFSF,D
10845796,f4701a1f405df499e3c3202088a5790c72eb58a1f905b92802c5570d459f3e25,19/05/2005,M,M,3162075539,2CFSF,D
10932819,78bcff2e66b33eb93fa37d3cfac4fdbda1ffbec6c499b3bc27acee347178ca2c,27/02/2007,H,M,3162077488,2CFMB,D
10789649,da887b9510081aae3932564847c5295be17c642067c50219a2071a549c6cdf42,19/02/2006,H,M,3162077488,2CFMB,D
