alumno,curso,contenido,nota_numerica,evaluacion
13304340,3306174048,0657p,7,01
13304340,3306174048,0179,1,01
12859504,3306174048,0179,8,01
11802825,3306174048,0179,4,01
10895723,3306174048,0647,4,01
10925424,3306174048,0649,7,01
13101838,3306174048,0650,9,01
11904167,3306174048,0648,7,01
10840996,3306174048,0648,4,01
13596949,3306174048,0647,0,01
13456235,3306174048,0647,9,01
10707710,3306174048,0657p,8,01
10243725,3306174048,0647,0,01
12116573,3306174048,0657p,9,01
12116573,3306174048,0647,10,01
11071688,3306174048,0647,4,01
10899530,3306174048,0650,5,01
10832907,3306174048,0650,8,01
10840806,3306174048,0657p,7,01
10840806,3306174048,0649,8,01
12788547,3306174048,0657p,8,01
12788547,3306174048,0179,4,01
10924358,3306174048,0657p,8,01
10924358,3306174048,0650,6,01
13263684,3306174048,0649,9,01
12736231,3306174048,0179,2,01
12736231,3306174048,0651,5,01
12736231,3306174048,0650,10,01
12478421,3306174048,0650,8,01
10779855,3306174048,0651,6,01
10779855,3306174048,0649,2,01
10928705,3306169744,0373,5,01
10921245,3306169744,1709,8,01
10681199,3306169744,0379p,9,01
10681199,3306169744,0369,8,01
10898640,3306169744,0379p,9,01
11226702,3306169744,0379p,9,01
10911373,3306169744,0371,9,01
10427570,3306169651,0179,0,01
10311349,3306169651,0373,0,01
10803070,3306169651,0487,9,01
10308422,3306169651,0483,9,01
10454462,3306169651,0487,5,01
10399842,3306169651,0483,4,01
10837080,3306169651,0485,6,01
10837080,3306169651,0484,9,01
10308750,3306169651,0373,8,01
10308750,3306169651,0487,7,01
12730778,3306169651,0487,0,01
10472185,3306169651,0485,10,01
10472185,3306169651,0484,9,01
12876207,3306169651,0179,0,01
12876207,3306169651,0487,0,01
13593175,3306169651,0485,0,01
11905649,3306169651,0373,8,01
13352871,3306169651,0373,0,01
11197655,3306169651,0483,9,01
10888617,3306169651,0179,7,01
10888617,3306169651,0487,7,01
10301350,3306169651,0483,8,01
10904666,3306169651,0485,8,01
10836046,3306169651,0487,5,01
10299132,3306169651,0484,0,01
10310048,3306169651,0485,7,01
10404419,3306169651,0616p,0,01
10404419,3306169651,0487,10,01
10819052,3306169651,0487,9,01
10884600,3306169651,0616p,9,01
10884600,3306169651,0487,9,01
13458925,3306169651,0616p,9,01
11126483,3306169593,0221,8,01
10405869,3306169593,0225,2,01
11829256,3306169593,0221,7,01
11829256,3306169593,0222,4,01
10270606,3306169593,0225,8,01
11251993,3306169593,0225,0,01
11453697,3306169593,1709,5,01
11134533,3306169593,0225,9,01
12919510,3306169593,0221,6,01
11100333,3306169593,0222,9,01
10405932,3306169593,1709,0,01
13288296,3306169593,0221,9,01
13288296,3306169593,0222,8,01
10897212,3306169593,0225,2,01
12651696,3306169593,0225,0,01
12651696,3306169593,0222,0,01
10982502,3306169593,0223,3,01
10812899,3306169591,1713707,8,01
11009276,3306169591,0224,3,01
12472787,3306169591,0228,7,01
11035843,3306169591,0227,2,01
10500950,3306169751,0376,4,01
10500950,3306169751,0374,1,01
10910600,3306169751,0379s,9,01
10849397,3306169751,CVOPT,10,01
10849397,3306169751,0374,8,01
12854002,3306169751,0376,6,01
10840811,3306169751,1665190,10,01
10823812,3306169751,1665190,9,01
13456011,3306169751,0376,8,01
13345475,3306169751,0376,8,01
10511870,3306169658,CVOPT,0,01
10770657,3306169658,0616s,6,01
10711977,3306169658,1710,7,01
10856605,3306169658,1665190,8,01
10856605,3306169658,0616s,6,01
10643328,3306169658,0616s,8,01
10810051,3306169658,1708190,8,01
10758419,3306169658,0615,3,01
10635824,3306169658,0614,8,01
10635513,3306169658,1665190,4,01
10635513,3306169658,CVOPT,5,01
10635513,3306169658,0616s,5,01
10635513,3306169658,0615,5,01
10799612,3306170617,1374,10,01
10834174,3306170617,CVOPT,8,01
10834174,3306170617,1371,9,01
10834174,3306170617,1373,7,01
10734128,3306170617,1710,9,01
10282118,3306170617,1372,9,01
10378823,3306170617,CVOPT,10,01
10944114,3306170617,1374,6,01
10803120,3306170617,1373,9,01
10827153,3306170617,1371,9,01
10809557,3306170617,1374,8,01
10793376,3306170617,1374,7,01
13281768,3306170617,1710,3,01
10122344,3306170617,1371,10,01
10819378,3306170617,1372,8,01
10819378,3306170617,1373,9,01
10819378,3306170617,1374,8,01
13273466,3306170617,1371,8,01
10776515,3306170617,1665061,6,01
10776515,3306170617,1371,9,01
10725869,3306170617,1373,7,01
13462544,3306170617,1710,7,01
10780789,3306170617,1372,7,01
10515381,3306170617,1372,7,01
13167864,3306170617,1373,8,01
11649375,3306170617,CVOPT,9,01
10737175,3306173995,0443,7,01
10911568,3306173995,0448,6,01
10911748,3306173995,1713472,6,01
11039273,3306173995,1664001,9,01
10835299,3306173995,CVOPT,6,01
10905782,3306173995,1713472,8,01
10905782,3306173995,0442,6,01
11024457,3306173995,0442,9,01
10679723,3306174046,0655,7,01
10679723,3306174046,0653,4,01
10677900,3306174046,0653,4,01
10677900,3306174046,0654,4,01
10819061,3306174046,0657s,10,01
10819061,3306174046,0655,7,01
10819061,3306174046,1710,7,01
10961892,3306174046,0654,6,01
10024578,3306174046,0654,6,01
10679709,3306174046,0654,5,01
10025295,3306174046,0656,6,01
10025295,3306174046,1710,4,01
12332046,3306174046,1708001,5,01
10906957,3306174046,0653,5,01
10840138,3306174046,0653,4,01
10835676,3306174046,1710,5,01
10711948,3306174046,0654,4,01
10931235,3306172060,1713925,4,01
11798264,3306172060,1713925,4,01
11798264,3306172060,1664020,5,01
10776722,3306172060,1230,6,01
10648909,3306172060,1234,5,01
13291541,3306172060,1228,7,01
13099124,3306172060,1235,8,01
10889537,3306172060,1230,7,01
12912678,3306172133,0823,8,01
12912678,3306172133,1710,9,01
10487336,3306172133,0825,8,01
10857816,3306172133,0827,9,01
11388211,3306172133,0828s,9,01
11388211,3306172133,0824,7,01
10806298,3306172165,1008,4,01
10806298,3306172165,1011,8,01
10754604,3306172165,1708020,5,01
10796065,3306172165,1008,4,01
10796065,3306172165,1011,6,01
11089472,3306172165,1110,8,01
10813126,3306172165,1007,8,01
10918602,3306172165,CVOPT,9,01
10852161,3306172165,CVOPT,9,01
10852161,3306172165,1665020,9,01
10270640,3306172165,1007,5,01
10270640,3306172165,1009,3,01
13054040,3306172165,1109,7,01
10630363,3306172165,1708020,8,01
13500909,3306172165,1008,3,01
13500909,3306172165,1011,6,01
13500909,3306172165,1110,8,01
10585531,3306172330,0397,4,01
10835750,3306172330,0398,4,01
10645102,3306172330,1708039,8,01
10820272,3306172330,0399,4,01
10707825,3306172330,0400s,6,01
10707825,3306172330,1665039,5,01
10698109,3306172330,0400s,9,01
10719000,3306172330,0180,5,01
10415316,3306172330,CVOPT,9,01
13487222,3306172330,CVOPT,8,01
10679964,3306172330,1708039,8,01
13455952,3306172482,1708039,7,01
13455952,3306172482,1710,6,01
10687498,3306172410,1708039,9,01
10687498,3306172410,0386,8,01
13450196,3306172410,CVOPT,9,01
13450196,3306172410,0385,8,01
10676318,3306172410,1665039,5,01
13472424,3306172410,1710,4,01
13475662,3306172410,0385,8,01
10514139,3306172410,1708039,8,01
10514139,3306172410,1710,7,01
11802023,3306170521,028501,6,01
13323096,3306170521,028501,3,01
13596825,3306170521,028503,7,01
13532312,3306170521,028504,9,01
13532312,3306170521,028505,8,01
11103695,3306170521,028001,6,01
11123109,3306170521,028501,1,01
10906500,3306170521,028505,8,01
11026033,3306170521,028001,10,01
10892583,3306170521,028502,7,01
11519407,3306170521,028501,6,01
13162439,3306170521,028503,7,01
13246193,3306170521,028505,4,01
11128032,3306170521,028504,9,01
13456990,3306170521,028503,7,01
12081920,3306170521,028100,8,01
10839018,3306170521,028501,3,01
11010717,3306170521,028504,8,01
13156002,3306170521,028504,8,01
10241444,3306170521,028504,5,01
10241444,3306170521,028503,6,01
10241444,3306170521,028501,6,01
13289086,3306170521,028100,9,01
11095340,3306170521,028100,8,01
10912191,3306170521,028501,3,01
11101503,3306170521,028001,7,01
12051056,3306170521,028503,7,01
10913618,3306170521,028501,0,01
12848026,3306170521,028502,0,01
12848026,3306170521,028501,0,01
12848026,3306170521,028100,6,01
10897219,3306170521,028505,4,01
10897219,3306170521,028501,9,01
13160174,3306170521,028501,0,01
11899562,3306170521,028503,4,01
10782041,3306170521,028503,5,01
10805472,3306170521,028501,2,01
10795396,3306170521,028504,9,01
13518817,3306170521,028501,8,01
12587578,3306170521,028001,9,01
11837899,3306170521,028502,0,01
10889150,3306170619,1369,9,01
10702473,3306170619,1370,8,01
10736761,3306170619,1369,8,01
11312003,3306170619,1370,8,01
11790026,3306170619,0179,0,01
10735252,3306170619,0179,8,01
10784831,3306170619,1369,0,01
10931524,3306170619,1367,8,01
11337604,3306170619,1368,4,01
10886973,3306170619,1375p,9,01
10928805,3306170619,1370,4,01
10927613,3306170619,1368,8,01
10911185,3306170619,1375p,10,01
10899960,3306170619,1367,8,01
13598749,3306170619,1368,4,01
10659496,3306170619,1370,10,01
10652365,3306172484,1709,6,01
13228273,3306172484,0172,0,01
13228273,3306172484,0173,0,01
10788322,3306172484,0172,0,01
13551232,3306172484,0177,0,01
13593121,3306172484,1709,3,01
13602219,3306172484,0172,0,01
13608590,3306172484,0172,3,01
13605770,3306172484,0181p,9,01
13605770,3306172484,0172,5,01
10843015,3306172484,0177,6,01
13593251,3306172484,0181p,9,01
13593117,3306172484,0179,0,01
13593119,3306172484,0174,8,01
10895710,3306172332,0171,8,01
10895710,3306172332,0172,8,01
13458379,3306172332,0400p,0,01
13460187,3306172332,0171,0,01
13598941,3306172332,0400p,8,01
13598941,3306172332,0172,8,01
13445476,3306172332,1709,5,01
10583520,3306172332,1709,7,01
12151924,3306172332,0400p,8,01
10780778,3306172332,0173,6,01
13593493,3306172332,0172,0,01
13608890,3306172332,0172,9,01
13608890,3306172332,0173,7,01
10025712,3306172403,0171,8,01
12908126,3306172403,0171,8,01
12908126,3306172403,0172,8,01
11405737,3306172403,0173,0,01
10724848,3306172403,0388p,10,01
10724848,3306172403,0171,8,01
10724848,3306172403,0172,7,01
10892142,3306172403,0172,8,01
10892142,3306172403,0173,8,01
10690363,3306172403,0384,6,01
10690363,3306172403,0173,9,01
10790903,3306172403,0179,6,01
10654915,3306172053,1709,0,01
10654915,3306172053,1229,0,01
10654915,3306172053,1233,0,01
10919245,3306172053,1231,4,01
11120345,3306172053,1233,7,01
10803891,3306172053,0156,5,01
10803891,3306172053,1229,5,01
11110260,3306172053,1229,5,01
11099468,3306172053,1231,9,01
11036037,3306172053,1709,5,01
11114298,3306172053,1229,4,01
10803879,3306172053,1229,2,01
11433993,3306172053,1229,7,01
13611445,3306172167,1709,8,01
10866312,3306172167,0931,7,01
10894753,3306172167,0623,2,01
13598677,3306172167,0931,0,01
10303205,3306172167,0930,0,01
10303205,3306172167,1010,0,01
12565921,3306172167,0930,5,01
12565921,3306172167,1010,6,01
10929310,3306172167,0930,9,01
10929310,3306172167,1010,8,01
10516442,3306172167,0931,7,01
10932819,3306172167,0930,0,01
10894622,3306172167,0931,8,01
13595716,3306172167,1012p,0,01
12500676,3306172167,0931,9,01
13598103,3306172167,0623,0,01
13598103,3306172167,0930,0,01
10904796,3306172167,0623,3,01
10904796,3306172167,1010,7,01
10790209,3306172167,0931,9,01
12900452,3306172167,1012p,7,01
10883924,3306172167,0931,3,01
10351884,3306172167,0931,4,01
10730207,3306172167,0623,5,01
10526778,3306172167,1012p,9,01
10833008,3306172167,0930,3,01
12152515,3306172167,1010,3,01
13170472,3306172135,0828p,6,01
11136005,3306172135,0622,3,01
11709509,3306172135,0622,7,01
10884465,3306172135,0828p,4,01
10687998,3306169433,243266,8,01
10780813,3306169433,243265,4,01
10780813,3306169433,243267,7,01
11066151,3306169440,243602,6,01
10791102,3306169440,243271,7,01
13467527,3306169440,243602,9,01
13467527,3306169440,243271,8,01
10287428,3306169440,243604,7,01
10287348,3306169440,243270,8,01
10814418,3306169440,243271,4,01
13447274,3306169440,243604,8,01
13594870,3306173997,0438,7,01
13594861,3306173997,0441,5,01
11241256,3306173997,0438,7,01
13514838,3306173997,1709,7,01
13289072,3306173997,0441,9,01
11336870,3306173997,0437,9,01
13529587,3306173997,0441,8,01
11347134,3306173997,0441,6,01
13615239,3306173997,0439,9,01
10835148,3306173997,0439,8,01
13626945,3306173997,0439,8,01
10931052,3306173997,0156,7,01
10832115,3306173997,0437,4,02
10832115,3306173997,0441,1,01
10996773,3306173997,0438,9,01
10996773,3306173997,0156,5,01
10633944,3306173997,0441,1,01
10633944,3306173997,0438,7,01
11109924,3306173997,0156,9,01
11133386,3306173997,1709,9,01
12647763,3306173997,0439,0,01
12647763,3306173997,0438,0,01
10938365,3306173997,0438,4,01
10404730,3306173997,0437,6,02
11053348,3306173997,0156,7,01
13596973,3306174048,0657p,6,01
13597020,3306174048,0657p,4,01
13537130,3306174048,0650,2,01
10243668,3306174048,0647,5,01
12745122,3306174048,0650,5,01
10910705,3306174048,0647,7,01
13457085,3306174048,0651,7,01
10840996,3306174048,0179,7,01
13596949,3306174048,0650,0,01
13596949,3306174048,0648,0,01
13472424,3306172410,0180,4,01
10320497,3306172410,0180,9,01
11101503,3306170521,028505,7,01
11103555,3306170521,028502,9,01
12885212,3306170619,1709,9,01
10914452,3306170619,1709,8,01
13598749,3306170619,1709,5,01
13090097,3306170719,1371,4,01
13593120,3306172484,0174,3,01
13593121,3306172484,0174,4,01
10989676,3306172484,0174,8,01
10311896,3306172403,1709,8,01
10892142,3306172403,1709,7,01
10652392,3306172403,1709,9,01
12953439,3306172053,1226,9,01
10803891,3306172053,1226,7,01
11036037,3306172053,1226,5,01
11433993,3306172053,1226,6,01
11114298,3306172053,1226,4,01
11433993,3306172053,0156,9,01
11114298,3306172053,0156,4,01
11120345,3306172053,0156,4,01
10895836,3306172167,1709,8,01
10883675,3306172167,1709,6,01
10919736,3306172167,1709,6,01
10893829,3306172167,1709,8,01
10833008,3306172167,1012p,4,01
11170959,3306173997,0440,9,01
11241256,3306173997,0440,9,01
12461270,3306173997,0440,0,01
13626945,3306173997,0440,9,01
10421015,3306173997,0440,7,01
13594777,3306173997,0440,10,01
13529587,3306173997,0440,7,01
11899732,3306173997,0440,0,01
10847700,3306173997,0440,9,01
10633944,3306173997,0440,8,01
11136115,3306173997,0440,7,01
10806257,3306173997,0440,7,01
11132240,3306173997,0440,9,01
13486970,3306174048,0648,6,01
13542655,3306174048,0648,9,01
10511438,3306174048,0648,0,01
12565877,3306174048,0648,0,01
13597950,3306174048,0651,5,01
13593239,3306174048,0651,6,01
13597527,3306174048,1709,6,01
13593239,3306174048,1709,7,01
10904320,3306174048,1709,7,01
13303646,3306169651,1709,5,01
10308750,3306169651,1709,7,01
10472185,3306169651,1709,7,01
10471020,3306169651,1709,5,01
13593151,3306169651,1709,6,01
10900298,3306169651,0616p,10,01
10836046,3306169651,0616p,10,01
13232436,3306169651,0616p,9,01
10813139,3306169751,0375,4,01
10737949,3306169751,0375,1,01
13456011,3306169751,0375,8,01
10679695,3306174046,CVOPT,9,01
10835676,3306174046,CVOPT,8,01
10711948,3306174046,CVOPT,8,01
10780784,3306174046,0655,6,01
10742998,3306174046,0655,10,01
10906957,3306174046,0655,8,01
10889537,3306172060,CVOPT,9,01
10776722,3306172060,CVOPT,5,01
10904203,3306172060,CVOPT,10,01
10766452,3306172133,0822,8,01
10734184,3306172133,0822,4,01
10707892,3306172133,0822,7,01
10648032,3306172330,CVOPT,6,01
10698109,3306172330,CVOPT,8,01
10679964,3306172330,CVOPT,8,01
10675936,3306172330,CVOPT,8,01
13454999,3306172410,1708039,8,01
12051056,3306170521,028502,9,01
10782041,3306170521,028502,7,01
10780778,3306172332,0383,7,01
11515797,3306172332,0383,8,01
13593493,3306172332,0179,0,01
10929310,3306172167,1012p,9,01
10735482,3306172167,1012p,9,01
10931052,3306173997,0438,7,01
10911748,3306173995,CVOPT,8,01
12607119,3306172060,CVOPT,8,01
10835673,3306172133,0826,6,01
11073751,3306172133,1665020,8,01
10745573,3306172330,0399,9,01
13455952,3306172482,0178,7,01
10845796,3306170719,1371,6,01
11100435,3306172053,1226,4,01
10487345,3306172167,0623,6,01
11138087,3306173997,0438,9,01
10931052,3306173997,0440,7,01
12859504,3306174048,1709,10,01
13596536,3306174048,0657p,7,01
13596536,3306174048,0650,7,01
10243725,3306174048,0650,0,01
13597950,3306174048,0179,7,01
13597527,3306174048,0657p,6,01
11071688,3306174048,0179,0,01
10509392,3306174048,0649,7,01
13542655,3306174048,0651,9,01
10835742,3306174048,0651,0,01
10511438,3306174048,0650,0,01
13009073,3306174048,0647,3,01
10254912,3306174048,0650,9,01
10832907,3306174048,0648,7,01
10737176,3306174048,0647,8,01
10698482,3306174048,0179,5,01
10805501,3306169744,0372,10,01
10915302,3306169744,1709,7,01
10921245,3306169744,0371,8,01
10898640,3306169744,0372,9,01
10904793,3306169744,0370,8,01
11226702,3306169744,0372,9,01
10910799,3306169744,0179,9,01
10912321,3306169744,0370,9,01
10904569,3306169651,0487,7,01
10263445,3306169651,0485,4,01
10263445,3306169651,0484,6,01
10901180,3306169651,0616p,9,01
10462619,3306169651,0616p,10,01
10931085,3306169651,0616p,10,01
10931085,3306169651,0487,5,01
10891759,3306169651,0616p,9,01
11905649,3306169651,0487,7,01
10832166,3306169651,0487,9,01
10900298,3306169651,0373,9,01
10909591,3306169651,0485,9,01
10814397,3306169651,0487,0,01
10381670,3306169651,1709,0,01
10904666,3306169651,0487,6,01
10283093,3306169651,0179,0,01
10346246,3306169651,0483,2,01
10310048,3306169651,0179,8,01
11318786,3306169651,0484,0,01
11061166,3306169651,0179,0,01
10404419,3306169651,1709,8,01
10796752,3306169593,0223,7,01
10404633,3306169593,0221,0,01
10270606,3306169593,0222,9,01
12610265,3306169593,0225,7,01
10999069,3306169593,0156,5,01
10892119,3306169593,1709,7,01
12736641,3306169593,0223,4,01
11417915,3306169593,0225,4,01
10996376,3306169593,0156,8,01
10705603,3306169593,0225,7,01
10835716,3306169593,0223,0,01
10897212,3306169593,0222,4,01
10429996,3306169593,0222,4,01
13546750,3306169593,1709,7,01
10308852,3306169593,0221,1,01
11432717,3306169593,0225,2,01
11432717,3306169593,0156,9,01
10858044,3306169593,0225,7,01
10982502,3306169593,0221,5,01
10917865,3306169591,0226,7,01
10812899,3306169591,0227,3,01
10776723,3306169591,0226,8,01
10776723,3306169591,1710,8,01
10903261,3306169591,1708190,10,01
10903261,3306169591,1713707,10,01
13452408,3306169591,CVOPT,10,01
11013828,3306169591,1708190,9,01
11029392,3306169591,0224,4,01
10762343,3306169751,1665190,10,01
10762343,3306169751,0379s,9,01
10910600,3306169751,0374,9,01
10757735,3306169751,0375,2,01
10840811,3306169751,1708190,10,01
10737949,3306169751,1665190,9,01
10799789,3306169751,0374,8,01
10652371,3306169751,1710,9,01
10762023,3306169751,CVOPT,10,01
10762023,3306169751,0375,8,01
10813139,3306169751,0379s,9,01
10762338,3306169751,0377,3,01
10762338,3306169751,0374,7,01
10823812,3306169751,0375,7,01
10823812,3306169751,0377,7,01
10823812,3306169751,0376,8,01
10511870,3306169658,1710,0,01
10797348,3306169658,0614,6,01
10797348,3306169658,0613,8,01
10770657,3306169658,1708190,9,01
10711977,3306169658,0614,3,01
10856605,3306169658,0615,8,01
10643328,3306169658,1665190,8,01
10718934,3306169658,0616s,3,01
10757001,3306169658,0613,3,01
10828387,3306169658,0616s,8,01
10828387,3306169658,0613,2,01
10758419,3306169658,0612,3,01
10688878,3306169658,0612,10,01
10797980,3306169658,CVOPT,3,01
10711924,3306169658,1708190,4,01
11251967,3306170617,1710,4,01
11341745,3306170617,1708061,8,01
10781492,3306170617,1371,3,01
10783707,3306170617,1372,9,01
10783707,3306170617,1374,9,01
10835968,3306170617,1665061,10,01
10282118,3306170617,1665061,9,01
10688361,3306170617,1371,7,01
10993836,3306170617,1375s,5,01
10809557,3306170617,1371,9,01
10819488,3306170617,1373,8,01
13281768,3306170617,1372,4,01
10819378,3306170617,1708061,10,01
13242092,3306170617,1374,8,01
10652580,3306170617,1373,9,01
10413312,3306170617,1710,8,01
10780789,3306170617,1665061,9,01
10515381,3306170617,1371,8,01
10993558,3306170617,1665061,6,01
10737175,3306173995,1664001,10,01
10737175,3306173995,0446,6,01
10737175,3306173995,0442,5,01
10929912,3306173995,1713472,9,01
11671982,3306173995,0448,6,01
11029440,3306173995,1664001,10,01
11029440,3306173995,1708001,9,01
11028742,3306173995,1713472,6,01
10911748,3306173995,1664001,9,01
10911748,3306173995,0448,8,01
10787257,3306173995,0448,4,01
10929818,3306173995,1664001,9,01
11033515,3306173995,0443,6,01
11004486,3306173995,0446,8,01
11043785,3306173995,0442,8,01
10995299,3306173995,CVOPT,10,01
10995299,3306173995,1664001,9,01
10995299,3306173995,1710,9,01
11805803,3306173995,1713472,6,01
11805803,3306173995,0442,8,01
11666166,3306173995,1708001,3,01
11666166,3306173995,1710,3,01
11027361,3306173995,0446,4,01
10787655,3306173995,1708001,4,01
10787655,3306173995,0442,5,01
10961892,3306174046,1665001,8,01
10017455,3306174046,CVOPT,10,01
10017455,3306174046,0653,9,01
10679695,3306174046,0656,9,01
10789628,3306174046,0653,6,01
10679709,3306174046,0657s,7,01
12332046,3306174046,0655,6,01
10742998,3306174046,CVOPT,10,01
10780784,3306174046,0656,7,01
10835676,3306174046,0654,4,01
10931235,3306172060,1664020,5,01
10924853,3306172060,1713925,8,01
10924853,3306172060,1664020,7,01
10787502,3306172060,1664020,7,01
10776722,3306172060,1235,4,01
10899896,3306172060,1228,7,01
10904203,3306172060,1230,9,01
12607119,3306172060,1713925,7,01
12607119,3306172060,1227,7,01
10805007,3306172060,1713925,5,01
10912726,3306172060,1713925,5,01
11004108,3306172060,CVOPT,8,01
10766452,3306172133,0823,8,01
10835673,3306172133,0823,5,01
10856038,3306172133,1665020,4,01
11073751,3306172133,0827,7,01
10707892,3306172133,1665020,8,01
10707892,3306172133,0825,7,01
10487336,3306172133,0822,8,01
10857816,3306172133,CVOPT,9,01
10630337,3306172165,1007,6,01
10630337,3306172165,1110,6,01
10365221,3306172165,1011,6,01
10813126,3306172165,1708020,8,01
10813126,3306172165,1008,4,01
10813126,3306172165,1109,8,01
10852161,3306172165,1009,9,01
10824007,3306172165,1110,7,01
10270640,3306172165,1109,6,01
10530803,3306172165,1665020,9,01
13054040,3306172165,1012s,7,01
13054040,3306172165,1011,6,01
10630363,3306172165,1009,8,01
10610084,3306172165,1008,8,01
11627062,3306172330,CVOPT,9,01
10835750,3306172330,0400s,8,01
10835750,3306172330,0399,4,01
10820272,3306172330,0397,8,01
10698109,3306172330,1665039,10,01
10719000,3306172330,1708039,8,01
13487222,3306172330,0399,9,01
13456027,3306172330,1710,5,01
10254373,3306172482,0180,8,01
10254373,3306172482,0176,8,01
13455952,3306172482,0180,8,01
10759237,3306172410,1665039,9,01
10759237,3306172410,0385,7,01
10742128,3306172410,0385,8,01
10761594,3306172410,0386,7,01
11330085,3306172410,1708039,5,01
11330085,3306172410,0388s,6,01
10676318,3306172410,0180,7,01
10514139,3306172410,0180,8,01
12912453,3306172410,1710,7,01
11019862,3306170521,028501,2,01
10964248,3306170521,028502,0,01
10407199,3306170521,028100,9,01
13377168,3306170521,028502,6,01
13278454,3306170521,028502,8,01
13278454,3306170521,028001,6,01
11574134,3306170521,028502,9,01
10762395,3306170521,028504,7,01
11080250,3306170521,028100,10,01
11572769,3306170521,028501,0,01
12059467,3306170521,028001,0,01
11896934,3306170521,028100,0,01
13484181,3306170521,028503,7,01
11128032,3306170521,028502,10,01
11128032,3306170521,028503,7,01
12081920,3306170521,028001,10,01
10897940,3306170521,028504,5,01
13156002,3306170521,028505,0,01
13289086,3306170521,028503,4,01
11017524,3306170521,028503,9,01
10885488,3306170521,028503,7,01
10893206,3306170521,028504,7,01
10913618,3306170521,028504,0,01
12848026,3306170521,028001,7,01
13160174,3306170521,028503,0,01
11043164,3306170521,028505,6,01
11899562,3306170521,028504,3,01
12691602,3306170521,028505,8,01
12691602,3306170521,028001,10,01
10782041,3306170521,028504,5,01
11096252,3306170521,028001,8,01
13388119,3306170521,028504,0,01
13506891,3306170521,028502,9,01
13518817,3306170521,028502,4,01
13518817,3306170521,028001,6,01
12587578,3306170521,028504,8,01
13297080,3306170521,028501,8,01
13297080,3306170521,028100,10,01
10913687,3306170619,1370,4,01
10916495,3306170619,1370,4,01
10769318,3306170619,1370,4,01
10709739,3306170619,1370,4,01
10301015,3306170619,1375p,9,01
10884022,3306170619,1375p,10,01
12885212,3306170619,1375p,9,01
12885212,3306170619,1369,8,01
10636216,3306170619,1369,8,01
10892991,3306170619,1367,4,01
10714135,3306170619,1370,4,01
10916992,3306170619,1375p,9,01
10916992,3306170619,1369,8,01
10786265,3306170619,1375p,8,01
10786265,3306170619,0179,6,01
10886973,3306170619,0179,9,01
10711961,3306170619,1370,4,01
10928805,3306170619,1369,8,01
10911185,3306170619,1368,9,01
10762965,3306170619,1369,6,01
13598749,3306170619,1375p,9,01
13623963,3306172484,0172,4,01
10652365,3306172484,0174,9,01
13561737,3306172484,0181p,9,01
10305806,3306172484,0179,7,01
13608584,3306172484,0172,7,01
13608584,3306172484,0177,4,01
13551232,3306172484,0171,0,01
11051785,3306172484,0172,8,01
10801931,3306172484,0171,6,01
10843015,3306172484,0181p,8,01
10989676,3306172484,0172,9,01
10707659,3306172484,0174,0,01
13593251,3306172484,0177,3,01
13593117,3306172484,0174,0,01
13593119,3306172484,0171,7,01
10581374,3306172484,0171,10,01
13598941,3306172332,0179,5,01
13445476,3306172332,0172,6,01
13593493,3306172332,0383,0,01
10311896,3306172403,0384,8,01
13455012,3306172403,1709,0,01
13455012,3306172403,0179,0,01
10025712,3306172403,0384,4,01
13609532,3306172403,0383,0,01
10755482,3306172403,0383,9,01
10755482,3306172403,0172,9,01
10755482,3306172403,0173,7,01
10911448,3306172403,0388p,10,01
12908126,3306172403,0179,9,01
12908126,3306172403,0384,5,01
10796413,3306172403,0179,3,01
13604001,3306172403,1709,2,01
10912710,3306172053,1232,5,01
10698000,3306172053,1231,7,01
10919245,3306172053,1709,6,01
10923040,3306172053,1233,0,01
11100435,3306172053,1232,6,01
11100435,3306172053,1233,8,01
10996182,3306172053,1231,4,01
10996182,3306172053,1232,3,01
10803891,3306172053,1231,5,01
10803891,3306172053,1233,4,01
11110260,3306172053,1232,6,01
11110260,3306172053,1233,7,01
11116442,3306172053,0156,10,01
10905076,3306172053,1232,5,01
11117078,3306172053,1231,6,01
11036037,3306172053,0156,8,01
11434889,3306172053,1709,7,01
11434889,3306172053,1229,7,01
11434889,3306172053,1233,7,01
11013480,3306172053,1231,7,01
10915769,3306172053,0156,7,01
10699266,3306172167,1012p,9,01
10699266,3306172167,0930,4,01
10476265,3306172167,0930,3,01
10730721,3306172167,0931,8,01
11744037,3306172167,1010,0,01
10895114,3306172167,0623,5,01
13595716,3306172167,0930,0,01
13598103,3306172167,0931,0,01
10214849,3306172167,1012p,0,01
10214849,3306172167,0623,0,01
10315581,3306172167,0931,0,01
12557620,3306172167,0623,7,01
12557620,3306172167,0930,6,01
10416632,3306172167,0930,8,01
11340144,3306172167,1010,0,01
10351884,3306172167,0179,0,01
10344032,3306172167,1709,7,01
10893829,3306172167,0179,9,01
10932250,3306172167,0623,6,01
10761942,3306172135,0623,8,01
10793458,3306172135,0622,6,01
10920099,3306172135,0179,8,01
10924797,3306169433,243267,6,01
10680218,3306169433,243264,7,01
10307643,3306169433,243266,9,01
10660627,3306169433,243265,4,01
10827161,3306169433,243264,5,01
13446594,3306169440,243602,9,01
13448029,3306169440,243271,9,01
13447284,3306169440,243604,6,01
13447284,3306169440,243270,8,01
11316053,3306169440,243602,8,01
10862205,3306169440,243602,8,01
13447274,3306169440,243270,9,01
