id_alumno,documento_hash,fecha_nac,sexo,estado_matricula,curso,grupo,turno
10817599,847724017e5b90885a9c03f7488698433ab498b30c3d30dd0c8262193f1ca97e,17/11/2004,M,M,3003822879,2CFSG,D
10315233,5fa1781c8ace1ee4203f407f60c329fa04ed155dc912d806143ec103157861be,10/01/2001,M,M,3003822879,2CFSG,D
10409945,3ef603a07c9ecb216679ee283e74b71f2cbfeab416607a59e021a2dbc77c5a43,12/06/1996,H,B,3003828893,1CFSC,D
10864476,c953dd69d47e612dc965bba2b5bc1bb10e0bc5796f9c5226ed993615e52d00f2,10/02/2004,H,M,3003828893,1CFSC,D
10707901,a7dee821bf4af31e1d83545d1e1e2296c8e4a0b6d8a3b2b7da7ff356ff7f42de,19/12/2005,H,M,3003828893,1CFSC,D
10691654,3ac6dd06c44b87fb0a065d00ce924f78267c2792a3cd5942a20aba2102fa2140,08/07/2005,H,M,3003828893,1CFSC,D
10707654,d39206daac56dbec02a419a49e64fed5db395a2d5cd48d1ae7baaf17d11e224e,09/03/2003,M,M,3003828893,1CFSC,D
10837560,1cede7edc79493a1a1071b6bcf51fa97d7e923b8e9386e28a52b697759c24624,07/12/2005,M,M,3003828893,1CFSC,D
10819337,bc00ca2a5a1bc3acf5fca3f679eaa4a984b9761d1fb76df9dcc4a063d85d725b,04/08/2004,H,M,3003828900,2CFSC,D
10711859,73c6acff76dddd5a34c074a962ae476d35273e01f44e52c55c07231287fcdf99,08/05/2004,H,M,3003828900,2CFSC,D
10851128,748a923cc6fb618e414065540ca5d64ac41af00c4f01c0d1512894b040fbb232,07/06/2004,H,M,3003828900,2CFSC,D
11407450,e889a91d3e39f8dedc79785640bb7f970d488f8e38fa6bffc1d9b4ed52029cb0,22/11/1979,M,M,3003829510,1CFMI,S
11921786,e92e3f32ade34b34bee82ec1e828117b382a0e3e1488000b13f2f7cefab6ff69,02/12/1993,M,M,3003826541,1CFSN,S
10507995,0e86a4b97afb004c89bfc834654bb219da0a5e2ce7c4d7f4d64af0704eecfffc,09/10/2002,H,M,3003826541,1CFSN,S
10485801,27d1817dd9d39f20b68e50aab0915277e74be4ac76681cecc752b45ddc2986cb,24/06/2004,H,B,3003822449,1CFSP,S
13243061,0a7d1f818d624233ee2877c15aab282129b267714090ce367cfb1815126d024f,22/06/1983,H,M,3003822449,1CFSP,S
10244882,c7b1ffbe2a8299558d58816eed5219898635018872232bb8a281d1bb2c892b9e,15/08/1997,M,M,3003822456,2CFSO,S
10354186,21e23e9a9ba49748a3c465efeb8f6e8598fcbf2deaa1d69e0699d4e11dd5d0f8,17/01/1994,M,M,3003822456,2CFSO,S
10689289,20101c9283a8ba5ee25fb57ba4e7eef5fbdd1d3ba44a6548b46e0c0fb21405e0,05/10/2004,M,M,3003822456,2CFSO,S
10688794,34dc089c9375241a5d9ad142438c642d134de1cdcc18db682f92ad08ef91944a,21/11/2003,M,M,3003822456,2CFSO,S
11240615,30103484427f5dadd0ddd4634a601b3023080cdf91d11c9b0823eb04bbd79407,26/02/1986,M,M,3003827233,1CFMG,S
12402217,055a0c91030bdad8ea517b2749362ff17680a885dccd23b831fdb26374dcd1d9,26/05/1972,H,M,3003827233,1CFMG,S
11540321,7f924dea9239216cd05a47cb57c19268936fdbfbb05b822939da982c3d882fb6,15/03/1980,M,M,3003827240,2CFMG,S
10439178,2c516dd60ff4f8b6226775bc7dacf91b6d823e455b84b1f6b27aa05fd870c8d4,26/10/1991,M,M,3003827240,2CFMG,S
10603770,00c5502b54c20eb143775ce945dc197591069359e85c265491acc9dd8c45a9de,02/12/1991,M,M,3003827240,2CFMG,S
10352638,d9ae250bed187441b9b7f68ce6d60ed0ae196401a5df6fb2ade22a434e4c1e3e,21/03/1994,M,M,3003827240,2CFMG,S
10411560,66eea9be6819ffc0177dc72e49acc5efabb7cea94ab356bd7e63da50bf13bfb4,03/11/1998,M,M,3003827240,2CFMG,S
11325287,f2c51da61479cda09f71b2ca9bb85697a4f6812449fe02eec3613364b75381ca,25/05/1982,M,M,3003827240,2CFMG,S
10325203,a6ed5eddb2f762f255e0fe4a6392860ef8c7749b802c0f5606839d7516757a47,04/12/1995,H,M,3003828760,1CFMD,S
10466174,7c9715b1c0ad191a59a310756c4a3ebcf22819268218b9e0db284f12c8179815,20/08/1991,H,M,3003828760,1CFMD,S
10291860,ab64c4605f6bb690e0658d6617b663d3f2d06c3ed47190a4192651ef57244fb7,28/08/1999,M,B,3003828795,1CFSL,S
11696687,c794ff619593dce23b58ed093764856f03dce882361eb19b7dd8f9df2c00d812,21/04/1972,H,B,3003828795,1CFSL,S
10307929,2611eaa3637538db5904f66c3bad4d5a035eca59f2ebdf9847691a6ef20a52bc,16/11/1994,M,M,3003828795,1CFSL,S
10279258,7b9455fcf76fbd4399b87bef99ef6612789f730f46a015e3641dc7ef21e6a7f3,17/04/1998,H,M,3003828795,1CFSL,S
13248857,a66715a6a54f154c3716e1a2bf4f07fc102bc799c69030bd4f6f41900240852b,03/06/1980,H,M,3003828795,1CFSL,S
10365185,4f7f02e7c5fd953bcf86684261bae7e01ec48d27ac3022990454c73ff10a34bd,03/06/1999,H,M,3003828795,1CFSL,S
12040403,4f3fd149eb2347b1423f921eae4a9b37e421fde7ad5f9a6cad39833d54f8b45b,30/03/1988,M,M,3003828795,1CFSL,S
10323451,09fb2962c2878159ddff1e20b52267854b72fc585ae4fa4a10b065f98064c85f,04/02/1998,H,M,3003828795,1CFSL,S
10412777,7e125c0f3da09996cbb59abc2b70257492db309c90fd2ed1df9eaa1159e473c7,18/01/1992,M,M,3003827317,2CFSL,S
10433556,46d5fd01c0e96c03ce670cebbe71b56256d321bed7f455575071c4a6d045666c,06/03/1995,M,M,3003827317,2CFSL,S
10268999,ff1af00ea8945f9721c088e4a154786e2cbf1ce31e72960a436d08c5cf28286d,18/09/1993,M,M,3003827317,2CFSL,S
12739273,bd17e02f254d5d124a7145d618170b86cd15e4e69261592d08f1987e782de412,16/02/1980,M,M,3003827317,2CFSL,S
10622299,8d39d7b3b2c9122c81c7077672bd26fc0e21fdc85498a0004f7d223150f4b480,17/08/1990,M,M,3003827317,2CFSL,S
12739825,9d4078b005c4d9f105ab817201db0192bf6600daa45978d8707204fccfe482c2,30/11/1975,H,M,3003827317,2CFSL,S
12020369,c8f21483ab8eb34c9f37accd336a3ed23ac7bd428a63bbd1a726a44d2b6fabe8,19/05/1993,M,M,3003827317,2CFSL,S
11339999,5bad42ebd2e0d91b44f333361e0a7f2f36685e8e0e48a1bed5e8796e366a1814,24/11/1981,H,B,3003827324,1CFSM,S
10283680,05bc52310a6b7cabcaa2c81cd06fa15a3d25f5fa3bee7d9987961bfc51d1b4df,29/07/1998,M,M,3003827324,1CFSM,S
10470524,0db941142676374fc8ed1abeee8f70efe6daae37a4e3558159b7e662847a79cc,06/10/1995,M,M,3003827324,1CFSM,S
10256545,55f7a0bfdcdb12268667e3fff321a2e13d48dffb1459ee6edfbd60f6a5965f22,26/09/2000,M,M,3003827324,1CFSM,S
13320897,a432ee71daf9c1ce254ee63addf28019b5e8aa9959200313138aeb2cdb858354,05/06/1986,M,M,3003827324,1CFSM,S
12427040,7df816a2bbf13d69706892155c0d1ba78ea237c84b3a209575a12c2b874c91ec,11/09/1975,M,M,3003828823,2CFSN,S
10979745,ba9211383551222c2e98587fb2692d60b0c070aa87d768c9536e465a066db81e,01/06/1983,H,M,3003828823,2CFSN,S
12737108,aaa5d16abe3c85a664ca341edea3eea033c8f1b19e4d33e04ed5ab8f38d9833f,01/06/1975,H,M,3003828823,2CFSN,S
11254010,d5bfb22e77d8cc56b081ed690f15a7085459470e7aba1b06b1c92e7ab46b4e49,01/04/1976,M,M,3003828823,2CFSN,S
11430449,869f57a423f150e05f658ced732e224547ad0e776040d7f4a7e0ef2b3314893a,11/05/1978,M,M,3003828823,2CFSN,S
12636620,12c663d60ba891d83b1a4b291f43f6f6b3ed7eb0a188ab0414e99543a8f1288e,30/05/1971,H,M,3003828823,2CFSN,S
10700954,4250655a0c47d2de979f97197bf442da2dc3cf5f02d9dd6b1d5c8eaa284c5437,07/11/2004,M,M,3003822456,2CFSB,D
10753476,5f0fdda5cb28de259b8e3b247a1f543db8b9859e9899c874527ef2024e9befcb,04/01/2004,M,M,3003829517,2CFMF,D
13060003,3eca07c976dad96f075d284fbd385277436df730bcb2e20cb45f694ea421cb49,18/06/2006,H,B,3003828760,1CFMC,D
10514706,401d8ed7a46381c9e33255e74f98d2e27ee97240670604931a3d3319e5617667,18/03/2002,H,M,3003826611,2CFSD,D
13035179,ec910372ee068b458f78a533f1bd8d300f65d44f3ecf420a729868bf459d90d3,06/09/2005,M,M,3003827240,2CFMA,D
10634348,d8b7a9e7ef88c968b53bf386331a6a40275ef1518f2a941c8be525b77759e37e,27/02/2005,H,M,3003828893,1CFSC,D
10496577,8f3ffa329212ebf21045a98d43baa64beccbe43d05981ac9174debeb4040fdec,16/09/2002,H,M,3003828900,2CFSC,D
13032787,f173dbb881206a2539f910aa06a2edd64fa94d96e4fb5fcfdfc568d1b665a575,29/03/2003,M,M,3003829517,2CFME,D
10718089,210e50f8050beecc1953f6cf21ef181a4a00b70ca45c4fb2ace00d80cfc2b69d,25/06/2004,M,M,3003826604,1CFSD,D
11400429,e23faaa935faf5e961bc149c5ef5d1ad2a1fbf48eff3684fe9c868f2a0c28bee,30/05/2000,H,M,3003828823,2CFSN,S
12108857,2947d09134efcc138a458dded2e954e1ee29ac4dc4e90dba93dd8e7cacd8956c,18/06/1992,M,B,3003826541,1CFSN,S
10679641,1fca1794f8e7ebbdf2c95e7b26e048bbe477aa260e14c8790ee3b72a19ae5c59,07/04/2003,H,B,3003829510,1CFMF,D
10675115,e8559f7a4509a407db66ad6df4c403ac1e96d1d9eb735965cb2a05ac0e6623d0,19/01/2003,H,B,3003829510,1CFMF,D
10791679,e0de37c1efbc5f83677661b755e9253cdd8fb0229bb343c40203a084b7c9dfdc,31/05/2006,M,B,3003829510,1CFMF,D
10699491,29106164a09e70a0388740f14d53c99f61ce0ea14d18f957fdd19b8d688b5f33,21/08/2005,M,B,3003829510,1CFME,D
10954963,fca68ec888a0378e28bf34e28024f5b8f670d1127558609bbb08f42020019a75,21/02/1988,M,B,3003829510,1CFMF,D
10379204,44ee91c46512468c73c3e5017924e1616635e7372e9c9d56d04e8b1fbcafe495,04/10/1999,H,B,3003829510,1CFMF,D
10894547,886778788baa5fdf545140bea5c8524ce5fa7b95fbe706745e7627524b8d72d5,17/05/2007,M,M,3003829510,1CFMF,D
11735453,2e560b4bfe9fd7723125f3038c32690ee554a264cb0656bbbf201569996ae420,17/03/2002,M,M,3003829510,1CFME,D
10891407,9d97c3c4ca35faf0fe6fcc21995a2f5962ba88e1abd251f523647d4ebbe945ce,03/12/2007,M,M,3003829510,1CFME,D
11830567,a7a277cddf8fa7b3dab1a6b05a1098cca6e4aac0ba643d2e4e6e12a132ab36d4,17/10/1972,M,M,3003829510,1CFMF,D
10927479,138ca63e592c980354be089c7c2065c9b029d2b5a7e78832671d680f6a80ef6e,03/08/2007,M,M,3003829510,1CFME,D
10333869,4d95f91cdaf6f2ccc33e129695af041fc1bcd8f2bd935d72ffee4d1ce52489c1,04/02/1997,M,M,3003829510,1CFMF,D
10786265,a50945ad98684ed69729dd88507a1bc5a91514ba2b2e013c98c96c79c757008f,21/09/2006,M,M,3003829510,1CFMF,D
10802283,8677cf21ab707c90e1e8364f8043c330556b8d0c7baa6efeb120a64be2a665d2,03/07/2006,M,M,3003829510,1CFME,D
10511909,96cb3a07294526f5b599e3769b4afdf01b2abdd8da14f961b86283000c64ac1d,19/07/2002,M,M,3003829510,1CFMF,D
10737199,7e1d34f5bc82d9ad3638691d5c232910cf3fa13a03a5a8b0af6c00892a448926,12/04/2005,M,M,3003829510,1CFMF,D
10907341,d3368c28bedf035aa4f4450ff898880fa1d8b1f5d9c6c3f88798d45476a6e861,12/09/2007,M,M,3003829510,1CFMF,D
10762349,6335dcba9b4fcb3d29fd01ea1e1ef9636d865d99ec4e78ae4baf5a0256fd0bb5,07/08/2006,M,M,3003829510,1CFMF,D
11573208,ca6f1ed7e5d6ebe37b2a24c3bd170bd3207a7d59a5c31add7147a7569de903a2,10/03/1979,M,M,3003829510,1CFME,D
10783722,15671cf8e10bc1c6d9ccb3f4509b2c1533a92d34333cb83b967a0011543f5db8,09/11/2006,M,M,3003829510,1CFMF,D
10899221,93dd636c19749cc855b914ed8895dbb325261e74b65572f24bcbdca005473529,30/01/2007,M,M,3003829510,1CFME,D
10323990,ee8ba9d275d3954cc6b20f9ca3f239e635ccfa2512a64f25756a2c2423d8ffce,21/02/1992,M,M,3003829510,1CFME,D
12873247,4713d8a2eaa5ceb05b02f62cd6955660c4d6af93c683dfedf96aed322d327954,06/12/1971,M,M,3003829510,1CFMF,D
10279654,2268b941e6b6ad0066ad0a27fae1c46af237981686f15a6e3b12409af6bf64ed,03/10/1999,H,M,3003829510,1CFME,D
10823864,40b402480ac7233d74e15124cd3e891d7623363989f91fd241e350725997fe6d,28/02/2007,M,M,3003829510,1CFME,D
13246090,d37d5684406f70780370aa1f0e73a8a8b695031e4a93ae3df859df6c07ff47ff,26/08/1987,M,M,3003829510,1CFME,D
10893181,3037a656ff527bc02bed95b720ac97ab64484bf964b14d2be26108f0396fc41b,02/06/2007,M,M,3003829510,1CFME,D
13281688,4ccff6ed83be6ff231359bbf1d53cf70352ae626dcb4a492d1f57f33f42b3138,11/09/1973,M,M,3003829510,1CFMF,D
10835151,b87661b10668e624455bcb48497ad6ea464e886e4c442c1e374ec00edcb54e49,04/07/2006,M,M,3003829510,1CFME,D
10804587,9b3820a6da044046b75753ad7fbb0b499f753cbdb0766a07e4fd3cf72e34662e,10/12/2006,M,M,3003829510,1CFME,D
13281520,5f774b305a0e9c50eac744bdfad2397f46401334e47601c5bf9128be7fa05f3d,14/06/1976,M,M,3003829510,1CFMF,D
10819064,95b6f3be681e5f803ab05f1ba0360fe9e84cb0cc7eaab54de8002517fd7df1cf,09/10/2004,M,M,3003829510,1CFME,D
10904286,5048b35ae189ce6e9cb6e388513315fb4e59bcb651f2fca1b2f2d343d9722f03,15/07/2007,H,M,3003829510,1CFME,D
10020005,800cf1b1330b10781c74f4de1abc355c425c530868fe1cf7db8b36de745f9644,18/02/2002,M,M,3003829510,1CFMF,D
11158059,342380bdccbf97513977fb066ade84dd34721ee0b4ece89702c7cfd9dcaad7e4,30/11/1976,M,M,3003829517,2CFMK,D
10774192,465c58d1c3270155f623ad5a6753a598a8459f989aaa13e3c3ddbab8eee27571,18/05/2006,M,M,3003829517,2CFMK,D
10282570,930075bd651089e8a7e063dc49d7592df165146c66b39fa2391050e0c009eece,23/11/1999,M,M,3003829517,2CFMK,D
10436954,626ad61edf9e4f59257e8869f9623a0f969e0d46fb54c976864f0cc08cae9bee,17/03/1999,M,M,3003829517,2CFMK,D
11317211,5801771314ee9c44ad55cdd12ab86d219ae8ff3d2df4c539cf6f486e99c1fc6e,13/10/1986,H,M,3003829517,2CFMF,D
11148712,82fad187c685531688bed4b910181e572fbe29f5cb3e14a3aa8fdaa1e2e2dd08,06/11/1989,M,M,3003829517,2CFME,D
12737289,ca94a5bbac0d24f48328aa079bfb5a3d7de23e0a4993e73a8f250fb95813cc51,20/03/1985,M,M,3003829517,2CFME,D
11323846,d6997be453befe3f3fae0dd7b2b1f4b41e930fc7c2e99567e0610513faaf0e8b,18/08/1971,M,M,3003829517,2CFME,D
10762337,28dddb0a486d3bce7c5a0f0170c1f97102ac258f13cdef9e57833a2ca9891509,19/11/2006,M,M,3003829517,2CFME,D
10502301,9a3fe736ad3f3549d7c0fc8e218b192fed735741161cd64e8c2fd9f37106fb83,25/01/2002,H,M,3003829517,2CFMF,D
10282569,43c369d2f7dced40eeb20ece32c492b148afdc0cd9ff8fce9678fec0a9309d38,11/03/1998,M,M,3003829517,2CFMF,D
12564291,7314c5be793fec07061b6ca87877ac86c9603c93511491ac7ebdee0b781a11b9,18/08/1974,M,M,3003829517,2CFME,D
13033928,135c66d5f7b556f71f9b9486d251ed06276c58f03dab8b78de765b2ddca0658b,03/01/1968,M,M,3003829517,2CFMF,D
12411612,a1e48a1f5d0e49de751c4d9241e46cf2920f9c853f4b65112effacf2d9d0554a,30/03/1976,M,M,3003829517,2CFMK,D
10278611,5e5cfad36e2b034d37dfd9c70deba0829d7fb73839a08f5de09be5d7f2d34792,18/08/1996,M,M,3003829517,2CFME,D
10491676,be6b4c76934bc709b186c4f90cb9223c591eb13ea4e501e5bc9c454d74982935,07/07/2005,M,M,3003829517,2CFMK,D
10664939,cd799ed547c0bf491adadd757685d38fdcb14fbea85168b5e82fbabcf28c321e,15/10/2003,M,M,3003829517,2CFME,D
10308806,63fd3062e15131011cd82e96e5d00eb543ca9a366efba2c14fa3b66ed284d9b1,25/12/2001,M,M,3003829517,2CFMK,D
10354052,e70ddffec97e87cf79b9276b7dc982142c5909904a8073361506b2dd4a44ea12,18/03/1992,M,M,3003829517,2CFME,D
10364955,44dd43548ac8282ab5e9ee34c91097484a959aa20a4ceadad5d5743357b9f249,09/01/2001,M,M,3003829517,2CFME,D
10618379,af3d798862aa50c813f4809ea33ab25338cefd8ca776d9ec38fcb154e447070f,29/08/2002,M,M,3003829517,2CFME,D
10699142,c3e48475e435fbcc42236f7d5aad64e73844df87115f85a9b21741d4ed1f720b,29/04/2005,M,M,3003829517,2CFMK,D
10706189,479ba4ca51fa1b1909962cf8e8798a0f1dcfb38e160a6f558ab80b4d4be5c506,02/09/2003,M,M,3003829517,2CFME,D
10730519,129ff5074a9d8963914312306169cef9ec6e50014df59b596103b34a14fe0f2b,20/12/2005,M,M,3003829517,2CFMF,D
10761927,14385426e9c8744a7d91bc53fd797f4272c3dba4b6cad3b6b78e356f29dbac4e,14/11/2006,M,M,3003829517,2CFME,D
10804705,ef6d8ae43c6e18bb361ee3fd6b291fee9d686c616072573327f436e81bbdaade,24/05/2006,M,M,3003829517,2CFMF,D
10819705,93973c66f75c923757cc8f6a00e64eddebc2d4cd23dc70989c304a27ac28cd00,28/03/2005,M,M,3003829517,2CFMF,D
10828380,222317910ee18cfd320722f298c14e86a41a511ad6a93f584d66864daef5373f,13/01/2006,M,M,3003829517,2CFMK,D
10830110,9fbdd381d6d510ebcdc42ac6016771319efd60ef8c47bbb7832feade91e2c6a0,08/04/2006,M,M,3003829517,2CFMK,D
10856603,4eaad21e58f16a0222901f5c7e9879aca29a4708e5d587377dde5f2c9203c1bc,26/11/2006,M,M,3003829517,2CFMF,D
12807372,da272c6d1f9317b9bfe90ae7430fc4bc7476c04cbc67a51458a6df70dccfa904,06/01/1969,M,M,3003829517,2CFMF,D
13063115,a11299ad31d268f86bbf9620e1c0957656aff42b57a0f0e8cfb29d519bce612b,07/08/2005,M,M,3003829517,2CFMK,D
11150672,1c47667b364570941a3c2fde3d014ab51adffac48021f66f2f95f7a16263235c,05/06/1992,M,M,3003829517,2CFMF,D
10799612,5a3956f3a428c235fc77599280749b4471722221130c2a2bccb7b0ae0f51d074,07/10/2006,M,M,3003829517,2CFMK,D
10864919,6188e3bd9a97467bbeec803b277c43571e0e9d741ada21ee6db0725a38662a12,20/01/2005,M,M,3003829517,2CFME,D
10278875,fcf3aab65d1c8b0ff2f003d105cc8cca9df39eecc645d1f0aeee0bb045127404,19/08/1999,M,M,3003829517,2CFMF,D
11079351,9b42c72cfc8fa3717512658b2cbeb66a0ab841e66a035d4488d9de0771105c03,02/04/1985,M,M,3003829517,2CFMF,D
10762345,7d3a251568d17ccb39d3a7fdca5afb717e6d6f3c9a8e8f1b7820942801d40c9f,31/07/2006,M,M,3003829517,2CFME,D
10382563,b7d30b4a4367c16300d2a91ff381d2df9f446c19b52f840a09ced22f66d61e7f,10/04/2000,M,M,3003829517,2CFME,D
11396281,ab62c50b6713c10c0ac81c553b2be5c2706a04e9001a83eb2a4663e926973a8f,09/03/1986,M,M,3003829517,2CFMF,D
12571896,48126f1e88b75133e42be8f2e9f0e3372c0af078b7776f1d50bd9f2d44b21125,21/07/1975,M,M,3003829517,2CFMF,D
13032796,508a03db3c424186a976b6675e9fe03d24268e35f724d70db10454ffbb32fbc0,14/05/1984,M,M,3003829517,2CFMK,D
10729713,c1efbf49d6e03c17eeef58039746c372e3684141d972818f552905c029a4a2a5,13/04/2005,M,M,3003829517,2CFMK,D
12644651,5680f147f9c5eb4d89c3bea7e0ac7da02cb091bb37b767cbc73fa322e7e12dae,07/09/1974,M,B,3003829629,1CFSK,D
10734182,3bda75c56d6f816d7c20d3f3ac58398661c21f57a4c5a395fe05d213449ad8ef,22/12/2005,M,B,3003829629,1CFSK,D
11480071,8e3e94ab8172942ca2fe6ce582f758649d7633cc5650fd63bd936cee66cd9844,24/06/1991,M,B,3003829629,1CFSF,D
10470707,01e5a0abe35d6d161751f14dc50be9f94f1427e59c98517169ead2dc1c340107,21/04/1995,M,B,3003829629,1CFSK,D
12087614,9a7b586f69ef202210cdd6ecf30133289b168d7edfa5a96091ee199f9601d98e,12/10/1976,M,B,3003829629,1CFSK,D
11925796,74bb49269c6c9aeef39c34d639d4ddb364e7d3baa8feb6ca8e2a7cd331e48422,01/02/2005,M,B,3003829629,1CFSF,D
10836588,02f36e27a4ba3f13aace3be39cabb14d7ef56683b2ad90f727444469c7365d32,01/11/2005,M,B,3003829629,1CFSF,D
10027372,dac3f83c6493f7efcc864b7b81806219eff8c5386f003223de9f53067a8e2b62,02/03/2005,H,M,3003829629,1CFSF,D
10657224,82eb27dc0ffbc450b56242d6908a8a4128d2845523833da5097a4c025929c53a,30/08/2004,M,M,3003829629,1CFSF,D
10689174,31e1b4e8fc4d432ddc3ce508c7cb34cd1fa1b60b841f836eb111ea7a2ebb1e98,10/08/2005,M,M,3003829629,1CFSF,D
10735610,a52c0e35aa2c840bf3a10998a1d8f5f94a00fee614a1c2071bb71e0a179fc0a9,25/10/2005,M,M,3003829629,1CFSF,D
10839832,34e7a89c5ae2eff2c3f6852e0da75f07d40c01d3c5227149911fdab02b692b8c,02/08/2005,M,M,3003829629,1CFSF,D
10698929,27610d85614ea9c4b43455b7a832177dec321629f5b7f6db038788fbd7693fb7,23/08/2003,M,M,3003829629,1CFSF,D
10814218,66ec257d7ea27137fc723542cac05e217f017437b58d149cb9100c715bdde613,17/08/2004,M,M,3003829629,1CFSF,D
10734168,8e31b2dbab092c77b5d672955c135648535414f877b4fb0fce6d6e6e870a4bb8,13/02/2005,M,M,3003829629,1CFSK,D
10817396,8df8cde075788f9dd9b67d4824597d83df30e9bde2e916b6ec9db571db93aca5,02/03/2005,H,M,3003829629,1CFSF,D
10834203,127b0f2d0272fb8a6fa369ca95a1a5fc3289a65b6c1410d8912a561e2a650c68,01/05/2003,M,M,3003829629,1CFSK,D
10707900,3a40962d44dd23714bed189ade3bc275b2c19251bdb43f306466386165afce22,03/03/2005,H,M,3003829629,1CFSK,D
10742955,fd94ffcf0a2f4d5d454a7f915d4af734811622f763a8ef848868836add1d091b,17/04/2005,H,M,3003829629,1CFSF,D
10396024,5ea7e325fd8b77a81787e96eb127ea525c3e6d0e28d208761f5babb5e3c62a5c,27/10/1994,H,M,3003829629,1CFSK,D
10635766,6e5ac8ec8135e99b0e3629608389e4b0e6ca5a89a70634fda9d5b3a99d57c6d9,12/10/2005,M,M,3003829629,1CFSF,D
10620831,f3c5ea83ac5d470f2676087734b92f97e7b9eb634d41f498a21bd123acd664e4,04/04/2002,H,M,3003829629,1CFSK,D
10017422,e31202add52dac2aa63ba147b3fe7da28645b2ac32406f3cabf1d3215afa26d7,16/09/2005,M,M,3003829629,1CFSK,D
10319363,a1655bef097c20a0009324a3b65c7cae934a64d5e4a7caab447bedeae44b5f78,20/09/2001,M,M,3003829629,1CFSF,D
10678151,f406aa99c06362d8a7029b489d3b69558a915f596dec573d1a642541a56c4f82,21/07/2003,M,M,3003829629,1CFSF,D
10701794,adf7daa71771f9e7ee356d8cd347653ef9ba56e09b03c4d58b2ae634f176435d,27/12/2005,M,M,3003829629,1CFSK,D
10678799,f8fc34f7c1f0cbf1a546b1ee9d0bda03ff6987f70be5a562d487b038da852db5,20/10/2003,M,M,3003829629,1CFSK,D
10729710,0224f4c4a81ce6080de3b6df00dea6dfee6abebad1c937f88e1fad3983d986b6,09/01/2005,M,M,3003829629,1CFSK,D
10687463,e7cc39041cf02bc5e27f481a0c3feed6fa5dce44d79325df12b8dc91d7cc8e63,22/06/2004,M,M,3003829629,1CFSF,D
10822528,33c4b75efca09d0ed07823372217796d4fac47de0d85f070f85fdb263710c43f,14/07/2005,M,M,3003829629,1CFSK,D
10679716,f051ac92878d5236e252a04bc4e6e967242a8d61fba8d16043efaa6d4b671b0e,23/06/2005,M,M,3003829629,1CFSF,D
10859549,1f64e9fa5ef67e5e6ba20eaee0c04e230ac206273ceb7d69af36c4dee7348f29,04/02/2005,M,M,3003829629,1CFSF,D
10657734,50242c069e54ec813599760427dd339d5611ed8004e49590e8665f50b6c9e7f8,04/01/2005,M,M,3003829629,1CFSK,D
11316204,a1668e1114024fbb142c090bbeda832841b60a498d903455e7d1b03aef05eb11,23/08/2002,H,M,3003829629,1CFSK,D
10711968,4ace4c0d65c93f024537abaf07c66061f5a0ef6398abe1d896b3ee2959626c80,13/09/2005,H,M,3003829629,1CFSF,D
10513391,43cb203febc49e7c30de3f75a51bcf743f3053d6a6f8315b62f3d0174edc144b,22/06/2002,H,M,3003829636,2CFSK,D
10634289,0977be959bdeee61ad0e2f389908706fe5593cdae4569c2cec23c16d40cf5f52,07/12/2004,M,M,3003829636,2CFSF,D
10634969,19694485e6658c89625f16733bbfee65f3e2a4d772466e6c969e6306f2899039,15/10/2004,M,M,3003829636,2CFSF,D
10657266,bbb3cbca9d8c11be414492c23105e51b852027550d230754b16d79cc05e348cc,09/05/2004,M,M,3003829636,2CFSF,D
10411129,bd9a47bd976356f23f8583e1cf4759f053d65062d8685119ac957a63e3960bd2,24/02/1997,H,M,3003829636,2CFSF,D
10462592,eabd310f8b19a2ef6100f6542a1a22827c49b93471ee9414ff06c4dda9f2698a,11/12/1993,M,M,3003829636,2CFSF,D
10678949,94d0b4833e0edf4dfe2ceedc67fa91d00db0d29c65d47c88e2e6bd9a976a79dd,12/12/2003,H,M,3003829636,2CFSF,D
10691096,2b5fa1790d4b3995cb78208d2a0139eca94505b39b0b39e42b75ccef7411ce2b,31/03/2004,M,M,3003829636,2CFSF,D
10696544,e4628ec9b2375f85726f0187a146b8f0898f54fb8f59015ad6af2711409740a1,10/02/2004,M,M,3003829636,2CFSF,D
10705842,2a43b2971b682c66c98ba6838aa850e6caaaac0f14d478274f0ddcee6e139791,12/06/2003,M,M,3003829636,2CFSF,D
10706057,6a7e58275f835d3bbe0985bd3859b73733e2f0584c171316b9db01aa171ac75a,05/09/2004,M,M,3003829636,2CFSF,D
10816497,15d8a6ffd9795fe2dd8063ef9cefa8fb5550b1e0d1a1f891765c12767be187b3,12/08/2004,M,M,3003829636,2CFSF,D
10829974,ec70e6f7d015ab67893fe439343058ea5b5b9df790347ae48b080f991264255e,06/07/2004,M,M,3003829636,2CFSF,D
10830272,ddab1ae375666c5b8614accbc52b59fcd74cc78e443036b4d41e806aa91179bf,11/11/2004,M,M,3003829636,2CFSF,D
10836592,0c3d9b53eec5fce306610ebcce5c7a96d6a5a42801cc24ae2bf2b364eea790cb,28/01/2004,M,M,3003829636,2CFSF,D
13056692,30a2f8efedd03e600cc1c96bba7d4bfd4a7b739fea987614d27590eaa19416f9,14/08/1980,M,M,3003829636,2CFSF,D
10013793,a73cb49f3ea0819f17d4b1a0ffe4c1dac7313916b084e8e5d9e9ade5baefdd12,14/01/2003,M,M,3003829636,2CFSF,D
