id_alumno,documento_hash,fecha_nac,sexo,estado_matricula,curso,grupo,turno
10989676,ddd85a92229112fc2e55ea86b433ac9a2b4ff33b237da4c2bb00516fa6438edd,02/01/2005,H,M,3306172484,1CFS_GAT,D
10645924,a43db1a094560a1cd3d532eabd407c49e8cb98352d7e6d7ccb3355d139cdf6d1,11/08/2005,M,M,3306169433,1CFSG,D
12730232,07d7f828bc67b44270f4e879989fbc7521751639ae49ad8f098497d1d6f62aea,13/12/2004,M,M,3306172165,2CFS_MPS,S
12607926,c6823b97d8490d99d15ddfe3383c1133f8209cec0718ef4e58e3de87cb8ac377,13/07/2006,M,M,3306172133,2CFS_CI,D
11136005,4db6fa4c1bab16a82ca629d01eb9c3d7667216656c5c8214de25899e8c5e31f4,04/10/2005,M,M,3306172135,1CFS_CI,D
11571094,26af2ffb8a1a5383325aabd37b37d69d6597a997d86930e9f3189ceff079ad99,26/05/1986,H,M,3306169635,2CFS_DAMS,S
11571094,26af2ffb8a1a5383325aabd37b37d69d6597a997d86930e9f3189ceff079ad99,26/05/1986,H,B,3306169651, ,S
11055595,24c3c1adb1ff7008cd0faad5b22122e099ac943a1dd8826f70fff9a333d11ce6,18/03/1975,H,M,3306170528,2CFM_CAEA,D
10308422,5fd3a5c55ca66915c0282771c7a960c0dd1e08e3395aeb75ff4e230f6e9d533c,23/02/1998,H,M,3306169651,1CFS_DAWS,S
13074723,161c9705311432d073238607ccc6c06e4ea7bebfe69559549e32308231990a25,20/11/1987,M,B,3315802123,1CES_CIBS,S
12116573,8bc7e8e7d81fe6ac713a34f5504e42459bb77f51a1f2c5d2ef123796a48f89f9,07/12/1967,M,M,3306174048,1CFS_AFS,S
13597951,ee4813849bd1f174000e27e9e59bc4080a4ce94eadb839d0bf7a85cf275155bf,01/01/2005,M,B,3306174048,1CFS_AF,D
13462544,5f9c4b548b3e6c2f6c98a9399eff9f5aa4ed23063e12635b096d7c14dc5a35f4,05/11/2006,M,M,3306170617,2CFS_LCBA,D
13456011,0d71f9739d91fc557d0adb6514506c286f6a33dcb19a8d39a18d1872634a942f,25/03/2004,H,M,3306169751,2CFS_ASIR,D
13456007,a717326457540262a80bf233081b37d8f0339c0d79e62fcc771df38334796f9b,29/03/2004,M,M,3306172165,2CFS_MP,D
12739645,7290514ab523792b175dc8d43ec1eab8db8e18cb83e70dd3377aca40487bed33,30/09/1999,H,M,3306169591,2CFM_SMRS,S
13282254,11eda7efa680d8130edd12905587210e1b22bdb95d88dcbb25272b2d4927aeaf,04/06/2002,M,M,3306172247,2CFSB,D
12649264,4d0893c1a7fb2281a4462adf8f277a483478c1bee98f7dd9dbd6e24c5e0f994a,10/10/2006,M,M,3306170619,1CFS_LCBB,D
11251967,a1783069dbb580fd46f717ab927cbb3feacf7059b8ec2e6088d4df4e41857673,28/11/2003,H,M,3306170617,2CFS_LCBA,D
13446594,6caa1e3e1d78a724698f260d4b8c1cacf380c5c87ee069230b93d924b050c222,10/12/2006,M,M,3306169440,2CFSG,D
10862205,fbde40e3d3431ec9623cd5e9324e322a527035bce8bf7cfc3d4550b0efce699c,04/08/2005,M,M,3306169440,2CFSG,D
12637126,1438644fb462b428beb06704aa8f2a6a91ebd60ea3d05e6750ccafb4cdd30ae2,24/04/1981,M,B,3306174046,2CFS_AFS,S
13064420,4cd0b717a0e53634bd6dc18a7f91f00359a966b57da85ffcfc390aaa6dbb707a,22/10/1978,M,M,3306174046,2CFS_AFS,S
10377321,818d1a206b45a7d26ce51542d840c2d97c72d25ca813075491beaf921367e17d,06/02/1999,H,M,3306172468,2CFSE,D
10070165,caf9743db820ec0f91c2cc26cea2cc990ef7c87a223c58d0b9224789c8e12c46,09/08/1997,H,M,3306169591,2CFM_SMRS,S
13167869,c74ec3f6685a56d2afa81ab55f8d347ac442addbb09c275e5a6f373f774a73b1,18/05/2004,M,B,3306170617,2CFS_LCBB,D
10652580,a37fc6b6648358e1629d3bf5387947094e516ce84821e49c42a9d136018b7adb,16/08/2005,M,M,3306170617,2CFS_LCBB,D
12564456,f4b463195472e907e3bfee949b83e343fcf1e032d6b7234e82370255368708fa,21/05/2005,M,B,3306172403,1CFS_GIAT,D
11259014,40f82169719c54c0be5a1c2002d272c8946ec7bce7b96f9702165e4a8713bbc9,30/10/2004,M,M,3306174048,1CFS_AFS,S
13593116,f1b9990b6d935422f6171b3ff96a736c5c0c960020e15502fb72b4cacd3c0a5b,19/10/2004,M,M,3306169433,1CFSG,D
13605569,885fbc7feaaee77e48cf7fda849ec7868f9a9cdd4165ed8ada332d4fa356478f,16/06/2004,H,M,3315804631,1CES_IABD,D
10986800,244fcd41a80f37f19b28dd6d3182149008eab288e5c97cf0322cacffbdb7fdcb,05/03/1988,H,B,3306172133,2CFS_CI,D
10618356,cf0682dd38c7633b05bb3bf995d719eac0b4fdd9ccb4f4bb15fd72dfe7480ed9,19/04/2001,H,M,3306169635,2CFS_DAMS,S
11802023,9215c2606852e50b6d47432f13706425ffd0f0ef5ba9d84608c7a7ca1ed7fe4f,11/04/2006,M,M,3306170521,1CFM_CAEB,D
13455952,219f5d311920453b68e04d67f89f4f6fd767fd9ff07345c00c7259e387afa637,27/12/2006,M,M,3306172482,2CFS_GAT,D
11271861,9fb47cbbf62d3bc42cc9e9d31ebdfd175c1708045166dead05a3721d80e0675d,16/04/2004,H,M,3306169635,2CFS_DAMS,S
12363608,516c308c081bde718b10716889f4aa13986b7d72bb2ac8153b607f800f5e6ce9,17/03/1994,H,B,3306169593,1CFM_SMR,D
13251013,8b5eed853455aa72f107877e13ac285c97bb8819e916020fbb58f6744095d194,22/01/2004,M,M,3306172330,2CFS_AVGE,D
10964358,bfa031c4e873c12c7bb10f1c20e665e35fd1892024214f9d469b70400b1fe54e,01/12/2007,M,B,3306170619,1CFS_LCBA,D
13170302,f834aa7fe4657d98fbb4c1e09dc69d73531b6bf5a70eab06e33f7a9c32d2c336,22/01/1990,M,M,3306169651,1CFS_DAWS,S
10333114,3cca3a58b29de8160b3fcb636595a5eb4f62a853e5d09d7376fc556976b4fb06,11/09/1997,M,M,3306173997,1CFM_GAS,S
10996773,f8d722781fe9daf0eaee870c9ba24d7ed8f3e554f0315e1ca4647a82870ddb7b,15/11/2008,H,M,3306173997,1CFM_GA,D
10745573,e4a610e40d2c9667f45ee69515596085b33411e04e746864b2aaa6e8299d257a,03/06/2005,M,M,3306172330,2CFS_AVGE,D
10645102,a36db26cdd410f71ae10416c7a93e628d3d070cb7db87d331994f4a8bff35583,22/05/2005,M,M,3306172330,2CFS_AVGE,D
10654915,fc4b79abbdbc52f9b86f9db1f1c0224ea7e371e4ef157642b08a28b9d89841dd,20/04/2005,M,M,3306172053,1CFM_AC,D
10924004,06f52c67541d103541fc9d0dab3b7dfaa7662be5bf1477a3114de144ea56a8f1,03/01/2007,H,M,3306172053,1CFM_AC,D
10776755,6a67096700413a371c6bc8c78c445ce7f9a474d32bd283cdb063c69fa7820c10,15/05/2006,H,M,3306172060,2CFM_AC,D
11073751,5efd624ca1a53b3937ef4a67fd006466ec54a72664d3e07dff15afc555d834a3,25/07/2006,M,M,3306172133,2CFS_CI,D
11388211,976dc9c8fb0f082f644cddc5bc19b84bf0a6ea3323cf3b7b2b910711ba6757c2,28/12/2005,H,M,3306172133,2CFS_CI,D
10308750,c9f15ee9a88b323878fbf0f59f7f1a06d6b97978466f982473023a7450037efe,21/11/1998,H,M,3306169651,1CFS_DAWS,S
11633991,c4de56dbed638a5e02707a2593c713782d62144aee143c4e6aa43f12b9bdde82,18/03/1972,H,B,3306169591,2CFM_SMRS,S
10837560,1cede7edc79493a1a1071b6bcf51fa97d7e923b8e9386e28a52b697759c24624,07/12/2005,M,M,3315802123,1CES_CIB,D
10513851,cf9123ba9c515d8631e899b22e258fb904eeca1328201fe4c82cd2415bfeb0bc,03/02/2002,M,M,3306172447,2CFSD,D
10199483,c9f607e6e891d774bed2208c1c31cee106e6d2490bbd86b6fccc77c853e7b5f6,14/03/2001,M,M,3306172468,2CFSE,D
10652365,f333adfe740bb2ca9f258b986ef1a4b6b7f56a7fadd9f28f6e3fa9dce3658263,16/06/2005,M,M,3306172484,1CFS_GAT,D
11013828,5766673668593bb78199ae22c5c258167bc0270a95aae4c81e77ef3695e9fafb,09/08/2008,M,M,3306169591,2CFM_SMR,D
10796752,d7a241815ae4c798c193ad9f62f9faaae58a8c2eb6f6173f5167010e6c34e900,19/06/2006,H,M,3306169593,1CFM_SMR,D
11134533,7e52317ab531618c9049f520987fc12177124337b047f26efbcef8d74cd57340,08/03/2009,H,M,3306169593,1CFM_SMR,D
11113596,2969ff2b7c21b2ff74909c27a5184d267426eeef45b280799c95676d2be38062,22/04/2009,H,M,3306169593,1CFM_SMR,D
10904569,0bbc9e66b3308166d48e5f30f9fe99e42c7a1132a94e167a82dc5eb9d46de0fb,06/03/2007,H,M,3306169651,1CFS_DAW,D
10931085,68d4ecfd5b8a12d5276f8e68a2cba9cebe21bb1ce780c64457004a7f253f228c,30/11/2007,H,M,3306169651,1CFS_DAW,D
10772126,518763f95ac0183e16ed0633d127da706ba9751fa7885825a9644111a00fe2f7,17/02/2006,H,M,3306169658,2CFS_DAW,D
10635513,b1f430463487438601e3dd4cdf166981049a2f6f4843e6fe4db488cc2d96f363,23/07/2003,H,M,3306169658,2CFS_DAW,D
10910600,9f89a50d25ba3df386de130aa5a2352577edfdfbd1580f53fa64dc0bbd648603,23/01/2006,H,M,3306169751,2CFS_ASIR,D
10799789,93dd132989e191211e65b612d3428fede3b2e2364b0e4c75a8f54a7b5ef7e231,22/05/2006,H,M,3306169751,2CFS_ASIR,D
10762023,62919ca735e674055b0042270f83860b3786ba381a8e6c1b89b3b2a38a10bbaa,14/08/2006,H,M,3306169751,2CFS_ASIR,D
10780756,43e652e6e422ac7b08e51e50928b453d55f7e8a3d9bf79aea98788517194e19a,25/06/2006,M,M,3306169751,2CFS_ASIR,D
10823807,ea0891dfeba1a17d1dffca61bdd5febaf16472d07fae5df1cb1dbd2111676ade,18/12/2006,H,M,3306169751,2CFS_ASIR,D
11133386,ac9b07cac50d77e4d3cb3e437d8dd142b1df673137045bc4611b71dce9cab12c,25/11/2009,M,M,3306173997,1CFM_GA,D
10024578,ce1c02abbd6e20febaefd5870eb01b97bcc909bcf0ca55f55bd3a6e7e602fd3c,12/07/2005,M,M,3306174046,2CFS_AF,D
10698482,3e208bc7196cd8f880ba970a993df1c89a7899250a478e0ce5f4a429e14d1b77,19/03/2004,H,M,3306174048,1CFS_AF,D
