anyo,nombre_modulo,codigo_modulo,codigo_curso,nombre_curso,ciclo,grado,familia
2024_25,Tutoría Primero,TU01CF,3228406931,Primero,MARKETING Y PUBLICIDAD (LFP),GRADO SUPERIOR,COMERCIO Y MARKETING
2024_25,Inglés profesional GS,0179,3228406931,Primero,MARKETING Y PUBLICIDAD (LFP),GRADO SUPERIOR,COMERCIO Y MARKETING
2024_25,Gestión económica y financiera de la empresa,0623,3228406931,Primero,MARKETING Y PUBLICIDAD (LFP),GRADO SUPERIOR,COMERCIO Y MARKETING
2024_25,Políticas de marketing,0930,3228406931,Primero,MARKETING Y PUBLICIDAD (LFP),GRADO SUPERIOR,COMERCIO Y MARKETING
2024_25,Marketing digital,0931,3228406931,Primero,MARKETING Y PUBLICIDAD (LFP),GRADO SUPERIOR,COMERCIO Y MARKETING
2024_25,Investigación comercial,1010,3228406931,Primero,MARKETING Y PUBLICIDAD (LFP),GRADO SUPERIOR,COMERCIO Y MARKETING
2024_25,Tutoría Primero,TU01CF,3162078584,Primero,ÓPTICA DE ANTEOJERÍA,GRADO SUPERIOR,FABRICACIÓN MECÁNICA
2024_25,Diseño y Fabr. Monturas Ópticas,243265,3162078584,Primero,ÓPTICA DE ANTEOJERÍA,GRADO SUPERIOR,FABRICACIÓN MECÁNICA
2024_25,"Anat., Fisiopatol. y Ametropias Oculares",243267,3162078584,Primero,ÓPTICA DE ANTEOJERÍA,GRADO SUPERIOR,FABRICACIÓN MECÁNICA
2024_25,At. Cliente Establ. Prod. Ópticos,243266,3162078584,Primero,ÓPTICA DE ANTEOJERÍA,GRADO SUPERIOR,FABRICACIÓN MECÁNICA
2024_25,Proc. Fabr. Lentes Oftalmológicas,243264,3162078584,Primero,ÓPTICA DE ANTEOJERÍA,GRADO SUPERIOR,FABRICACIÓN MECÁNICA
2024_25,Tutoría Segundo,TU02CF,3162078591,Segundo,ÓPTICA DE ANTEOJERÍA,GRADO SUPERIOR,FABRICACIÓN MECÁNICA
2024_25,Formación y Orientación Laboral,243602,3162078591,Segundo,ÓPTICA DE ANTEOJERÍA,GRADO SUPERIOR,FABRICACIÓN MECÁNICA
2024_25,Formación en Centros de Trabajo,243601,3162078591,Segundo,ÓPTICA DE ANTEOJERÍA,GRADO SUPERIOR,FABRICACIÓN MECÁNICA
2024_25,"Adm., Gest. y Comer. Peq. Empresa",243604,3162078591,Segundo,ÓPTICA DE ANTEOJERÍA,GRADO SUPERIOR,FABRICACIÓN MECÁNICA
2024_25,Montajes y Reparaciones Ópticas,243271,3162078591,Segundo,ÓPTICA DE ANTEOJERÍA,GRADO SUPERIOR,FABRICACIÓN MECÁNICA
2024_25,Proc. Fabr. Lentes de Contacto,243270,3162078591,Segundo,ÓPTICA DE ANTEOJERÍA,GRADO SUPERIOR,FABRICACIÓN MECÁNICA
2024_25,Tutoría Primero,TU01CF,3162080064,Primero,ADMINISTRACIÓN DE SISTEMAS INFORMÁTICOS EN RED,GRADO SUPERIOR,INFORMÁTICA Y COMUNICACIONES
2024_25,Inglés Técnico I-S / Horario reservado para la docencia en inglés,CV0003,3162080064,Primero,ADMINISTRACIÓN DE SISTEMAS INFORMÁTICOS EN RED,GRADO SUPERIOR,INFORMÁTICA Y COMUNICACIONES
2024_25,Planificación y Administración de Redes,0370,3162080064,Primero,ADMINISTRACIÓN DE SISTEMAS INFORMÁTICOS EN RED,GRADO SUPERIOR,INFORMÁTICA Y COMUNICACIONES
2024_25,Lenguajes de marcas y sistemas de gestión de información,0373,3162080064,Primero,ADMINISTRACIÓN DE SISTEMAS INFORMÁTICOS EN RED,GRADO SUPERIOR,INFORMÁTICA Y COMUNICACIONES
2024_25,Fundamentos de Hardware,0371,3162080064,Primero,ADMINISTRACIÓN DE SISTEMAS INFORMÁTICOS EN RED,GRADO SUPERIOR,INFORMÁTICA Y COMUNICACIONES
2024_25,Gestión de Bases de Datos,0372,3162080064,Primero,ADMINISTRACIÓN DE SISTEMAS INFORMÁTICOS EN RED,GRADO SUPERIOR,INFORMÁTICA Y COMUNICACIONES
2024_25,Formación y orientación laboral,0380,3162080064,Primero,ADMINISTRACIÓN DE SISTEMAS INFORMÁTICOS EN RED,GRADO SUPERIOR,INFORMÁTICA Y COMUNICACIONES
2024_25,Implantación de Sistemas Operativos,0369,3162080064,Primero,ADMINISTRACIÓN DE SISTEMAS INFORMÁTICOS EN RED,GRADO SUPERIOR,INFORMÁTICA Y COMUNICACIONES
2024_25,Tutoría Segundo,TU02CF,3162080071,Segundo,ADMINISTRACIÓN DE SISTEMAS INFORMÁTICOS EN RED,GRADO SUPERIOR,INFORMÁTICA Y COMUNICACIONES
2024_25,Inglés Técnico II-S / Horario reservado para la docencia en inglés,CV0004,3162080071,Segundo,ADMINISTRACIÓN DE SISTEMAS INFORMÁTICOS EN RED,GRADO SUPERIOR,INFORMÁTICA Y COMUNICACIONES
2024_25,Empresa e Iniciativa emprendedora,0381,3162080071,Segundo,ADMINISTRACIÓN DE SISTEMAS INFORMÁTICOS EN RED,GRADO SUPERIOR,INFORMÁTICA Y COMUNICACIONES
2024_25,Proyecto de Administración de Sistemas Informáticos en Red,0379,3162080071,Segundo,ADMINISTRACIÓN DE SISTEMAS INFORMÁTICOS EN RED,GRADO SUPERIOR,INFORMÁTICA Y COMUNICACIONES
2024_25,Seguridad y Alta Disponibilidad,0378,3162080071,Segundo,ADMINISTRACIÓN DE SISTEMAS INFORMÁTICOS EN RED,GRADO SUPERIOR,INFORMÁTICA Y COMUNICACIONES
2024_25,Servicios de Red e Internet,0375,3162080071,Segundo,ADMINISTRACIÓN DE SISTEMAS INFORMÁTICOS EN RED,GRADO SUPERIOR,INFORMÁTICA Y COMUNICACIONES
2024_25,Formación en Centros de Trabajo,0382,3162080071,Segundo,ADMINISTRACIÓN DE SISTEMAS INFORMÁTICOS EN RED,GRADO SUPERIOR,INFORMÁTICA Y COMUNICACIONES
2024_25,Administración de Sistemas Gestores de Bases de Datos,0377,3162080071,Segundo,ADMINISTRACIÓN DE SISTEMAS INFORMÁTICOS EN RED,GRADO SUPERIOR,INFORMÁTICA Y COMUNICACIONES
2024_25,Implantación de Aplicaciones Web,0376,3162080071,Segundo,ADMINISTRACIÓN DE SISTEMAS INFORMÁTICOS EN RED,GRADO SUPERIOR,INFORMÁTICA Y COMUNICACIONES
2024_25,Administración de Sistemas Operativos,0374,3162080071,Segundo,ADMINISTRACIÓN DE SISTEMAS INFORMÁTICOS EN RED,GRADO SUPERIOR,INFORMÁTICA Y COMUNICACIONES
2024_25,Tutoría Primero,TU01CF,3162075411,Primero,CUIDADOS AUXILIARES DE ENFERMERÍA,GRADO MEDIO,SANIDAD
2024_25,Técnicas básicas de enfermería,028502,3162075411,Primero,CUIDADOS AUXILIARES DE ENFERMERÍA,GRADO MEDIO,SANIDAD
2024_25,Promoción de la salud y apoyo psicológico al paciente,028504,3162075411,Primero,CUIDADOS AUXILIARES DE ENFERMERÍA,GRADO MEDIO,SANIDAD
2024_25,Técnicas de ayuda odontológica/estomatológica,028505,3162075411,Primero,CUIDADOS AUXILIARES DE ENFERMERÍA,GRADO MEDIO,SANIDAD
2024_25,Formación y orientación laboral,028001,3162075411,Primero,CUIDADOS AUXILIARES DE ENFERMERÍA,GRADO MEDIO,SANIDAD
2024_25,Higiene del medio hospitalario y limpieza de material,028503,3162075411,Primero,CUIDADOS AUXILIARES DE ENFERMERÍA,GRADO MEDIO,SANIDAD
2024_25,Operaciones administrativas y documentación sanitaria,028501,3162075411,Primero,CUIDADOS AUXILIARES DE ENFERMERÍA,GRADO MEDIO,SANIDAD
2024_25,Relaciones en el equipo de trabajo,028100,3162075411,Primero,CUIDADOS AUXILIARES DE ENFERMERÍA,GRADO MEDIO,SANIDAD
2024_25,Tutoría Segundo,TU02CF,3162075418,Segundo,CUIDADOS AUXILIARES DE ENFERMERÍA,GRADO MEDIO,SANIDAD
2024_25,Formación en Centros de Trabajo,028601,3162075418,Segundo,CUIDADOS AUXILIARES DE ENFERMERÍA,GRADO MEDIO,SANIDAD
2024_25,Tutoría Primero,TU01CF,3162075532,Primero,LABORATORIO CLÍNICO Y BIOMÉDICO,GRADO SUPERIOR,SANIDAD
2024_25,Inglés Técnico I-S / Horario reservado para la docencia en inglés,CV0003,3162075532,Primero,LABORATORIO CLÍNICO Y BIOMÉDICO,GRADO SUPERIOR,SANIDAD
2024_25,Fisiopatología general,1370,3162075532,Primero,LABORATORIO CLÍNICO Y BIOMÉDICO,GRADO SUPERIOR,SANIDAD
2024_25,Gestión de muestras biológicas,1367,3162075532,Primero,LABORATORIO CLÍNICO Y BIOMÉDICO,GRADO SUPERIOR,SANIDAD
2024_25,Técnicas generales de laboratorio,1368,3162075532,Primero,LABORATORIO CLÍNICO Y BIOMÉDICO,GRADO SUPERIOR,SANIDAD
2024_25,Biología molecular y citogenética,1369,3162075532,Primero,LABORATORIO CLÍNICO Y BIOMÉDICO,GRADO SUPERIOR,SANIDAD
2024_25,Formación y orientación laboral,1376,3162075532,Primero,LABORATORIO CLÍNICO Y BIOMÉDICO,GRADO SUPERIOR,SANIDAD
2024_25,Tutoría Segundo,TU02CF,3162075539,Segundo,LABORATORIO CLÍNICO Y BIOMÉDICO,GRADO SUPERIOR,SANIDAD
2024_25,Inglés Técnico II-S / Horario reservado para la docencia en inglés,CV0004,3162075539,Segundo,LABORATORIO CLÍNICO Y BIOMÉDICO,GRADO SUPERIOR,SANIDAD
2024_25,Proyecto de laboratorio clínico y biomédico,1375,3162075539,Segundo,LABORATORIO CLÍNICO Y BIOMÉDICO,GRADO SUPERIOR,SANIDAD
2024_25,Formación en centros de trabajo,1378,3162075539,Segundo,LABORATORIO CLÍNICO Y BIOMÉDICO,GRADO SUPERIOR,SANIDAD
2024_25,Análisis bioquímico,1371,3162075539,Segundo,LABORATORIO CLÍNICO Y BIOMÉDICO,GRADO SUPERIOR,SANIDAD
2024_25,Técnicas de inmunodiagnóstico,1372,3162075539,Segundo,LABORATORIO CLÍNICO Y BIOMÉDICO,GRADO SUPERIOR,SANIDAD
2024_25,Microbiología clínica,1373,3162075539,Segundo,LABORATORIO CLÍNICO Y BIOMÉDICO,GRADO SUPERIOR,SANIDAD
2024_25,Técnicas de análisis hematológico,1374,3162075539,Segundo,LABORATORIO CLÍNICO Y BIOMÉDICO,GRADO SUPERIOR,SANIDAD
2024_25,Empresa e iniciativa emprendedora,1377,3162075539,Segundo,LABORATORIO CLÍNICO Y BIOMÉDICO,GRADO SUPERIOR,SANIDAD
2024_25,Tutoría Primero,TU01CF,3162077481,Primero,ACTIVIDADES COMERCIALES,GRADO MEDIO,COMERCIO Y MARKETING
2024_25,Inglés Técnico I-M / Horario reservado para la docencia en inglés,CV0001,3162077481,Primero,ACTIVIDADES COMERCIALES,GRADO MEDIO,COMERCIO Y MARKETING
2024_25,Inglés profesional GM,0156,3162077481,Primero,ACTIVIDADES COMERCIALES,GRADO MEDIO,COMERCIO Y MARKETING
2024_25,Marketing en la actividad comercial,1226,3162077481,Primero,ACTIVIDADES COMERCIALES,GRADO MEDIO,COMERCIO Y MARKETING
2024_25,Gestión de compras,1229,3162077481,Primero,ACTIVIDADES COMERCIALES,GRADO MEDIO,COMERCIO Y MARKETING
2024_25,Dinamización del punto de venta,1231,3162077481,Primero,ACTIVIDADES COMERCIALES,GRADO MEDIO,COMERCIO Y MARKETING
2024_25,Procesos de venta,1232,3162077481,Primero,ACTIVIDADES COMERCIALES,GRADO MEDIO,COMERCIO Y MARKETING
2024_25,Aplicaciones informáticas para el comercio,1233,3162077481,Primero,ACTIVIDADES COMERCIALES,GRADO MEDIO,COMERCIO Y MARKETING
2024_25,Formación y orientación laboral,1236,3162077481,Primero,ACTIVIDADES COMERCIALES,GRADO MEDIO,COMERCIO Y MARKETING
2024_25,Tutoría Segundo,TU02CF,3162077488,Segundo,ACTIVIDADES COMERCIALES,GRADO MEDIO,COMERCIO Y MARKETING
2024_25,Inglés Técnico II-M / Horario reservado para la docencia en inglés,CV0002,3162077488,Segundo,ACTIVIDADES COMERCIALES,GRADO MEDIO,COMERCIO Y MARKETING
2024_25,Gestión de un pequeño comercio,1227,3162077488,Segundo,ACTIVIDADES COMERCIALES,GRADO MEDIO,COMERCIO Y MARKETING
2024_25,Técnicas de almacén,1228,3162077488,Segundo,ACTIVIDADES COMERCIALES,GRADO MEDIO,COMERCIO Y MARKETING
2024_25,Venta técnica,1230,3162077488,Segundo,ACTIVIDADES COMERCIALES,GRADO MEDIO,COMERCIO Y MARKETING
2024_25,Servicios de atención comercial,1234,3162077488,Segundo,ACTIVIDADES COMERCIALES,GRADO MEDIO,COMERCIO Y MARKETING
2024_25,Comercio electrónico,1235,3162077488,Segundo,ACTIVIDADES COMERCIALES,GRADO MEDIO,COMERCIO Y MARKETING
2024_25,Formación en centros de trabajo,1237,3162077488,Segundo,ACTIVIDADES COMERCIALES,GRADO MEDIO,COMERCIO Y MARKETING
2024_25,Tutoría Segundo,TU02CF,3162077551,Segundo,COMERCIO INTERNACIONAL (LOE),GRADO SUPERIOR,COMERCIO Y MARKETING
2024_25,Inglés Técnico II-S / Horario reservado para la docencia en inglés,CV0004,3162077551,Segundo,COMERCIO INTERNACIONAL (LOE),GRADO SUPERIOR,COMERCIO Y MARKETING
2024_25,Financiación internacional,0825,3162077551,Segundo,COMERCIO INTERNACIONAL (LOE),GRADO SUPERIOR,COMERCIO Y MARKETING
2024_25,Marketing internacional,0823,3162077551,Segundo,COMERCIO INTERNACIONAL (LOE),GRADO SUPERIOR,COMERCIO Y MARKETING
2024_25,Comercio digital internacional,0827,3162077551,Segundo,COMERCIO INTERNACIONAL (LOE),GRADO SUPERIOR,COMERCIO Y MARKETING
2024_25,Sistema de información de mercados,0822,3162077551,Segundo,COMERCIO INTERNACIONAL (LOE),GRADO SUPERIOR,COMERCIO Y MARKETING
2024_25,Negociación internacional,0824,3162077551,Segundo,COMERCIO INTERNACIONAL (LOE),GRADO SUPERIOR,COMERCIO Y MARKETING
2024_25,Formación en Centros de Trabajo,0830,3162077551,Segundo,COMERCIO INTERNACIONAL (LOE),GRADO SUPERIOR,COMERCIO Y MARKETING
2024_25,Medios de pago internacionales,0826,3162077551,Segundo,COMERCIO INTERNACIONAL (LOE),GRADO SUPERIOR,COMERCIO Y MARKETING
2024_25,Proyecto de comercio internacional,0828,3162077551,Segundo,COMERCIO INTERNACIONAL (LOE),GRADO SUPERIOR,COMERCIO Y MARKETING
2024_25,Empresas simuladas. Herramientas informáticas de la Comunidad Portuaria,CV0010,3162077551,Segundo,COMERCIO INTERNACIONAL (LOE),GRADO SUPERIOR,COMERCIO Y MARKETING
2024_25,Tutoría Primero,TU01CF,3162077558,Primero,COMERCIO INTERNACIONAL (LOE),GRADO SUPERIOR,COMERCIO Y MARKETING
2024_25,Inglés Técnico I-S / Horario reservado para la docencia en inglés,CV0003,3162077558,Primero,COMERCIO INTERNACIONAL (LOE),GRADO SUPERIOR,COMERCIO Y MARKETING
2024_25,Inglés profesional GS,0179,3162077558,Primero,COMERCIO INTERNACIONAL (LOE),GRADO SUPERIOR,COMERCIO Y MARKETING
2024_25,Transporte internacional de mercancías,0622,3162077558,Primero,COMERCIO INTERNACIONAL (LOE),GRADO SUPERIOR,COMERCIO Y MARKETING
2024_25,Formación y orientación laboral.,0829,3162077558,Primero,COMERCIO INTERNACIONAL (LOE),GRADO SUPERIOR,COMERCIO Y MARKETING
2024_25,Logística de almacenamiento,0625,3162077558,Primero,COMERCIO INTERNACIONAL (LOE),GRADO SUPERIOR,COMERCIO Y MARKETING
2024_25,Gestión económica y financiera de la empresa,0623,3162077558,Primero,COMERCIO INTERNACIONAL (LOE),GRADO SUPERIOR,COMERCIO Y MARKETING
2024_25,Gestión administrativa del comercio internacional,0627,3162077558,Primero,COMERCIO INTERNACIONAL (LOE),GRADO SUPERIOR,COMERCIO Y MARKETING
2024_25,Ofimática y proceso de la información en el comercio internacional,CV0008,3162077558,Primero,COMERCIO INTERNACIONAL (LOE),GRADO SUPERIOR,COMERCIO Y MARKETING
2024_25,Gestión portuaria,CV0009,3162077558,Primero,COMERCIO INTERNACIONAL (LOE),GRADO SUPERIOR,COMERCIO Y MARKETING
2024_25,Tutoría Primero,TU01CF,3162076028,Primero,GESTIÓN DE ALOJAMIENTOS TURÍSTICOS,GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Inglés Técnico I-S / Horario reservado para la docencia en inglés,CV0003,3162076028,Primero,GESTIÓN DE ALOJAMIENTOS TURÍSTICOS,GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Inglés profesional GS,0179,3162076028,Primero,GESTIÓN DE ALOJAMIENTOS TURÍSTICOS,GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Estructura del mercado turístico,0171,3162076028,Primero,GESTIÓN DE ALOJAMIENTOS TURÍSTICOS,GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Protocolo y relaciones públicas,0172,3162076028,Primero,GESTIÓN DE ALOJAMIENTOS TURÍSTICOS,GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Marketing turístico,0173,3162076028,Primero,GESTIÓN DE ALOJAMIENTOS TURÍSTICOS,GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Dirección de alojamientos turístico,0174,3162076028,Primero,GESTIÓN DE ALOJAMIENTOS TURÍSTICOS,GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Formación y orientación laboral,0182,3162076028,Primero,GESTIÓN DE ALOJAMIENTOS TURÍSTICOS,GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Recursos humanos en el alojamiento,0177,3162076028,Primero,GESTIÓN DE ALOJAMIENTOS TURÍSTICOS,GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Tutoría Primero,TU01CF,3162077593,Primero,MARKETING Y PUBLICIDAD,GRADO SUPERIOR,COMERCIO Y MARKETING
2024_25,Inglés Técnico I-S / Horario reservado para la docencia en inglés,CV0003,3162077593,Primero,MARKETING Y PUBLICIDAD,GRADO SUPERIOR,COMERCIO Y MARKETING
2024_25,Inglés profesional GS,0179,3162077593,Primero,MARKETING Y PUBLICIDAD,GRADO SUPERIOR,COMERCIO Y MARKETING
2024_25,Gestión económica y financiera de la empresa,0623,3162077593,Primero,MARKETING Y PUBLICIDAD,GRADO SUPERIOR,COMERCIO Y MARKETING
2024_25,Políticas de marketing,0930,3162077593,Primero,MARKETING Y PUBLICIDAD,GRADO SUPERIOR,COMERCIO Y MARKETING
2024_25,Marketing digital,0931,3162077593,Primero,MARKETING Y PUBLICIDAD,GRADO SUPERIOR,COMERCIO Y MARKETING
2024_25,Investigación comercial,1010,3162077593,Primero,MARKETING Y PUBLICIDAD,GRADO SUPERIOR,COMERCIO Y MARKETING
2024_25,Formación y orientación laboral,1014,3162077593,Primero,MARKETING Y PUBLICIDAD,GRADO SUPERIOR,COMERCIO Y MARKETING
2024_25,Tutoría Segundo,TU02CF,3162077600,Segundo,MARKETING Y PUBLICIDAD,GRADO SUPERIOR,COMERCIO Y MARKETING
2024_25,Inglés Técnico II-S / Horario reservado para la docencia en inglés,CV0004,3162077600,Segundo,MARKETING Y PUBLICIDAD,GRADO SUPERIOR,COMERCIO Y MARKETING
2024_25,Diseño y elaboración de material de comunicación,1007,3162077600,Segundo,MARKETING Y PUBLICIDAD,GRADO SUPERIOR,COMERCIO Y MARKETING
2024_25,Medios y soportes de comunicación,1008,3162077600,Segundo,MARKETING Y PUBLICIDAD,GRADO SUPERIOR,COMERCIO Y MARKETING
2024_25,Relaciones públicas y organización de eventos de marketing,1009,3162077600,Segundo,MARKETING Y PUBLICIDAD,GRADO SUPERIOR,COMERCIO Y MARKETING
2024_25,Trabajo de campo en la investigación comercial,1011,3162077600,Segundo,MARKETING Y PUBLICIDAD,GRADO SUPERIOR,COMERCIO Y MARKETING
2024_25,Lanzamiento de productos y servicios,1109,3162077600,Segundo,MARKETING Y PUBLICIDAD,GRADO SUPERIOR,COMERCIO Y MARKETING
2024_25,"Atención al cliente, consumidor y usuario",1110,3162077600,Segundo,MARKETING Y PUBLICIDAD,GRADO SUPERIOR,COMERCIO Y MARKETING
2024_25,Proyecto de marketing y publicidad,1012,3162077600,Segundo,MARKETING Y PUBLICIDAD,GRADO SUPERIOR,COMERCIO Y MARKETING
2024_25,Formación en centros de trabajo,1013,3162077600,Segundo,MARKETING Y PUBLICIDAD,GRADO SUPERIOR,COMERCIO Y MARKETING
2024_25,Tutoría Segundo,TU02CF,3162076035,Segundo,GESTIÓN DE ALOJAMIENTOS TURÍSTICOS,GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Inglés Técnico II-S / Horario reservado para la docencia en inglés,CV0004,3162076035,Segundo,GESTIÓN DE ALOJAMIENTOS TURÍSTICOS,GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Segunda lengua extranjera,0180,3162076035,Segundo,GESTIÓN DE ALOJAMIENTOS TURÍSTICOS,GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Proyecto de gestión de alojamientos turísticos,0181,3162076035,Segundo,GESTIÓN DE ALOJAMIENTOS TURÍSTICOS,GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Formación en Centros de Trabajo,0184,3162076035,Segundo,GESTIÓN DE ALOJAMIENTOS TURÍSTICOS,GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Empresa e iniciativa emprendedora,0183,3162076035,Segundo,GESTIÓN DE ALOJAMIENTOS TURÍSTICOS,GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Recepción y reservas,0176,3162076035,Segundo,GESTIÓN DE ALOJAMIENTOS TURÍSTICOS,GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Comercialización de eventos,0178,3162076035,Segundo,GESTIÓN DE ALOJAMIENTOS TURÍSTICOS,GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Gestión del departamento de pisos,0175,3162076035,Segundo,GESTIÓN DE ALOJAMIENTOS TURÍSTICOS,GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Tutoría Primero,TU01CF,3162076091,Primero,AGENCIAS DE VIAJES Y GESTIÓN DE EVENTOS,GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Inglés Técnico I-S / Horario reservado para la docencia en inglés,CV0003,3162076091,Primero,AGENCIAS DE VIAJES Y GESTIÓN DE EVENTOS,GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Inglés profesional GS,0179,3162076091,Primero,AGENCIAS DE VIAJES Y GESTIÓN DE EVENTOS,GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Formación y Orientación Laboral,0401,3162076091,Primero,AGENCIAS DE VIAJES Y GESTIÓN DE EVENTOS,GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Estructura del mercado turístico,0171,3162076091,Primero,AGENCIAS DE VIAJES Y GESTIÓN DE EVENTOS,GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Destinos turísticos,0383,3162076091,Primero,AGENCIAS DE VIAJES Y GESTIÓN DE EVENTOS,GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Recursos turísticos,0384,3162076091,Primero,AGENCIAS DE VIAJES Y GESTIÓN DE EVENTOS,GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Protocolo y relaciones públicas,0172,3162076091,Primero,AGENCIAS DE VIAJES Y GESTIÓN DE EVENTOS,GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Marketing turístico,0173,3162076091,Primero,AGENCIAS DE VIAJES Y GESTIÓN DE EVENTOS,GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Tutoría Segundo,TU02CF,3162076098,Segundo,AGENCIAS DE VIAJES Y GESTIÓN DE EVENTOS,GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Inglés Técnico II-S / Horario reservado para la docencia en inglés,CV0004,3162076098,Segundo,AGENCIAS DE VIAJES Y GESTIÓN DE EVENTOS,GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Venta de servicios turísticos,0398,3162076098,Segundo,AGENCIAS DE VIAJES Y GESTIÓN DE EVENTOS,GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Segunda lengua extranjera,0180,3162076098,Segundo,AGENCIAS DE VIAJES Y GESTIÓN DE EVENTOS,GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Formación en Centros de Trabajo,0403,3162076098,Segundo,AGENCIAS DE VIAJES Y GESTIÓN DE EVENTOS,GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Proyecto de Agencias de viajes,0400,3162076098,Segundo,AGENCIAS DE VIAJES Y GESTIÓN DE EVENTOS,GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Empresa e iniciativa emprendedora,0402,3162076098,Segundo,AGENCIAS DE VIAJES Y GESTIÓN DE EVENTOS,GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Dirección de entidades de intermedi,0399,3162076098,Segundo,AGENCIAS DE VIAJES Y GESTIÓN DE EVENTOS,GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Gestión de productos turísticos,0397,3162076098,Segundo,AGENCIAS DE VIAJES Y GESTIÓN DE EVENTOS,GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Tutoría Primero,TU01CF,3162076112,Primero,"GUÍA, INFORMACIÓN Y ASISTENCIA TURÍSTICAS",GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Inglés Técnico I-S / Horario reservado para la docencia en inglés,CV0003,3162076112,Primero,"GUÍA, INFORMACIÓN Y ASISTENCIA TURÍSTICAS",GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Inglés profesional GS,0179,3162076112,Primero,"GUÍA, INFORMACIÓN Y ASISTENCIA TURÍSTICAS",GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Estructura del mercado turístico,0171,3162076112,Primero,"GUÍA, INFORMACIÓN Y ASISTENCIA TURÍSTICAS",GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Destinos turísticos,0383,3162076112,Primero,"GUÍA, INFORMACIÓN Y ASISTENCIA TURÍSTICAS",GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Recursos turísticos,0384,3162076112,Primero,"GUÍA, INFORMACIÓN Y ASISTENCIA TURÍSTICAS",GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Protocolo y relaciones públicas,0172,3162076112,Primero,"GUÍA, INFORMACIÓN Y ASISTENCIA TURÍSTICAS",GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Marketing turístico,0173,3162076112,Primero,"GUÍA, INFORMACIÓN Y ASISTENCIA TURÍSTICAS",GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Formación y orientación laboral,0389,3162076112,Primero,"GUÍA, INFORMACIÓN Y ASISTENCIA TURÍSTICAS",GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Tutoría Segundo,TU02CF,3162076119,Segundo,"GUÍA, INFORMACIÓN Y ASISTENCIA TURÍSTICAS",GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Inglés Técnico II-S / Horario reservado para la docencia en inglés,CV0004,3162076119,Segundo,"GUÍA, INFORMACIÓN Y ASISTENCIA TURÍSTICAS",GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Segunda lengua extranjera,0180,3162076119,Segundo,"GUÍA, INFORMACIÓN Y ASISTENCIA TURÍSTICAS",GRADO SUPERIOR,HOSTELERÍA Y TURISMO
